# bicep3, run08 optical efficiency results, 20160201
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
413,     1,       4,       P11,    8,       4,       18,      17,      A,      L,      1,       158.393491448462, NaN,               NaN,               NaN                  
414,     1,       4,       P11,    8,       4,       18,      18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
415,     1,       4,       P11,    8,       6,       18,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
416,     1,       4,       P11,    8,       6,       18,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
417,     1,       4,       P11,    8,       8,       18,      21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
418,     1,       4,       P11,    NaN,     NaN,     19,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
419,     1,       4,       P11,    3,       8,       19,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
420,     1,       4,       P11,    3,       8,       19,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
421,     1,       4,       P11,    4,       2,       19,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
422,     1,       4,       P11,    4,       2,       19,      4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
423,     1,       4,       P11,    4,       4,       19,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
424,     1,       4,       P11,    4,       4,       19,      6,       B,      L,      1,       60.9486476169732, NaN,               NaN,               NaN                  
425,     1,       4,       P11,    4,       6,       19,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
426,     1,       4,       P11,    4,       6,       19,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
427,     1,       4,       P11,    4,       8,       19,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
428,     1,       4,       P11,    4,       8,       19,      10,      B,      L,      1,       174.500460018667, NaN,               27.2892529136731,  NaN                  
429,     1,       4,       P11,    5,       2,       19,      11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
430,     1,       4,       P11,    5,       2,       19,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
431,     1,       4,       P11,    5,       4,       19,      13,      A,      L,      1,       99.4533149023885, 179.240328289705,  NaN,               NaN                  
432,     1,       4,       P11,    5,       4,       19,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
433,     1,       4,       P11,    5,       6,       19,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
434,     1,       4,       P11,    5,       6,       19,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
435,     1,       4,       P11,    5,       8,       19,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
436,     1,       4,       P11,    5,       8,       19,      18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
437,     1,       4,       P11,    6,       2,       19,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
438,     1,       4,       P11,    6,       2,       19,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
439,     1,       4,       P11,    NaN,     NaN,     19,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
440,     1,       4,       P11,    1,       2,       20,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
441,     1,       4,       P11,    1,       2,       20,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
442,     1,       4,       P11,    1,       4,       20,      2,       A,      L,      1,       179.281284388698, NaN,               NaN,               NaN                  
443,     1,       4,       P11,    1,       4,       20,      3,       B,      L,      1,       175.820830466444, NaN,               NaN,               NaN                  
444,     1,       4,       P11,    1,       6,       20,      4,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
445,     1,       4,       P11,    1,       6,       20,      5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
446,     1,       4,       P11,    1,       8,       20,      6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
447,     1,       4,       P11,    2,       2,       20,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
448,     1,       4,       P11,    2,       2,       20,      8,       B,      L,      1,       162.996693646366, NaN,               NaN,               NaN                  
449,     1,       4,       P11,    2,       4,       20,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
450,     1,       4,       P11,    2,       4,       20,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
451,     1,       4,       P11,    2,       6,       20,      11,      A,      L,      1,       161.107308794861, NaN,               NaN,               NaN                  
452,     1,       4,       P11,    2,       6,       20,      12,      B,      L,      1,       167.098865726131, NaN,               NaN,               NaN                  
453,     1,       4,       P11,    2,       8,       20,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
454,     1,       4,       P11,    2,       8,       20,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
455,     1,       4,       P11,    3,       2,       20,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
456,     1,       4,       P11,    3,       2,       20,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
457,     1,       4,       P11,    3,       4,       20,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
458,     1,       4,       P11,    3,       4,       20,      18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
459,     1,       4,       P11,    3,       6,       20,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
460,     1,       4,       P11,    3,       6,       20,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
461,     1,       4,       P11,    NaN,     NaN,     20,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
462,     1,       4,       P11,    NaN,     NaN,     21,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
463,     1,       4,       P11,    3,       5,       21,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
464,     1,       4,       P11,    3,       5,       21,      2,       B,      L,      1,       101.623014308588, NaN,               124.698805499589,  NaN                  
465,     1,       4,       P11,    3,       3,       21,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
466,     1,       4,       P11,    3,       3,       21,      4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
467,     1,       4,       P11,    3,       1,       21,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
468,     1,       4,       P11,    3,       1,       21,      6,       B,      L,      1,       169.624828772331, NaN,               NaN,               NaN                  
469,     1,       4,       P11,    2,       7,       21,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
470,     1,       4,       P11,    2,       7,       21,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
471,     1,       4,       P11,    2,       5,       21,      9,       A,      L,      1,       160.265370696794, NaN,               NaN,               NaN                  
472,     1,       4,       P11,    2,       5,       21,      10,      B,      L,      1,       159.866530066854, NaN,               NaN,               NaN                  
473,     1,       4,       P11,    2,       3,       21,      11,      A,      L,      1,       179.619838938174, NaN,               NaN,               NaN                  
474,     1,       4,       P11,    2,       3,       21,      12,      B,      L,      1,       66.107451024248,  77.1228328215342,  NaN,               NaN                  
475,     1,       4,       P11,    2,       1,       21,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
476,     1,       4,       P11,    2,       1,       21,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
477,     1,       4,       P11,    1,       7,       21,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
478,     1,       4,       P11,    1,       7,       21,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
479,     1,       4,       P11,    1,       5,       21,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
480,     1,       4,       P11,    1,       5,       21,      18,      B,      L,      1,       161.399104022639, NaN,               NaN,               NaN                  
481,     1,       4,       P11,    1,       3,       21,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
482,     1,       4,       P11,    1,       3,       21,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
483,     1,       4,       P11,    1,       1,       21,      21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
484,     1,       4,       P11,    NaN,     NaN,     22,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
485,     1,       4,       P11,    6,       1,       22,      1,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
486,     1,       4,       P11,    6,       1,       22,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
487,     1,       4,       P11,    5,       7,       22,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
488,     1,       4,       P11,    5,       7,       22,      4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
489,     1,       4,       P11,    5,       5,       22,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
490,     1,       4,       P11,    5,       5,       22,      6,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
491,     1,       4,       P11,    5,       3,       22,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
492,     1,       4,       P11,    5,       3,       22,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
493,     1,       4,       P11,    5,       1,       22,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
494,     1,       4,       P11,    5,       1,       22,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
495,     1,       4,       P11,    4,       7,       22,      11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
496,     1,       4,       P11,    4,       7,       22,      12,      B,      L,      1,       146.868389011792, NaN,               NaN,               NaN                  
497,     1,       4,       P11,    4,       5,       22,      13,      A,      L,      1,       98.1136704519924, 174.777048108916,  181.296004157908,  NaN                  
498,     1,       4,       P11,    4,       5,       22,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
499,     1,       4,       P11,    4,       3,       22,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
500,     1,       4,       P11,    4,       3,       22,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
501,     1,       4,       P11,    4,       1,       22,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
502,     1,       4,       P11,    4,       1,       22,      18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
503,     1,       4,       P11,    3,       7,       22,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
504,     1,       4,       P11,    3,       7,       22,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
505,     1,       4,       P11,    NaN,     NaN,     22,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
506,     1,       4,       P11,    8,       7,       23,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
507,     1,       4,       P11,    8,       7,       23,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
508,     1,       4,       P11,    8,       5,       23,      2,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
509,     1,       4,       P11,    8,       5,       23,      3,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
510,     1,       4,       P11,    8,       3,       23,      4,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
511,     1,       4,       P11,    8,       3,       23,      5,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
512,     1,       4,       P11,    8,       1,       23,      6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
513,     1,       4,       P11,    7,       7,       23,      7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
514,     1,       4,       P11,    7,       7,       23,      8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
515,     1,       4,       P11,    7,       5,       23,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
516,     1,       4,       P11,    7,       5,       23,      10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
517,     1,       4,       P11,    7,       3,       23,      11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
518,     1,       4,       P11,    7,       3,       23,      12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
519,     1,       4,       P11,    7,       1,       23,      13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
520,     1,       4,       P11,    7,       1,       23,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
521,     1,       4,       P11,    6,       7,       23,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
522,     1,       4,       P11,    6,       7,       23,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
523,     1,       4,       P11,    6,       5,       23,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
524,     1,       4,       P11,    6,       5,       23,      18,      B,      L,      1,       118.685906143522, NaN,               79.8044821809801,  NaN                  
525,     1,       4,       P11,    6,       3,       23,      19,      A,      L,      1,       41.1870897452529, NaN,               23.0859759692606,  NaN                  
526,     1,       4,       P11,    6,       3,       23,      20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
527,     1,       4,       P11,    NaN,     NaN,     23,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
528,     1,       5,       P10,    NaN,     NaN,     24,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
529,     1,       5,       P10,    6,       4,       24,      1,       A,      L,      1,       50.2024822278462, 110.999421404855,  97.7643550319429,  0.068932637358919    
530,     1,       5,       P10,    6,       4,       24,      2,       B,      L,      1,       48.7276970180167, 116.605030322067,  103.463136251766,  0.0684473649494883   
531,     1,       5,       P10,    6,       6,       24,      3,       A,      L,      1,       48.4590009023791, 115.293942877531,  100.139379831131,  0.0789300158666671   
532,     1,       5,       P10,    6,       6,       24,      4,       B,      L,      1,       48.5839404699918, 113.317730442884,  NaN,               NaN                  
533,     1,       5,       P10,    6,       8,       24,      5,       A,      L,      1,       48.1375422270554, 128.647515667582,  113.014830284791,  0.0814202363687054   
534,     1,       5,       P10,    6,       8,       24,      6,       B,      L,      1,       48.703373140495,  134.552981522897,  118.042352521892,  0.0859928593802373   
535,     1,       5,       P10,    7,       2,       24,      7,       A,      L,      1,       51.7072524117028, 115.244620242019,  104.422471012222,  0.0563653605718607   
536,     1,       5,       P10,    7,       2,       24,      8,       B,      L,      1,       51.7226475862044, 116.167453556309,  100.328724186243,  0.0824933821357606   
537,     1,       5,       P10,    7,       4,       24,      9,       A,      L,      1,       48.8064439427457, 117.499303765244,  102.186886566462,  0.0797521729103203   
538,     1,       5,       P10,    7,       4,       24,      10,      B,      L,      1,       49.2455658935702, 115.612506115749,  100.977376266393,  0.076224634632062    
539,     1,       5,       P10,    7,       6,       24,      11,      A,      L,      1,       53.0502278312918, 121.114100748582,  101.738692697597,  0.100913583598882    
540,     1,       5,       P10,    7,       6,       24,      12,      B,      L,      1,       52.8589175521391, 123.262880011435,  113.199357753153,  0.0524141784285497   
541,     1,       5,       P10,    7,       8,       24,      13,      A,      L,      1,       54.1175065337499, 148.445655337375,  134.489380771023,  0.0726889300330864   
542,     1,       5,       P10,    7,       8,       24,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
543,     1,       5,       P10,    8,       2,       24,      15,      A,      L,      1,       62.9971117371805, 21.4783418029131,  122.791581246218,  NaN                  
544,     1,       5,       P10,    8,       2,       24,      16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
545,     1,       5,       P10,    8,       4,       24,      17,      A,      L,      1,       56.3779580491457, 127.930287872089,  111.751253752662,  0.0842658027053502   
546,     1,       5,       P10,    8,       4,       24,      18,      B,      L,      1,       53.5623178412312, 142.737674949468,  124.969115823058,  0.0925445787833806   
547,     1,       5,       P10,    8,       6,       24,      19,      A,      L,      1,       56.6657954802627, 134.740573977703,  111.598581665755,  0.120531209958064    
548,     1,       5,       P10,    8,       6,       24,      20,      B,      L,      1,       55.4256963634014, 153.412553601869,  137.148457007329,  0.0847088364298968   
549,     1,       5,       P10,    8,       8,       24,      21,      A,      D,      1,       65.6408580087966, 162.179562807992,  149.056761249014,  0.0683479247863453   
550,     1,       5,       P10,    NaN,     NaN,     25,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
551,     1,       5,       P10,    3,       8,       25,      1,       A,      L,      1,       53.3039410196249, 141.457164297097,  119.751704400075,  0.113049270296988    
552,     1,       5,       P10,    3,       8,       25,      2,       B,      L,      1,       54.4161184868044, 132.897259491421,  114.068966527819,  0.0980640258520921   
553,     1,       5,       P10,    4,       2,       25,      3,       A,      L,      1,       54.0229221172215, 127.994486241962,  111.498209949684,  0.0859181056889496   
554,     1,       5,       P10,    4,       2,       25,      4,       B,      L,      1,       67.403516622865,  129.944751999399,  NaN,               NaN                  
555,     1,       5,       P10,    4,       4,       25,      5,       A,      L,      1,       55.4456878955692, 125.106382587749,  107.856832651792,  0.0898414059164425   
556,     1,       5,       P10,    4,       4,       25,      6,       B,      L,      1,       51.6021365568397, 128.21054280013,   111.794920685617,  0.0854980318464223   
557,     1,       5,       P10,    4,       6,       25,      7,       A,      L,      1,       51.5436307946047, 126.243449207239,  112.410700127244,  0.0720455681249771   
558,     1,       5,       P10,    4,       6,       25,      8,       B,      L,      1,       60.5461901410005, 79.3105598473322,  111.153842324238,  NaN                  
559,     1,       5,       P10,    4,       8,       25,      9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
560,     1,       5,       P10,    4,       8,       25,      10,      B,      L,      1,       65.0609216923372, 49.6189702790507,  118.5929210177,    NaN                  
561,     1,       5,       P10,    5,       2,       25,      11,      A,      L,      1,       48.3420804757973, 103.432651341646,  88.5087857874853,  0.0777284664279222   
562,     1,       5,       P10,    5,       2,       25,      12,      B,      L,      1,       49.9694429777606, 102.645268567103,  90.7130934415258,  0.0621467454457138   
563,     1,       5,       P10,    5,       4,       25,      13,      A,      L,      1,       47.5478040166882, 100.407616848052,  87.2944158209117,  0.0682979220163569   
564,     1,       5,       P10,    5,       4,       25,      14,      B,      L,      1,       82.7687315402457, 101.996299483585,  23.4747012200524,  NaN                  
565,     1,       5,       P10,    5,       6,       25,      15,      A,      L,      1,       59.566376886562,  NaN,               72.1933094376257,  NaN                  
566,     1,       5,       P10,    5,       6,       25,      16,      B,      L,      1,       57.4679839325627, 59.6154217922468,  82.6952593423007,  NaN                  
567,     1,       5,       P10,    5,       8,       25,      17,      A,      L,      1,       50.7037462229998, NaN,               83.3608168191485,  NaN                  
568,     1,       5,       P10,    5,       8,       25,      18,      B,      L,      1,       57.6359822078139, 44.3221690902168,  83.1548099355709,  NaN                  
569,     1,       5,       P10,    6,       2,       25,      19,      A,      L,      1,       55.441612540136,  78.1068757858517,  77.3171927948865,  0.00411293224461058  
570,     1,       5,       P10,    6,       2,       25,      20,      B,      L,      1,       53.350888224691,  97.153270183145,   74.6118394837657,  0.117403284892601    
571,     1,       5,       P10,    NaN,     NaN,     25,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
572,     1,       5,       P10,    1,       2,       26,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
573,     1,       5,       P10,    1,       2,       26,      1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
574,     1,       5,       P10,    1,       4,       26,      2,       A,      L,      1,       54.0537986678285, 131.563808513117,  114.752883318103,  0.0875569020573634   
575,     1,       5,       P10,    1,       4,       26,      3,       B,      L,      1,       56.2546642383253, 123.111591048044,  114.197451311382,  0.046427811128448    
576,     1,       5,       P10,    1,       6,       26,      4,       A,      L,      1,       69.5106529827363, 134.939803528909,  NaN,               NaN                  
577,     1,       5,       P10,    1,       6,       26,      5,       B,      L,      1,       54.0660188316634, 136.931612862085,  119.541319253917,  0.0905744458758737   
578,     1,       5,       P10,    1,       8,       26,      6,       B,      D,      1,       56.2814880959987, 137.697379493753,  130.30180948083,   0.0385185938173082   
579,     1,       5,       P10,    2,       2,       26,      7,       A,      L,      1,       54.909643059172,  128.314675766181,  114.344851375279,  0.0727595020359481   
580,     1,       5,       P10,    2,       2,       26,      8,       B,      L,      1,       55.2034085600833, 133.290114665345,  112.257097185972,  0.1095469660384      
581,     1,       5,       P10,    2,       4,       26,      9,       A,      L,      1,       53.0945629602827, 135.377992134242,  113.759553677756,  0.112596033627531    
582,     1,       5,       P10,    2,       4,       26,      10,      B,      L,      1,       51.8679113380545, NaN,               117.473210578115,  NaN                  
583,     1,       5,       P10,    2,       6,       26,      11,      A,      L,      1,       50.4349402019299, 120.243331768469,  105.226350551612,  0.078213443837796    
584,     1,       5,       P10,    2,       6,       26,      12,      B,      L,      1,       49.6051171521695, 123.458159174749,  105.785164154621,  0.0920468490631683   
585,     1,       5,       P10,    2,       8,       26,      13,      A,      L,      1,       50.3746619721226, 134.335707076417,  116.058863825093,  0.0951918919339769   
586,     1,       5,       P10,    2,       8,       26,      14,      B,      L,      1,       50.4874296168315, 131.455957166222,  112.278260505054,  0.0998838367769157   
587,     1,       5,       P10,    3,       2,       26,      15,      A,      L,      1,       80.9679467174369, 37.1125094505193,  109.282466897942,  NaN                  
588,     1,       5,       P10,    3,       2,       26,      16,      B,      L,      1,       53.3950877865471, 110.019633211924,  107.200746839829,  0.0146816998546628   
589,     1,       5,       P10,    3,       4,       26,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
590,     1,       5,       P10,    3,       4,       26,      18,      B,      L,      1,       89.1641913174845, 53.8093598591162,  108.637129093089,  NaN                  
591,     1,       5,       P10,    3,       6,       26,      19,      A,      L,      1,       52.4456741359396, 124.555736878227,  107.059216555518,  0.0911277100141115   
592,     1,       5,       P10,    3,       6,       26,      20,      B,      L,      1,       51.3433176267945, 131.441043899508,  117.005761129044,  0.0751837644294981   
593,     1,       5,       P10,    NaN,     NaN,     26,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
594,     1,       5,       P10,    NaN,     NaN,     27,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
595,     1,       5,       P10,    3,       5,       27,      1,       A,      L,      1,       47.591045886772,  110.180277175503,  95.1023130635962,  0.0785310630828488   
596,     1,       5,       P10,    3,       5,       27,      2,       B,      L,      1,       77.2683085307774, 107.961507776419,  33.822118406387,   NaN                  
597,     1,       5,       P10,    3,       3,       27,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
598,     1,       5,       P10,    3,       3,       27,      4,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
599,     1,       5,       P10,    3,       1,       27,      5,       A,      L,      1,       74.7955024119724, NaN,               90.8164648358457,  NaN                  
600,     1,       5,       P10,    3,       1,       27,      6,       B,      L,      1,       51.9816912691368, NaN,               92.2009587113279,  NaN                  
601,     1,       5,       P10,    2,       7,       27,      7,       A,      L,      1,       59.9470680320542, 112.527855905173,  9.14536593962599,  NaN                  
602,     1,       5,       P10,    2,       7,       27,      8,       B,      L,      1,       48.1935953963595, 113.441473887619,  98.5853125085326,  0.0773758405160742   
603,     1,       5,       P10,    2,       5,       27,      9,       A,      L,      1,       46.3626945947728, 110.861398876125,  NaN,               NaN                  
604,     1,       5,       P10,    2,       5,       27,      10,      B,      L,      1,       48.1197036092697, NaN,               97.8806986369419,  NaN                  
605,     1,       5,       P10,    2,       3,       27,      11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
606,     1,       5,       P10,    2,       3,       27,      12,      B,      L,      1,       48.8069032119261, 115.698205154801,  96.5912253332776,  0.0995155199037693   
607,     1,       5,       P10,    2,       1,       27,      13,      A,      L,      1,       52.8491111438682, 116.755817611846,  92.0359601880289,  0.128749257415713    
608,     1,       5,       P10,    2,       1,       27,      14,      B,      L,      1,       52.0032650360166, 110.367625519481,  96.1476449305753,  0.0740623989005519   
609,     1,       5,       P10,    1,       7,       27,      15,      A,      L,      1,       76.1609846822833, 39.5250767998968,  99.1050189271684,  NaN                  
610,     1,       5,       P10,    1,       7,       27,      16,      B,      L,      1,       50.0859415025461, 110.394863818697,  106.375314848088,  0.0209351508885856   
611,     1,       5,       P10,    1,       5,       27,      17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
612,     1,       5,       P10,    1,       5,       27,      18,      B,      L,      1,       47.6928654160976, 108.625429345771,  NaN,               NaN                  
613,     1,       5,       P10,    1,       3,       27,      19,      A,      L,      1,       51.2746017632064, 105.827155681058,  91.1937479710951,  0.0762156651560564   
614,     1,       5,       P10,    1,       3,       27,      20,      B,      L,      1,       49.2866778153886, 115.106309191571,  101.045655437764,  0.0732325716344128   
615,     1,       5,       P10,    1,       1,       27,      21,      A,      D,      1,       51.4358477530061, 120.405585285056,  120.432234428234,  NaN                  
616,     1,       5,       P10,    NaN,     NaN,     28,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
617,     1,       5,       P10,    6,       1,       28,      1,       A,      L,      1,       54.8683294708081, 117.182050629799,  104.152868707922,  0.067860322509778    
618,     1,       5,       P10,    6,       1,       28,      2,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
619,     1,       5,       P10,    5,       7,       28,      3,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
620,     1,       5,       P10,    5,       7,       28,      4,       B,      L,      1,       49.1999606150656, 117.16716900172,   100.41532465822,   0.0872491892890646   
621,     1,       5,       P10,    5,       5,       28,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
622,     1,       5,       P10,    5,       5,       28,      6,       B,      L,      1,       57.3055021915179, 17.9092316051811,  98.6744383702178,  NaN                  
623,     1,       5,       P10,    5,       3,       28,      7,       A,      L,      1,       60.1313555305324, 115.598309725116,  60.8225092605725,  NaN                  
624,     1,       5,       P10,    5,       3,       28,      8,       B,      L,      1,       65.5052365904402, 108.600740726142,  99.9240475205555,  0.0451911104457645   
625,     1,       5,       P10,    5,       1,       28,      9,       A,      L,      1,       52.0128540346238, 121.394087337621,  NaN,               NaN                  
626,     1,       5,       P10,    5,       1,       28,      10,      B,      L,      1,       54.252084888274,  111.101214735534,  97.0776387844391,  0.0730394580786209   
627,     1,       5,       P10,    4,       7,       28,      11,      A,      L,      1,       57.7866936586066, 146.183262075724,  131.592306410466,  0.0759945607565537   
628,     1,       5,       P10,    4,       7,       28,      12,      B,      L,      1,       56.2413224627695, 130.522596261203,  131.435157228867,  NaN                  
629,     1,       5,       P10,    4,       5,       28,      13,      A,      L,      1,       55.3517586264868, 133.747713265619,  102.39198114133,   0.163311104814007    
630,     1,       5,       P10,    4,       5,       28,      14,      B,      L,      1,       64.786242779383,  6.85949689866959,  131.730460405013,  NaN                  
631,     1,       5,       P10,    4,       3,       28,      15,      A,      L,      1,       56.1852929020822, 145.972443780262,  126.785966643284,  0.0999295684217603   
632,     1,       5,       P10,    4,       3,       28,      16,      B,      L,      1,       70.8187954949639, 101.469647305078,  53.6677812125107,  0.248968052565453    
633,     1,       5,       P10,    4,       1,       28,      17,      A,      L,      1,       70.7298524763679, 145.588997538916,  10.5563002987874,  NaN                  
634,     1,       5,       P10,    4,       1,       28,      18,      B,      L,      1,       61.2762234733638, 141.58455473029,   125.88848727192,   0.0817503513456799   
635,     1,       5,       P10,    3,       7,       28,      19,      A,      L,      1,       57.6529682604602, 146.802794084277,  132.221489575346,  0.0759442943173528   
636,     1,       5,       P10,    3,       7,       28,      20,      B,      L,      1,       57.5600897764336, 152.256619873742,  129.075802153676,  0.120733425625346    
637,     1,       5,       P10,    NaN,     NaN,     28,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
638,     1,       5,       P10,    8,       7,       29,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
639,     1,       5,       P10,    8,       7,       29,      1,       B,      L,      1,       57.6025631435412, 129.339774380491,  113.933422639596,  0.0802414153171641   
640,     1,       5,       P10,    8,       5,       29,      2,       A,      L,      1,       61.481938378494,  122.872281355381,  69.5377891490673,  NaN                  
