# bicep3, run11 optical efficiency results, 20191228
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
647,     1,       5,       P10,    7,       5,       29,      9,       A,      L,      1,       51.5460325345599, 109.239678276595,  94.2604092499778,  0.0805337044441779   
648,     1,       5,       P10,    7,       5,       29,      10,      B,      L,      1,       53.550698002844,  114.5757897559,    99.2299860961989,  0.0825043207510836   
649,     1,       5,       P10,    7,       3,       29,      11,      A,      L,      1,       55.9465033055156, 125.985622035696,  110.173714695948,  0.085010254514774    
650,     1,       5,       P10,    7,       3,       29,      12,      B,      L,      1,       56.0635268140669, 123.353661234192,  107.366157040754,  0.0859543236206326   
651,     1,       5,       P10,    7,       1,       29,      13,      A,      L,      1,       56.2171415964493, 140.041724672269,  124.137549722571,  0.0855063169338569   
652,     1,       5,       P10,    7,       1,       29,      14,      B,      L,      1,       56.7745418907602, 137.192126570252,  121.463925096987,  0.0845602229745456   
653,     1,       5,       P10,    6,       7,       29,      15,      A,      L,      1,       54.3611386505947, 125.427752829484,  110.023323565468,  0.082819512172127    
654,     1,       5,       P10,    6,       7,       29,      16,      B,      L,      1,       55.0341091085584, 122.220374580684,  106.522357667346,  0.0843979403942894   
655,     1,       5,       P10,    6,       5,       29,      17,      A,      L,      1,       52.5738416363515, 125.690851977322,  109.868791560614,  0.0850648409500473   
656,     1,       5,       P10,    6,       5,       29,      18,      B,      L,      1,       52.8987760141558, 119.468165100745,  103.275605493582,  0.0870567720815196   
657,     1,       5,       P10,    6,       3,       29,      19,      A,      L,      1,       53.4608680658382, 121.431261253199,  105.470086588858,  0.0858127670125878   
658,     1,       5,       P10,    6,       3,       29,      20,      B,      L,      1,       56.5334393831553, 109.861499539197,  98.9834196461191,  0.0584843005004163   
659,     1,       5,       P10,    NaN,     NaN,     29,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
0,       2,       1,       P17,    NaN,     NaN,     0,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
1,       2,       1,       P17,    6,       4,       0,       1,       A,      L,      1,       96.8852202805333, 135.566404194922,  117.787644802317,  0.0955847279172314   
2,       2,       1,       P17,    6,       4,       0,       2,       B,      L,      1,       97.0495500089902, 136.836447710968,  118.304768304984,  0.0996326849784071   
3,       2,       1,       P17,    6,       6,       0,       3,       A,      L,      1,       103.712054506619, 138.196025795024,  120.032197385846,  0.0976549914471936   
4,       2,       1,       P17,    6,       6,       0,       4,       B,      L,      1,       105.80295551119,  136.833526536865,  118.428394495219,  0.0989523228045477   
5,       2,       1,       P17,    6,       8,       0,       5,       A,      L,      1,       142.689868695843, 147.881538225082,  128.919635938598,  0.10194571121766     
6,       2,       1,       P17,    6,       8,       0,       6,       B,      L,      1,       154.661974205274, 122.358773896557,  103.317736259619,  0.102371170091065    
7,       2,       1,       P17,    7,       2,       0,       7,       A,      L,      1,       102.320079347987, 138.938058601884,  120.252422241073,  0.100460410541994    
8,       2,       1,       P17,    7,       2,       0,       8,       B,      L,      1,       106.793038299251, NaN,               NaN,               NaN                  
9,       2,       1,       P17,    7,       4,       0,       9,       A,      L,      1,       101.364486952771, 140.054362522766,  121.98929150446,   0.0971240377328275   
10,      2,       1,       P17,    7,       4,       0,       10,      B,      L,      1,       104.653888250856, 140.436549271498,  121.826390292356,  0.100054618167429    
11,      2,       1,       P17,    7,       6,       0,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
12,      2,       1,       P17,    7,       6,       0,       12,      B,      L,      1,       118.482646758177, 125.712470267658,  107.998141058821,  0.0952383290797687   
13,      2,       1,       P17,    7,       8,       0,       13,      A,      L,      1,       167.635004538224, 3.559862154981,    13.8521149541346,  NaN                  
14,      2,       1,       P17,    7,       8,       0,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
15,      2,       1,       P17,    8,       2,       0,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
16,      2,       1,       P17,    8,       2,       0,       16,      B,      L,      1,       122.832265692923, 133.664817605572,  121.332802792425,  0.0663011549093939   
17,      2,       1,       P17,    8,       4,       0,       17,      A,      L,      1,       110.110131416257, 144.496741020869,  125.967717033932,  0.0996184085319183   
18,      2,       1,       P17,    8,       4,       0,       18,      B,      L,      1,       115.858716093068, NaN,               NaN,               NaN                  
19,      2,       1,       P17,    8,       6,       0,       19,      A,      L,      1,       131.605726925584, NaN,               NaN,               NaN                  
20,      2,       1,       P17,    8,       6,       0,       20,      B,      L,      1,       143.70026205729,  129.971238780296,  110.756254186657,  0.103306368783003    
21,      2,       1,       P17,    8,       8,       0,       21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
22,      2,       1,       P17,    NaN,     NaN,     1,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
23,      2,       1,       P17,    3,       8,       1,       1,       A,      L,      1,       134.20564373623,  144.673430902843,  125.85869843116,   0.10115447565421     
24,      2,       1,       P17,    3,       8,       1,       2,       B,      L,      1,       129.674842020521, 156.827332821309,  140.25318860673,   0.0891083022289221   
25,      2,       1,       P17,    4,       2,       1,       3,       A,      L,      1,       95.6739359299951, 137.357230699784,  119.279740116787,  0.0971908095860043   
26,      2,       1,       P17,    4,       2,       1,       4,       B,      L,      1,       96.5986661403474, 138.638911478592,  120.191962259644,  0.0991771463384314   
27,      2,       1,       P17,    4,       4,       1,       5,       A,      L,      1,       95.3305608739354, 134.617871384937,  116.574696966592,  0.0970063140771252   
28,      2,       1,       P17,    4,       4,       1,       6,       B,      L,      1,       95.6684905249808, 134.322200291833,  115.667089560988,  0.100296294251855    
29,      2,       1,       P17,    4,       6,       1,       7,       A,      L,      1,       101.263853993282, 124.811767687623,  106.223714466905,  0.0999357700038621   
30,      2,       1,       P17,    4,       6,       1,       8,       B,      L,      1,       101.511645799402, 145.256984856937,  126.702268714719,  0.099756538399025    
31,      2,       1,       P17,    4,       8,       1,       9,       A,      L,      1,       129.093713466703, 155.889908719678,  135.475414167232,  0.109755347056163    
32,      2,       1,       P17,    4,       8,       1,       10,      B,      L,      1,       132.733022412783, 143.729439663231,  123.540920562799,  0.108540425271138    
33,      2,       1,       P17,    5,       2,       1,       11,      A,      L,      1,       97.3445708845571, 135.516297150906,  117.734254878762,  0.0956023778072263   
34,      2,       1,       P17,    5,       2,       1,       12,      B,      L,      1,       98.0178445030804, 139.895687023986,  121.793413160663,  0.0973240530286171   
35,      2,       1,       P17,    5,       4,       1,       13,      A,      L,      1,       95.3761772095204, 134.428993899533,  115.827042844842,  0.10001048954135     
36,      2,       1,       P17,    5,       4,       1,       14,      B,      L,      1,       95.2144957051678, 137.158844609899,  119.496878100375,  0.0949568091909887   
37,      2,       1,       P17,    5,       6,       1,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
38,      2,       1,       P17,    5,       6,       1,       16,      B,      L,      1,       103.339325294859, 142.563519277448,  124.257405897106,  0.0984199644104417   
39,      2,       1,       P17,    5,       8,       1,       17,      A,      L,      1,       133.441088152583, 141.402829353708,  122.179765531739,  0.103349805494459    
40,      2,       1,       P17,    5,       8,       1,       18,      B,      L,      1,       134.632957565666, 172.178645292641,  130.447905858827,  0.224358814160294    
41,      2,       1,       P17,    6,       2,       1,       19,      A,      L,      1,       99.5969810417528, 137.676058450295,  119.58348105403,   0.0972719214852966   
42,      2,       1,       P17,    6,       2,       1,       20,      B,      L,      1,       100.990063262879, 139.819269780785,  121.269344208808,  0.0997307826450412   
43,      2,       1,       P17,    NaN,     NaN,     1,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
44,      2,       1,       P17,    1,       2,       2,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
45,      2,       1,       P17,    1,       2,       2,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
46,      2,       1,       P17,    1,       4,       2,       2,       A,      L,      1,       107.450633537136, 122.476258576424,  114.539442315782,  0.0426710551647411   
47,      2,       1,       P17,    1,       4,       2,       3,       B,      L,      1,       102.46266220923,  112.158757364195,  120.296981105195,  NaN                  
48,      2,       1,       P17,    1,       6,       2,       4,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
49,      2,       1,       P17,    1,       6,       2,       5,       B,      L,      1,       118.753764584577, 137.260018759657,  120.150451956546,  0.091986918296299    
50,      2,       1,       P17,    1,       8,       2,       6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
51,      2,       1,       P17,    2,       2,       2,       7,       A,      L,      1,       100.408664829216, 132.797992422156,  117.039825474649,  0.084721327674769    
52,      2,       1,       P17,    2,       2,       2,       8,       B,      L,      1,       97.7424483795301, 129.007344750178,  110.5006141929,    0.099498551383217    
53,      2,       1,       P17,    2,       4,       2,       9,       A,      L,      1,       97.0334708371461, 137.716439840814,  120.666898241231,  0.0916642021482924   
54,      2,       1,       P17,    2,       4,       2,       10,      B,      L,      1,       95.3092635788326, 135.043931111042,  116.74974698814,   0.0983558286177508   
55,      2,       1,       P17,    2,       6,       2,       11,      A,      L,      1,       111.791890413458, 150.078456376361,  117.946042696628,  0.172754912256631    
56,      2,       1,       P17,    2,       6,       2,       12,      B,      L,      1,       107.301845541494, 148.284575163819,  129.306484670859,  0.102032744585806    
57,      2,       1,       P17,    2,       8,       2,       13,      A,      L,      1,       175.292291987769, NaN,               NaN,               NaN                  
58,      2,       1,       P17,    2,       8,       2,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
59,      2,       1,       P17,    3,       2,       2,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
60,      2,       1,       P17,    3,       2,       2,       16,      B,      L,      1,       96.9829663252112, 137.956845150451,  119.203568236146,  0.100824069431748    
61,      2,       1,       P17,    3,       4,       2,       17,      A,      L,      1,       96.103951466954,  137.502869100408,  119.04134156472,   0.0992555243854193   
62,      2,       1,       P17,    3,       4,       2,       18,      B,      L,      1,       95.8663605043667, 134.965889225299,  115.934106942608,  0.102321410121994    
63,      2,       1,       P17,    3,       6,       2,       19,      A,      L,      1,       103.675459968734, 148.228238113656,  130.124545942752,  0.0973316783381917   
64,      2,       1,       P17,    3,       6,       2,       20,      B,      L,      1,       102.498527636706, 126.870161646889,  107.731403944554,  0.102896546786749    
65,      2,       1,       P17,    NaN,     NaN,     2,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
66,      2,       1,       P17,    NaN,     NaN,     3,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
67,      2,       1,       P17,    3,       5,       3,       1,       A,      L,      1,       96.8253926600389, 136.972417775356,  119.12014810312,   0.0959799444743897   
68,      2,       1,       P17,    3,       5,       3,       2,       B,      L,      1,       97.3220266747865, 118.223924581596,  99.0148327288329,  0.103274687380445    
69,      2,       1,       P17,    3,       3,       3,       3,       A,      L,      1,       93.4622005393278, 136.730064348155,  119.070315131773,  0.0949448882601174   
70,      2,       1,       P17,    3,       3,       3,       4,       B,      L,      1,       93.6490405446333, 136.240961135638,  117.638796847451,  0.100011635957997    
71,      2,       1,       P17,    3,       1,       3,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
72,      2,       1,       P17,    3,       1,       3,       6,       B,      L,      1,       104.063329826258, 143.447376860563,  126.265205521036,  0.0923772652662737   
73,      2,       1,       P17,    2,       7,       3,       7,       A,      L,      1,       125.87243082908,  NaN,               NaN,               NaN                  
74,      2,       1,       P17,    2,       7,       3,       8,       B,      L,      1,       118.558095804438, NaN,               170.969155479622,  NaN                  
75,      2,       1,       P17,    2,       5,       3,       9,       A,      L,      1,       101.693099293082, 144.824907693334,  126.894979799128,  0.0963974617968098   
76,      2,       1,       P17,    2,       5,       3,       10,      B,      L,      1,       99.7686386545616, 142.888997814412,  124.346471037545,  0.0996910041767003   
77,      2,       1,       P17,    2,       3,       3,       11,      A,      L,      1,       97.3583496790246, 137.567306860291,  119.376566432012,  0.0977996797219311   
78,      2,       1,       P17,    2,       3,       3,       12,      B,      L,      1,       96.0487960773946, 134.826045352542,  115.92056181353,   0.101642384618343    
79,      2,       1,       P17,    2,       1,       3,       13,      A,      L,      1,       114.132748561419, 159.735214816063,  125.259893202308,  0.185351191471802    
80,      2,       1,       P17,    2,       1,       3,       14,      B,      L,      1,       109.805029239937, 127.313277190904,  140.744334344303,  NaN                  
81,      2,       1,       P17,    1,       7,       3,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
82,      2,       1,       P17,    1,       7,       3,       16,      B,      L,      1,       143.760066079054, 125.460889969609,  106.200667755282,  0.103549581797458    
83,      2,       1,       P17,    1,       5,       3,       17,      A,      L,      1,       112.769699213107, 177.985980624136,  158.933079042371,  0.102434954740673    
84,      2,       1,       P17,    1,       5,       3,       18,      B,      L,      1,       107.791220651172, NaN,               NaN,               NaN                  
85,      2,       1,       P17,    1,       3,       3,       19,      A,      L,      1,       106.284976336091, NaN,               NaN,               NaN                  
86,      2,       1,       P17,    1,       3,       3,       20,      B,      L,      1,       101.791931993153, 144.411478088508,  125.520400564498,  0.101564932924783    
87,      2,       1,       P17,    1,       1,       3,       21,      A,      D,      1,       129.814776420083, 155.306187197622,  156.305172970567,  NaN                  
88,      2,       1,       P17,    NaN,     NaN,     4,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
89,      2,       1,       P17,    6,       1,       4,       1,       A,      L,      1,       110.848249219407, 134.54115151689,   116.319717795672,  0.0979646974259072   
90,      2,       1,       P17,    6,       1,       4,       2,       B,      L,      1,       111.098733177135, 129.009121060819,  120.48857876673,   0.0458093671725223   
91,      2,       1,       P17,    5,       7,       4,       3,       A,      L,      1,       112.735267237224, 143.20041245607,   125.44829082227,   0.0954415141602138   
92,      2,       1,       P17,    5,       7,       4,       4,       B,      L,      1,       113.294435959936, 142.588091481377,  123.588335900148,  0.102149223554998    
93,      2,       1,       P17,    5,       5,       4,       5,       A,      L,      1,       98.2821181849221, 134.397562767293,  116.330855223489,  0.0971328362570072   
94,      2,       1,       P17,    5,       5,       4,       6,       B,      L,      1,       99.702299462674,  128.079553793286,  109.244139825046,  0.101265666495916    
95,      2,       1,       P17,    5,       3,       4,       7,       A,      L,      1,       95.3230416532529, 135.429944751933,  117.359788843305,  0.0971513758528385   
96,      2,       1,       P17,    5,       3,       4,       8,       B,      L,      1,       95.8544435888946, 137.496601225482,  118.664546335901,  0.101247606933231    
97,      2,       1,       P17,    5,       1,       4,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
98,      2,       1,       P17,    5,       1,       4,       10,      B,      L,      1,       106.270825393941, 144.185164817058,  126.426689331494,  0.095475674653569    
99,      2,       1,       P17,    4,       7,       4,       11,      A,      L,      1,       111.734001682185, 147.048527309191,  128.716350534006,  0.0985600901891688   
100,     2,       1,       P17,    4,       7,       4,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
101,     2,       1,       P17,    4,       5,       4,       13,      A,      L,      1,       99.1931502741393, 110.646156956335,  92.4895717959522,  0.0976160492493686   
102,     2,       1,       P17,    4,       5,       4,       14,      B,      L,      1,       99.1928024397439, 122.563028811282,  103.583108618271,  0.102042581682853    
103,     2,       1,       P17,    4,       3,       4,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
104,     2,       1,       P17,    4,       3,       4,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
105,     2,       1,       P17,    4,       1,       4,       17,      A,      L,      1,       105.155708603826, 134.863488788708,  117.138011841938,  0.0952982631546807   
106,     2,       1,       P17,    4,       1,       4,       18,      B,      L,      1,       103.958452733133, 146.946696607249,  128.814678828108,  0.0974839665545207   
107,     2,       1,       P17,    3,       7,       4,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
108,     2,       1,       P17,    3,       7,       4,       20,      B,      L,      1,       111.102327940943, 143.143937397094,  124.477443490462,  0.100357494121678    
109,     2,       1,       P17,    NaN,     NaN,     4,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
110,     2,       1,       P17,    8,       7,       5,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
111,     2,       1,       P17,    8,       7,       5,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
112,     2,       1,       P17,    8,       5,       5,       2,       A,      L,      1,       118.928972188077, 163.69565128259,   129.45394362519,   0.184095202459135    
113,     2,       1,       P17,    8,       5,       5,       3,       B,      L,      1,       125.754889884817, 172.085527611066,  151.473121753436,  0.110819386331342    
114,     2,       1,       P17,    8,       3,       5,       4,       A,      L,      1,       108.665173925084, 127.64141431891,   122.844039430044,  0.0257923381121835   
115,     2,       1,       P17,    8,       3,       5,       5,       B,      L,      1,       115.803353541496, 116.519400539849,  120.671859796071,  NaN                  
116,     2,       1,       P17,    8,       1,       5,       6,       B,      D,      1,       148.423498136395, 141.847326868054,  NaN,               NaN                  
117,     2,       1,       P17,    7,       7,       5,       7,       A,      L,      1,       129.665867091883, NaN,               123.886683634075,  NaN                  
118,     2,       1,       P17,    7,       7,       5,       8,       B,      L,      1,       140.676464409275, NaN,               141.797438079843,  NaN                  
119,     2,       1,       P17,    7,       5,       5,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
120,     2,       1,       P17,    7,       5,       5,       10,      B,      L,      1,       109.125510879823, 141.370455871234,  123.218844535634,  0.0975893082559121   
121,     2,       1,       P17,    7,       3,       5,       11,      A,      L,      1,       103.144978519225, 145.651753561884,  126.99271186582,   0.10031742847346     
122,     2,       1,       P17,    7,       3,       5,       12,      B,      L,      1,       105.659159896555, 151.047557257203,  131.993765412071,  0.102439741102862    
123,     2,       1,       P17,    7,       1,       5,       13,      A,      L,      1,       116.385501227718, 146.545560597606,  NaN,               NaN                  
124,     2,       1,       P17,    7,       1,       5,       14,      B,      L,      1,       120.185801404181, 169.989146305225,  149.520805355791,  0.110044843814159    
125,     2,       1,       P17,    6,       7,       5,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
126,     2,       1,       P17,    6,       7,       5,       16,      B,      L,      1,       121.784593660926, 120.427572830579,  138.957145465803,  NaN                  
127,     2,       1,       P17,    6,       5,       5,       17,      A,      L,      1,       101.249651810688, 127.820675039008,  110.55356950606,   0.0928339007147735   
128,     2,       1,       P17,    6,       5,       5,       18,      B,      L,      1,       102.04082371903,  128.31780471885,   109.771641684539,  0.0997105539479065   
129,     2,       1,       P17,    6,       3,       5,       19,      A,      L,      1,       96.9405191543296, 139.745830770399,  121.787458186719,  0.0965503902348364   
130,     2,       1,       P17,    6,       3,       5,       20,      B,      L,      1,       99.0021523884806, 143.994314852334,  125.510209880884,  0.0993769084486527   
131,     2,       1,       P17,    NaN,     NaN,     5,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
132,     2,       2,       P12,    NaN,     NaN,     6,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
133,     2,       2,       P12,    6,       4,       6,       1,       A,      L,      1,       78.0497421099451, 147.841328889537,  129.492066344071,  0.0986519491691758   
134,     2,       2,       P12,    6,       4,       6,       2,       B,      L,      1,       77.3738063797837, 165.881407901661,  146.835133521894,  0.102399324622403    
135,     2,       2,       P12,    6,       6,       6,       3,       A,      L,      1,       80.9745347832361, 156.973720525678,  137.944782228391,  0.102306119877888    
136,     2,       2,       P12,    6,       6,       6,       4,       B,      L,      1,       81.5023811917811, 162.964449463426,  144.380522114827,  0.0999135878956929   
137,     2,       2,       P12,    6,       8,       6,       5,       A,      L,      1,       96.9870187717768, 168.650396817541,  150.264642533079,  0.09884814131431     
138,     2,       2,       P12,    6,       8,       6,       6,       B,      L,      1,       99.4906124322587, 164.251774954808,  146.649292732762,  0.0946370011937989   
139,     2,       2,       P12,    7,       2,       6,       7,       A,      L,      1,       75.6207871677255, 168.605368208844,  151.212789168671,  0.0935084894632937   
140,     2,       2,       P12,    7,       2,       6,       8,       B,      L,      1,       77.614857487318,  170.659915302321,  152.992301247995,  0.0949871723350828   
141,     2,       2,       P12,    7,       4,       6,       9,       A,      L,      1,       76.2614219692106, 162.646705680904,  144.296329869266,  0.0986579344711723   
142,     2,       2,       P12,    7,       4,       6,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
143,     2,       2,       P12,    7,       6,       6,       11,      A,      L,      1,       84.0087909019665, 248.921779529554,  148.670693002734,  NaN                  
144,     2,       2,       P12,    7,       6,       6,       12,      B,      L,      1,       84.8131092040169, 173.735845035942,  236.000388674275,  NaN                  
145,     2,       2,       P12,    7,       8,       6,       13,      A,      L,      1,       104.374052138223, 174.258353702568,  156.873060041464,  0.0934693207586236   
146,     2,       2,       P12,    7,       8,       6,       14,      B,      L,      1,       110.514129212731, 173.83396926684,   155.38877745017,   0.0991676979390879   
147,     2,       2,       P12,    8,       2,       6,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
148,     2,       2,       P12,    8,       2,       6,       16,      B,      L,      1,       87.4076589759576, 170.54259668253,   152.859802655881,  0.0950687850895083   
149,     2,       2,       P12,    8,       4,       6,       17,      A,      L,      1,       80.2406275196862, 162.349625836937,  144.225332273237,  0.0974424385145173   
150,     2,       2,       P12,    8,       4,       6,       18,      B,      L,      1,       83.790468360929,  156.113755108992,  137.805565711888,  0.0984311257908789   
151,     2,       2,       P12,    8,       6,       6,       19,      A,      L,      1,       92.1862966360483, 170.489614648014,  152.053744537593,  0.0991175812388246   
152,     2,       2,       P12,    8,       6,       6,       20,      B,      L,      1,       96.2777731909289, 179.766254455982,  161.311738286419,  0.0992178288686162   
153,     2,       2,       P12,    8,       8,       6,       21,      A,      D,      1,       131.207088862,    5.92695634681916,  6.48541788166629,  NaN                  
154,     2,       2,       P12,    NaN,     NaN,     7,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
155,     2,       2,       P12,    3,       8,       7,       1,       A,      L,      1,       95.3400708535474, 179.237357391972,  160.905355885733,  0.0985591478830076   
156,     2,       2,       P12,    3,       8,       7,       2,       B,      L,      1,       90.395956256046,  253.634196770313,  155.524881288008,  NaN                  
157,     2,       2,       P12,    4,       2,       7,       3,       A,      L,      1,       74.0595823417926, 179.35771942483,   161.524299727703,  0.0958786005221864   
158,     2,       2,       P12,    4,       2,       7,       4,       B,      L,      1,       74.6506982943574, 169.52837781119,   151.081802786708,  0.0991751345402219   
159,     2,       2,       P12,    4,       4,       7,       5,       A,      L,      1,       76.5449655831826, 165.505576214651,  147.243400128789,  0.0981837423971087   
160,     2,       2,       P12,    4,       4,       7,       6,       B,      L,      1,       76.7662480715399, 162.560683202965,  143.953979161825,  0.100036043231941    
161,     2,       2,       P12,    4,       6,       7,       7,       A,      L,      1,       80.8564267522697, 160.142769956501,  NaN,               NaN                  
162,     2,       2,       P12,    4,       6,       7,       8,       B,      L,      1,       81.4220789046178, 154.429644114107,  136.274862599359,  0.0976063522298273   
163,     2,       2,       P12,    4,       8,       7,       9,       A,      L,      1,       94.1172358366972, 176.478959452288,  232.353399720898,  NaN                  
164,     2,       2,       P12,    4,       8,       7,       10,      B,      L,      1,       93.4838290797902, 158.389687656656,  139.394099664719,  0.102126817160951    
165,     2,       2,       P12,    5,       2,       7,       11,      A,      L,      1,       75.847723990816,  182.315661188272,  164.310304236347,  0.0968029943651902   
166,     2,       2,       P12,    5,       2,       7,       12,      B,      L,      1,       75.8199169853936, 181.393677522597,  163.141329573821,  0.0981309029504098   
167,     2,       2,       P12,    5,       4,       7,       13,      A,      L,      1,       76.6199377706444, 162.146289713252,  143.749229454785,  0.0989089261207889   
168,     2,       2,       P12,    5,       4,       7,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
169,     2,       2,       P12,    5,       6,       7,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
170,     2,       2,       P12,    5,       6,       7,       16,      B,      L,      1,       81.4209560613777, 156.111964881658,  136.330713991456,  0.106350811237646    
171,     2,       2,       P12,    5,       8,       7,       17,      A,      L,      1,       94.0820094187738, 158.915926699257,  139.912157749149,  0.102170800807033    
172,     2,       2,       P12,    5,       8,       7,       18,      B,      L,      1,       94.7516827552208, 166.751171292788,  221.494902453358,  NaN                  
173,     2,       2,       P12,    6,       2,       7,       19,      A,      L,      1,       74.2062878043276, 176.670626595745,  158.780135372311,  0.0961854366851295   
174,     2,       2,       P12,    6,       2,       7,       20,      B,      L,      1,       75.2428646795514, 183.976473993388,  165.843383250558,  0.0974897351765049   
175,     2,       2,       P12,    NaN,     NaN,     7,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
176,     2,       2,       P12,    1,       2,       8,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
177,     2,       2,       P12,    1,       2,       8,       1,       B,      L,      1,       69.5292833878219, 200.58555935353,   199.208406948258,  0.00740404518963403  
178,     2,       2,       P12,    1,       4,       8,       2,       A,      L,      1,       71.4776007635754, 246.746628918335,  277.877209178868,  NaN                  
179,     2,       2,       P12,    1,       4,       8,       3,       B,      L,      1,       70.825350817121,  195.520210415601,  190.051337241448,  0.02940254394706     
180,     2,       2,       P12,    1,       6,       8,       4,       A,      L,      1,       86.4420903067902, 181.48037076728,   164.65706037765,   0.090447905320591    
181,     2,       2,       P12,    1,       6,       8,       5,       B,      L,      1,       84.6690149826533, 180.019021816425,  161.985140608734,  0.0969563505789842   
182,     2,       2,       P12,    1,       8,       8,       6,       B,      D,      1,       106.970565974561, 151.696998782752,  142.739483284273,  0.0481586854756941   
183,     2,       2,       P12,    2,       2,       8,       7,       A,      L,      1,       69.1850231760139, 199.381402835172,  189.156347797713,  0.0549734141798865   
184,     2,       2,       P12,    2,       2,       8,       8,       B,      L,      1,       70.9691787771873, 185.513513442752,  171.998092879278,  0.0726635514165255   
185,     2,       2,       P12,    2,       4,       8,       9,       A,      L,      1,       73.5132814851885, 174.714424833419,  160.318132981696,  0.0773994185576527   
186,     2,       2,       P12,    2,       4,       8,       10,      B,      L,      1,       74.1576930398138, 171.587670970023,  155.248427599641,  0.0878453944644159   
187,     2,       2,       P12,    2,       6,       8,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
188,     2,       2,       P12,    2,       6,       8,       12,      B,      L,      1,       81.2750063856103, NaN,               141.592724980973,  NaN                  
189,     2,       2,       P12,    2,       8,       8,       13,      A,      L,      1,       98.9655657945786, 180.626155328389,  162.993086718355,  0.094801444139972    
190,     2,       2,       P12,    2,       8,       8,       14,      B,      L,      1,       92.7156224927589, 181.853325445197,  163.591725004065,  0.0981806475329656   
191,     2,       2,       P12,    3,       2,       8,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
192,     2,       2,       P12,    3,       2,       8,       16,      B,      L,      1,       71.7883414278336, 178.180431079378,  160.881164414334,  0.0930068100271143   
193,     2,       2,       P12,    3,       4,       8,       17,      A,      L,      1,       74.7289088844273, 168.23617434025,   150.442458204342,  0.0956651405156351   
194,     2,       2,       P12,    3,       4,       8,       18,      B,      L,      1,       74.7843174374588, 167.043856192912,  149.668971710104,  0.0934133574344539   
195,     2,       2,       P12,    3,       6,       8,       19,      A,      L,      1,       79.2115199591519, 172.190258066898,  156.006641474766,  0.0870086913555487   
196,     2,       2,       P12,    3,       6,       8,       20,      B,      L,      1,       79.7066796692284, 160.369324222056,  142.02574563251,   0.0986213902663743   
197,     2,       2,       P12,    NaN,     NaN,     8,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
198,     2,       2,       P12,    NaN,     NaN,     9,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
199,     2,       2,       P12,    3,       5,       9,       1,       A,      L,      1,       77.7780145564843, 172.27791660033,   153.475309415255,  0.101089285941262    
