# bicep3, run09 optical efficiency results, 20170201
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
,        ,        ,        ,       ,        ,        ,        ,        ,       ,       ,        mOhm,             pW @074K,          pW @242K,          pW/K                 
integer, integer, integer, string, integer, integer, integer, integer, string, string, integer, float,            float,             float,             float                
64,      2,       1,       P17,    3,       6,       2,       20,      B,      L,      1,       102.738094074255, 128.380244056033,  108.469294791872,  0.113130393546372    
65,      2,       1,       P17,    NaN,     NaN,     2,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
66,      2,       1,       P17,    NaN,     NaN,     3,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
67,      2,       1,       P17,    3,       5,       3,       1,       A,      L,      1,       97.0599413003869, 138.597726469696,  119.741457023089,  0.107137894582994    
68,      2,       1,       P17,    3,       5,       3,       2,       B,      L,      1,       97.5436734874541, 119.605639978459,  99.6004962791511,  0.113665589200611    
69,      2,       1,       P17,    3,       3,       3,       3,       A,      L,      1,       93.6490917914893, 138.401153170706,  119.770579459225,  0.105855532451595    
70,      2,       1,       P17,    3,       3,       3,       4,       B,      L,      1,       93.8677155824288, 138.009531131541,  118.368647420346,  0.111595930177242    
71,      2,       1,       P17,    3,       1,       3,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
72,      2,       1,       P17,    3,       1,       3,       6,       B,      L,      1,       104.285178307913, 145.169416648893,  127.020479755631,  0.103118959620802    
73,      2,       1,       P17,    2,       7,       3,       7,       A,      L,      1,       126.145498513819, 168.12659340211,   133.536641016913,  0.196533820370436    
74,      2,       1,       P17,    2,       7,       3,       8,       B,      L,      1,       118.827705340682, 137.613173656232,  139.504937604549,  NaN                  
75,      2,       1,       P17,    2,       5,       3,       9,       A,      L,      1,       101.92464597309,  146.475389369646,  127.570950312095,  0.107411585554267    
76,      2,       1,       P17,    2,       5,       3,       10,      B,      L,      1,       99.9907304051746, 144.579016235527,  125.050467295657,  0.110957664431082    
77,      2,       1,       P17,    2,       3,       3,       11,      A,      L,      1,       97.5720350519135, 139.198440974779,  120.061085592062,  0.108734973765442    
78,      2,       1,       P17,    2,       3,       3,       12,      B,      L,      1,       96.2735697139868, 136.524663493863,  116.650062310204,  0.112923870361701    
79,      2,       1,       P17,    2,       1,       3,       13,      A,      L,      1,       114.381664275731, 161.428673441622,  106.934671114202,  NaN                  
80,      2,       1,       P17,    2,       1,       3,       14,      B,      L,      1,       110.047893591581, 125.557863296913,  141.469645980983,  NaN                  
81,      2,       1,       P17,    1,       7,       3,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
82,      2,       1,       P17,    1,       7,       3,       16,      B,      L,      1,       144.035268888799, 126.419409398264,  106.329966787171,  0.114144560290299    
83,      2,       1,       P17,    1,       5,       3,       17,      A,      L,      1,       113.010876672278, 163.385313769628,  159.64189126388,   0.0212694460553865   
84,      2,       1,       P17,    1,       5,       3,       18,      B,      L,      1,       108.030634149234, 118.71066947516,   100.73001928918,   0.102162785147613    
85,      2,       1,       P17,    1,       3,       3,       19,      A,      L,      1,       106.52633235911,  124.325558823372,  105.403245168969,  0.107513145763655    
86,      2,       1,       P17,    1,       3,       3,       20,      B,      L,      1,       102.06198284319,  146.075384947377,  126.164368663931,  0.113130774337765    
87,      2,       1,       P17,    1,       1,       3,       21,      A,      D,      1,       130.097552919089, NaN,               155.822381024461,  NaN                  
88,      2,       1,       P17,    NaN,     NaN,     4,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
89,      2,       1,       P17,    6,       1,       4,       1,       A,      L,      1,       111.117929519005, 136.134175119143,  117.001931611379,  0.10870592902139     
90,      2,       1,       P17,    6,       1,       4,       2,       B,      L,      1,       111.342809857588, 125.44524825671,   107.064742614347,  0.104434691149787    
91,      2,       1,       P17,    5,       7,       4,       3,       A,      L,      1,       113.011807085018, 144.904321768692,  126.155685289043,  0.10652634363437     
92,      2,       1,       P17,    5,       7,       4,       4,       B,      L,      1,       113.56230582395,  144.290738855591,  124.290912923528,  0.113635374613992    
93,      2,       1,       P17,    5,       5,       4,       5,       A,      L,      1,       98.5121351106885, 136.169865943682,  117.053089426139,  0.108618048395127    
94,      2,       1,       P17,    5,       5,       4,       6,       B,      L,      1,       99.9718948277612, 129.848848967439,  109.888135237829,  0.113413146190969    
95,      2,       1,       P17,    5,       3,       4,       7,       A,      L,      1,       95.5266222956049, 137.151312953323,  118.06704820025,   0.108433322460642    
96,      2,       1,       P17,    5,       3,       4,       8,       B,      L,      1,       96.0715712650489, 139.262977730584,  119.40434695116,   0.112833129428543    
97,      2,       1,       P17,    5,       1,       4,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
98,      2,       1,       P17,    5,       1,       4,       10,      B,      L,      1,       106.498109016169, 145.930401102195,  127.2384568089,    0.106204228939176    
99,      2,       1,       P17,    4,       7,       4,       11,      A,      L,      1,       111.988256117399, 148.780259878916,  129.43867563644,   0.109895365014067    
100,     2,       1,       P17,    4,       7,       4,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
101,     2,       1,       P17,    4,       5,       4,       13,      A,      L,      1,       99.4425005841597, 111.956125251079,  93.0193868189097,  0.107595104728234    
102,     2,       1,       P17,    4,       5,       4,       14,      B,      L,      1,       99.4172681833289, 124.217176098674,  104.365693755205,  0.112792513315164    
103,     2,       1,       P17,    4,       3,       4,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
104,     2,       1,       P17,    4,       3,       4,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
105,     2,       1,       P17,    4,       1,       4,       17,      A,      L,      1,       105.416177543075, 136.478187637948,  117.872713118841,  0.105712923404018    
106,     2,       1,       P17,    4,       1,       4,       18,      B,      L,      1,       104.196206917363, 148.736344485519,  129.572810621824,  0.108883715134628    
107,     2,       1,       P17,    3,       7,       4,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
108,     2,       1,       P17,    3,       7,       4,       20,      B,      L,      1,       111.402942982339, 144.776314018069,  125.087646287538,  0.11186743028711     
109,     2,       1,       P17,    NaN,     NaN,     4,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
110,     2,       1,       P17,    8,       7,       5,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
111,     2,       1,       P17,    8,       7,       5,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
112,     2,       1,       P17,    8,       5,       5,       2,       A,      L,      1,       119.223721420378, 164.879956850277,  115.126168498578,  NaN                  
113,     2,       1,       P17,    8,       5,       5,       3,       B,      L,      1,       126.02550826564,  173.079974108175,  151.448849665521,  0.122904116151442    
114,     2,       1,       P17,    8,       3,       5,       4,       A,      L,      1,       108.910234684078, 115.801109319534,  123.251560113676,  NaN                  
115,     2,       1,       P17,    8,       3,       5,       5,       B,      L,      1,       116.099105161954, 119.236889288176,  106.027047234175,  0.0750559207613722   
116,     2,       1,       P17,    8,       1,       5,       6,       B,      D,      1,       147.93365244527,  138.91675157728,   NaN,               NaN                  
117,     2,       1,       P17,    7,       7,       5,       7,       A,      L,      1,       129.916171764012, 146.801604533627,  122.011666041012,  0.140851923253493    
118,     2,       1,       P17,    7,       7,       5,       8,       B,      L,      1,       141.464899616905, NaN,               128.176658838696,  NaN                  
119,     2,       1,       P17,    7,       5,       5,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
120,     2,       1,       P17,    7,       5,       5,       10,      B,      L,      1,       109.370738428463, 142.821616357679,  123.625781465451,  0.10906724370584     
121,     2,       1,       P17,    7,       3,       5,       11,      A,      L,      1,       103.405802756738, 147.002019070664,  127.222712966879,  0.112382421044232    
122,     2,       1,       P17,    7,       3,       5,       12,      B,      L,      1,       105.918146293745, 152.50922912153,   132.361240399868,  0.11447720864581     
123,     2,       1,       P17,    7,       1,       5,       13,      A,      L,      1,       116.638069970957, 119.321984860058,  132.3831789807,    NaN                  
124,     2,       1,       P17,    7,       1,       5,       14,      B,      L,      1,       120.420177351482, 170.908518326544,  149.460988829488,  0.121860963051455    
125,     2,       1,       P17,    6,       7,       5,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
126,     2,       1,       P17,    6,       7,       5,       16,      B,      L,      1,       122.056107085876, 128.011355064892,  105.943144221214,  0.125387561611809    
127,     2,       1,       P17,    6,       5,       5,       17,      A,      L,      1,       101.481587105514, 129.159154474534,  110.886197891678,  0.103823616948047    
128,     2,       1,       P17,    6,       5,       5,       18,      B,      L,      1,       102.2952602112,   129.592811474082,  109.998997777522,  0.111328486912275    
129,     2,       1,       P17,    6,       3,       5,       19,      A,      L,      1,       97.1647519879874, 140.946951109951,  121.870865074577,  0.108386852473716    
130,     2,       1,       P17,    6,       3,       5,       20,      B,      L,      1,       99.2086173326384, 145.285434319336,  125.818529024299,  0.110607416449072    
131,     2,       1,       P17,    NaN,     NaN,     5,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
132,     2,       2,       P12,    NaN,     NaN,     6,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
133,     2,       2,       P12,    6,       4,       6,       1,       A,      L,      1,       78.1779088834536, 149.359103451735,  130.01077666534,   0.109933674922696    
134,     2,       2,       P12,    6,       4,       6,       2,       B,      L,      1,       77.4959860983183, 167.647182959178,  147.392165385886,  0.115085327120975    
135,     2,       2,       P12,    6,       6,       6,       3,       A,      L,      1,       81.1245195265504, 158.546099224672,  138.37039120526,   0.114634704655749    
136,     2,       2,       P12,    6,       6,       6,       4,       B,      L,      1,       81.6185059112811, 164.653177012418,  144.987479099433,  0.111736919960141    
137,     2,       2,       P12,    6,       8,       6,       5,       A,      L,      1,       97.1326918041329, 170.407614949207,  150.887264638,     0.110911081313676    
138,     2,       2,       P12,    6,       8,       6,       6,       B,      L,      1,       99.6189920406106, 165.942927769556,  147.556935195097,  0.104465866900337    
139,     2,       2,       P12,    7,       2,       6,       7,       A,      L,      1,       75.7365327462328, 170.389013155274,  151.770873802822,  0.105784882684385    
140,     2,       2,       P12,    7,       2,       6,       8,       B,      L,      1,       77.7037933536259, 172.437739583731,  153.74513748864,   0.10620796644938     
141,     2,       2,       P12,    7,       4,       6,       9,       A,      L,      1,       76.3738527877833, 164.427228194239,  144.883809599436,  0.111042151106839    
142,     2,       2,       P12,    7,       4,       6,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
143,     2,       2,       P12,    7,       6,       6,       11,      A,      L,      1,       84.0998163925999, 168.365829478586,  149.243937675562,  0.108647112517179    
144,     2,       2,       P12,    7,       6,       6,       12,      B,      L,      1,       84.9247489505558, 175.515799745652,  156.138023496766,  0.110101001414124    
145,     2,       2,       P12,    7,       8,       6,       13,      A,      L,      1,       104.48815199521,  176.186199991205,  157.843848084365,  0.104217908561589    
146,     2,       2,       P12,    7,       8,       6,       14,      B,      L,      1,       110.641643316611, 175.528284676181,  156.09186664077,   0.110434193383013    
147,     2,       2,       P12,    8,       2,       6,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
148,     2,       2,       P12,    8,       2,       6,       16,      B,      L,      1,       87.5189896604831, 172.281524803136,  153.522479424373,  0.106585485106604    
149,     2,       2,       P12,    8,       4,       6,       17,      A,      L,      1,       80.3475076923228, 163.979484421697,  144.797545234181,  0.108988290838159    
150,     2,       2,       P12,    8,       4,       6,       18,      B,      L,      1,       83.8990739367504, 157.794389219674,  138.429112425535,  0.110029981784879    
151,     2,       2,       P12,    8,       6,       6,       19,      A,      L,      1,       92.2923758195682, 172.211109170631,  152.632543077411,  0.111241852802385    
152,     2,       2,       P12,    8,       6,       6,       20,      B,      L,      1,       96.4138297913369, 181.629295255274,  162.086635465586,  0.111037839714134    
153,     2,       2,       P12,    8,       8,       6,       21,      A,      D,      1,       131.397846700097, 6.95920221082285,  6.75281772488248,  0.00117263912466119  
154,     2,       2,       P12,    NaN,     NaN,     7,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
155,     2,       2,       P12,    3,       8,       7,       1,       A,      L,      1,       95.4511893442648, 180.877559845695,  161.482324245298,  0.110200202274985    
156,     2,       2,       P12,    3,       8,       7,       2,       B,      L,      1,       90.5053840559533, 175.809264001177,  231.70048347573,   NaN                  
157,     2,       2,       P12,    4,       2,       7,       3,       A,      L,      1,       74.1524233388808, 180.932170258945,  162.220733460673,  0.106314981808361    
158,     2,       2,       P12,    4,       2,       7,       4,       B,      L,      1,       74.7560709011528, 170.928912755877,  151.741837758328,  0.109017471576984    
159,     2,       2,       P12,    4,       4,       7,       5,       A,      L,      1,       76.6773095992409, 166.631556406867,  147.808182428765,  0.106950988511941    
160,     2,       2,       P12,    4,       4,       7,       6,       B,      L,      1,       76.8553516947196, 163.623302564711,  144.73444094349,   0.107323077393298    
161,     2,       2,       P12,    4,       6,       7,       7,       A,      L,      1,       81.3934514640747, 161.404479622425,  142.888983358274,  0.105201683319045    
162,     2,       2,       P12,    4,       6,       7,       8,       B,      L,      1,       81.5387687054855, 155.614572962078,  136.81155649346,   0.106835320844421    
163,     2,       2,       P12,    4,       8,       7,       9,       A,      L,      1,       94.2440219109752, 178.147777129354,  158.356840359057,  0.112448504376686    
164,     2,       2,       P12,    4,       8,       7,       10,      B,      L,      1,       93.5993246380811, 159.922808939959,  139.980903245055,  0.113306282357412    
165,     2,       2,       P12,    5,       2,       7,       11,      A,      L,      1,       75.9511127400896, 183.775902133369,  164.976513801955,  0.106814706428484    
166,     2,       2,       P12,    5,       2,       7,       12,      B,      L,      1,       75.9274831538807, 182.894286826621,  163.892859559749,  0.107962654925407    
167,     2,       2,       P12,    5,       4,       7,       13,      A,      L,      1,       76.7246928242458, 163.435123268112,  144.363417999829,  0.108361961751607    
168,     2,       2,       P12,    5,       4,       7,       14,      B,      L,      1,       76.6762719934184, 170.566322062662,  151.249234925934,  0.109756176913226    
169,     2,       2,       P12,    5,       6,       7,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
170,     2,       2,       P12,    5,       6,       7,       16,      B,      L,      1,       81.5533728569517, 157.25115166703,   136.824910650916,  0.116058187591556    
171,     2,       2,       P12,    5,       8,       7,       17,      A,      L,      1,       94.191783738272,  160.27575666617,   140.554313321717,  0.112053655366209    
172,     2,       2,       P12,    5,       8,       7,       18,      B,      L,      1,       94.874191734322,  168.272783468965,  222.308800190837,  NaN                  
173,     2,       2,       P12,    6,       2,       7,       19,      A,      L,      1,       74.2911913478228, 178.162229204305,  159.47633808852,   0.106169835885145    
174,     2,       2,       P12,    6,       2,       7,       20,      B,      L,      1,       75.3357709388937, 185.687214452711,  166.536878613517,  0.108808726359058    
175,     2,       2,       P12,    NaN,     NaN,     7,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
176,     2,       2,       P12,    1,       2,       8,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
177,     2,       2,       P12,    1,       2,       8,       1,       B,      L,      1,       69.6092730093022, 202.66984707331,   NaN,               NaN                  
178,     2,       2,       P12,    1,       4,       8,       2,       A,      L,      1,       71.5769778163523, 280.840875759261,  278.963035630643,  0.0106695461853275   
179,     2,       2,       P12,    1,       4,       8,       3,       B,      L,      1,       70.9176181134168, 197.368966097916,  190.856909325068,  0.0370003225729998   
180,     2,       2,       P12,    1,       6,       8,       4,       A,      L,      1,       86.5510137176878, 183.056125583222,  165.215730251136,  0.101365882568667    
181,     2,       2,       P12,    1,       6,       8,       5,       B,      L,      1,       84.7805785558178, 181.649415368469,  162.752411281094,  0.107369341405537    
182,     2,       2,       P12,    1,       8,       8,       6,       B,      D,      1,       107.112066655179, 153.705102775061,  142.559134161632,  0.0633293671217584   
183,     2,       2,       P12,    2,       2,       8,       7,       A,      L,      1,       69.2787761776019, 201.612113123274,  190.099720406819,  0.065411322252587    
184,     2,       2,       P12,    2,       2,       8,       8,       B,      L,      1,       71.0514424891343, 187.522984864822,  172.860672122356,  0.0833085951276447   
185,     2,       2,       P12,    2,       4,       8,       9,       A,      L,      1,       73.6082295015989, 176.251780118788,  160.896996161358,  0.0872430906672208   
186,     2,       2,       P12,    2,       4,       8,       10,      B,      L,      1,       74.2562447925315, 173.238070862768,  155.761422195432,  0.0992991401553169   
187,     2,       2,       P12,    2,       6,       8,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
188,     2,       2,       P12,    2,       6,       8,       12,      B,      L,      1,       81.2035711159158, 161.37248839684,   142.075745095512,  0.109640586939365    
189,     2,       2,       P12,    2,       8,       8,       13,      A,      L,      1,       99.0981268973623, 182.403416633868,  163.691250049594,  0.106319128319739    
190,     2,       2,       P12,    2,       8,       8,       14,      B,      L,      1,       92.8186693417548, 183.68486575242,   164.374192947433,  0.109719731846514    
191,     2,       2,       P12,    3,       2,       8,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
192,     2,       2,       P12,    3,       2,       8,       16,      B,      L,      1,       71.8888000459444, 180.149633855426,  161.584562685662,  0.105483358919109    
193,     2,       2,       P12,    3,       4,       8,       17,      A,      L,      1,       74.8236475745779, 169.942200263483,  150.970361549542,  0.107794538147395    
194,     2,       2,       P12,    3,       4,       8,       18,      B,      L,      1,       74.8840991877694, 168.711799540974,  150.277876630417,  0.10473819835544     
195,     2,       2,       P12,    3,       6,       8,       19,      A,      L,      1,       79.331016911656,  173.925140051827,  156.557061673566,  0.0986822635128468   
196,     2,       2,       P12,    3,       6,       8,       20,      B,      L,      1,       79.8279517937843, 161.967153272941,  142.503200943317,  0.110590638236503    
197,     2,       2,       P12,    NaN,     NaN,     8,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
198,     2,       2,       P12,    NaN,     NaN,     9,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
199,     2,       2,       P12,    3,       5,       9,       1,       A,      L,      1,       77.8736289826366, 174.190998211977,  154.193573189875,  0.113621733080129    
200,     2,       2,       P12,    3,       5,       9,       2,       B,      L,      1,       77.6011473709627, 172.83430051151,   153.092328667941,  0.112170294565734    
201,     2,       2,       P12,    3,       3,       9,       3,       A,      L,      1,       71.8614907634248, 181.436522507779,  162.284518426192,  0.108818205009018    
202,     2,       2,       P12,    3,       3,       9,       4,       B,      L,      1,       73.3852589232303, 175.654948541045,  155.688527982662,  0.113445571354446    
203,     2,       2,       P12,    3,       1,       9,       5,       A,      L,      1,       77.0376898354356, 186.397127202575,  168.654679001656,  0.100809364777947    
204,     2,       2,       P12,    3,       1,       9,       6,       B,      L,      1,       76.3565855369941, 191.468250212952,  174.077211642118,  0.0988127191524662   
205,     2,       2,       P12,    2,       7,       9,       7,       A,      L,      1,       88.5094021688984, 170.88724129117,   151.973702392344,  0.107463289197872    
206,     2,       2,       P12,    2,       7,       9,       8,       B,      L,      1,       86.6962409075873, 170.38136754493,   152.632056358854,  0.100848359011798    
207,     2,       2,       P12,    2,       5,       9,       9,       A,      L,      1,       76.6688744482782, 187.550228442975,  169.282747874125,  0.103792503232104    
208,     2,       2,       P12,    2,       5,       9,       10,      B,      L,      1,       78.0773355052931, 180.907869357129,  161.525667018868,  0.110126149649211    
209,     2,       2,       P12,    2,       3,       9,       11,      A,      L,      1,       70.6485909647654, 182.034430415796,  170.213843723254,  0.06716242438944     
210,     2,       2,       P12,    2,       3,       9,       12,      B,      L,      1,       70.748610769457,  188.694691283353,  172.405331082406,  0.0925531829599266   
211,     2,       2,       P12,    2,       1,       9,       13,      A,      L,      1,       72.0338073874421, 209.990870721992,  197.641775394175,  0.0701653143625982   
212,     2,       2,       P12,    2,       1,       9,       14,      B,      L,      1,       73.9238266987389, 188.769319605165,  172.641648750112,  0.0916344934946153   
213,     2,       2,       P12,    1,       7,       9,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
214,     2,       2,       P12,    1,       7,       9,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
215,     2,       2,       P12,    1,       5,       9,       17,      A,      L,      1,       78.8015945929617, 190.042352489651,  178.904591630204,  0.0632827321559511   
216,     2,       2,       P12,    1,       5,       9,       18,      B,      L,      1,       77.8302803237051, 186.242663972108,  169.884106369952,  0.0929463500122469   
217,     2,       2,       P12,    1,       3,       9,       19,      A,      L,      1,       69.5914324878268, 214.436901394415,  213.121991587967,  0.00747107844572569  
218,     2,       2,       P12,    1,       3,       9,       20,      B,      L,      1,       69.7145066013758, 208.871309481394,  206.814455756933,  0.0116866688889829   
219,     2,       2,       P12,    1,       1,       9,       21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
220,     2,       2,       P12,    NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
221,     2,       2,       P12,    6,       1,       10,      1,       A,      L,      1,       79.5704283201933, 187.992636034618,  169.462894767892,  0.105282620833672    
222,     2,       2,       P12,    6,       1,       10,      2,       B,      L,      1,       79.9236506274786, 185.884450635324,  167.422729066823,  0.104896145275569    
223,     2,       2,       P12,    5,       7,       10,      3,       A,      L,      1,       84.1184058179273, 259.028859273519,  157.013717376307,  NaN                  
224,     2,       2,       P12,    5,       7,       10,      4,       B,      L,      1,       84.3121559829524, 173.665052286714,  153.869522876918,  0.112474598919297    
225,     2,       2,       P12,    5,       5,       10,      5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
226,     2,       2,       P12,    5,       5,       10,      6,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
227,     2,       2,       P12,    5,       3,       10,      7,       A,      L,      1,       74.9850250994937, 176.299750914042,  156.382392705226,  0.113166808004635    
228,     2,       2,       P12,    5,       3,       10,      8,       B,      L,      1,       79.1348530620647, 174.838392506829,  155.915005341035,  0.107519245260189    
229,     2,       2,       P12,    5,       1,       10,      9,       A,      L,      1,       77.6561632247795, 187.451792200739,  169.472121282698,  0.102157221125229    
230,     2,       2,       P12,    5,       1,       10,      10,      B,      L,      1,       78.2902183945205, 173.346455523998,  154.93900099437,   0.104587809827432    
231,     2,       2,       P12,    4,       7,       10,      11,      A,      L,      1,       85.0126649402089, 163.710808672266,  144.313872291616,  0.110209865799147    
232,     2,       2,       P12,    4,       7,       10,      12,      B,      L,      1,       84.501690242005,  244.119445403145,  145.13019480162,   NaN                  
233,     2,       2,       P12,    4,       5,       10,      13,      A,      L,      1,       77.9211335541325, 171.725380210335,  152.637217343717,  0.108455470833055    
234,     2,       2,       P12,    4,       5,       10,      14,      B,      L,      1,       78.0857277130696, 172.819393510539,  153.285451539151,  0.110988306655612    
235,     2,       2,       P12,    4,       3,       10,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
236,     2,       2,       P12,    4,       3,       10,      16,      B,      L,      1,       74.9938759138106, 166.644712502211,  147.345489290433,  0.109654677339644    
237,     2,       2,       P12,    4,       1,       10,      17,      A,      L,      1,       78.3218838730907, 186.60908095567,   168.55079749518,   0.102603883298237    
238,     2,       2,       P12,    4,       1,       10,      18,      B,      L,      1,       74.4576742765257, NaN,               268.806251450812,  NaN                  
239,     2,       2,       P12,    3,       7,       10,      19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
240,     2,       2,       P12,    3,       7,       10,      20,      B,      L,      1,       80.993740407157,  181.058434612913,  160.033215417726,  0.119461472699928    
241,     2,       2,       P12,    NaN,     NaN,     10,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
242,     2,       2,       P12,    8,       7,       11,      0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
243,     2,       2,       P12,    8,       7,       11,      1,       B,      L,      1,       115.167613170958, 170.535939210633,  151.711030492567,  0.106959708625375    
244,     2,       2,       P12,    8,       5,       11,      2,       A,      L,      1,       85.196523277534,  179.263252514194,  159.706583006464,  0.111117440384829    
245,     2,       2,       P12,    8,       5,       11,      3,       B,      L,      1,       89.0563534513222, 166.793525171947,  146.736581147356,  0.113959909230628    
246,     2,       2,       P12,    8,       3,       11,      4,       A,      L,      1,       81.1509040866445, 168.695501878684,  149.199046945719,  0.110775312119118    
247,     2,       2,       P12,    8,       3,       11,      5,       B,      L,      1,       84.0597915270733, 173.38198432095,   153.811956258369,  0.111193341264663    
248,     2,       2,       P12,    8,       1,       11,      6,       B,      D,      1,       104.648871103348, 174.875791161118,  156.061943151773,  0.106896863689458    
249,     2,       2,       P12,    7,       7,       11,      7,       A,      L,      1,       92.1609539435732, 172.154178715923,  152.394285159625,  0.112272122478966    
250,     2,       2,       P12,    7,       7,       11,      8,       B,      L,      1,       95.7497933819393, 171.318460531096,  151.425887629127,  0.113025982397548    
251,     2,       2,       P12,    7,       5,       11,      9,       A,      L,      1,       79.7023362231829, 176.550492381339,  156.74906615027,   0.112508103585618    
252,     2,       2,       P12,    7,       5,       11,      10,      B,      L,      1,       81.0011099107088, 180.652881729804,  160.873015088847,  0.112385605914531    
253,     2,       2,       P12,    7,       3,       11,      11,      A,      L,      1,       75.6885756008955, 181.047055200994,  162.130119813712,  0.107482587427739    
254,     2,       2,       P12,    7,       3,       11,      12,      B,      L,      1,       76.723194017111,  175.912503885497,  157.897645445504,  0.102357150227232    
255,     2,       2,       P12,    7,       1,       11,      13,      A,      L,      1,       81.9784878994977, 188.47399401973,   169.846579358941,  0.105837583299937    
256,     2,       2,       P12,    7,       1,       11,      14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
257,     2,       2,       P12,    6,       7,       11,      15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
258,     2,       2,       P12,    6,       7,       11,      16,      B,      L,      1,       88.0348709235686, 170.49649013204,   150.678988188641,  0.112599442860224    
259,     2,       2,       P12,    6,       5,       11,      17,      A,      L,      1,       78.4189706707989, 176.531433500595,  156.882914941254,  0.111639309996257    
260,     2,       2,       P12,    6,       5,       11,      18,      B,      L,      1,       78.9984967399477, 162.891167299688,  142.215686995831,  0.117474319908279    
261,     2,       2,       P12,    6,       3,       11,      19,      A,      L,      1,       74.3686564409399, 177.52482980058,   157.63248605561,   0.11302468036915     
262,     2,       2,       P12,    6,       3,       11,      20,      B,      L,      1,       74.9294113466304, 175.455786448089,  155.770071885202,  0.11185065092549     
263,     2,       2,       P12,    NaN,     NaN,     11,      21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
264,     2,       3,       P27,    NaN,     NaN,     12,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
265,     2,       3,       P27,    6,       4,       12,      1,       A,      L,      1,       73.3516469254929, 142.884647343879,  123.604827706333,  0.109544429758782    
266,     2,       3,       P27,    6,       4,       12,      2,       B,      L,      1,       74.0755249317014, 139.232972757695,  119.458625868074,  0.112354243691027    
267,     2,       3,       P27,    6,       6,       12,      3,       A,      L,      1,       77.0534766227902, 140.92727607365,   121.715516418609,  0.109157725312738    
268,     2,       3,       P27,    6,       6,       12,      4,       B,      L,      1,       77.2573012655599, 138.457024853854,  119.221739440234,  0.109291394395566    
269,     2,       3,       P27,    6,       8,       12,      5,       A,      L,      1,       89.197329551253,  140.566284443986,  121.249682331131,  0.109753421095768    
270,     2,       3,       P27,    6,       8,       12,      6,       B,      L,      1,       90.7889903983827, 138.40842578646,   118.701412217067,  0.111971668007916    
271,     2,       3,       P27,    7,       2,       12,      7,       A,      L,      1,       74.2896510140023, 136.73397767028,   116.896480839603,  0.112713050174304    
272,     2,       3,       P27,    7,       2,       12,      8,       B,      L,      1,       75.7054392046956, 136.385680151567,  116.260617900324,  0.114346944609338    
273,     2,       3,       P27,    7,       4,       12,      9,       A,      L,      1,       75.7282534028076, 135.675353361714,  116.110238031256,  0.111165428013965    
