# bicep3, run08 optical efficiency results, 20161114
BODY 
GCP,     MCE,     TILE,    MODULE, DET_COL, DET_ROW, MCE_COL, MCE_ROW, POL,    TYPE,   RGL,     RNTI,             PSAT_LN2,          PSAT_AMBIENT,      DPDT                 
6,       2,       1,       P17,    6,       8,       0,       6,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
7,       2,       1,       P17,    7,       2,       0,       7,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
8,       2,       1,       P17,    7,       2,       0,       8,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
9,       2,       1,       P17,    7,       4,       0,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
10,      2,       1,       P17,    7,       4,       0,       10,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
11,      2,       1,       P17,    7,       6,       0,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
12,      2,       1,       P17,    7,       6,       0,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
13,      2,       1,       P17,    7,       8,       0,       13,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
14,      2,       1,       P17,    7,       8,       0,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
15,      2,       1,       P17,    8,       2,       0,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
16,      2,       1,       P17,    8,       2,       0,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
17,      2,       1,       P17,    8,       4,       0,       17,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
18,      2,       1,       P17,    8,       4,       0,       18,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
19,      2,       1,       P17,    8,       6,       0,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
20,      2,       1,       P17,    8,       6,       0,       20,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
21,      2,       1,       P17,    8,       8,       0,       21,      A,      D,      1,       NaN,              NaN,               NaN,               NaN                  
22,      2,       1,       P17,    NaN,     NaN,     1,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
23,      2,       1,       P17,    3,       8,       1,       1,       A,      L,      1,       135.900170162353, 149.038459217853,  134.375784287441,  0.0763680985958979   
24,      2,       1,       P17,    3,       8,       1,       2,       B,      L,      1,       131.768418406778, 187.195826524241,  142.564288235674,  0.232455928586289    
25,      2,       1,       P17,    4,       2,       1,       3,       A,      L,      1,       97.2936793096036, 142.320457368536,  132.191927012109,  0.0527527622730561   
26,      2,       1,       P17,    4,       2,       1,       4,       B,      L,      1,       98.0631325976648, 144.002867416379,  133.451437638726,  0.0549553634252776   
27,      2,       1,       P17,    4,       4,       1,       5,       A,      L,      1,       96.2375014354331, 140.205915523481,  129.896580855341,  0.0536944513965602   
28,      2,       1,       P17,    4,       4,       1,       6,       B,      L,      1,       96.3280939013554, 139.73373547025,   129.106212427951,  0.0553516825119747   
29,      2,       1,       P17,    4,       6,       1,       7,       A,      L,      1,       102.417775562341, 129.561464073748,  118.451923373868,  0.0578621911452074   
30,      2,       1,       P17,    4,       6,       1,       8,       B,      L,      1,       102.995891721648, 150.114675929309,  138.528115124046,  0.060346670860746    
31,      2,       1,       P17,    4,       8,       1,       9,       A,      L,      1,       131.030612085907, NaN,               145.638580938542,  NaN                  
32,      2,       1,       P17,    4,       8,       1,       10,      B,      L,      1,       134.582242510419, 148.804089066929,  132.933304800077,  0.0826603347231901   
33,      2,       1,       P17,    5,       2,       1,       11,      A,      L,      1,       98.55946732578,   140.585827392001,  130.12072317103,   0.0545057511508879   
34,      2,       1,       P17,    5,       2,       1,       12,      B,      L,      1,       99.4529270618551, 145.082311599729,  133.933502007071,  0.0580667166284268   
35,      2,       1,       P17,    5,       4,       1,       13,      A,      L,      1,       96.4748958865005, 139.58841617605,   129.093524347116,  0.0546608949423646   
36,      2,       1,       P17,    5,       4,       1,       14,      B,      L,      1,       96.6615362702836, 142.086949576922,  131.63790877125,   0.0544220875295408   
37,      2,       1,       P17,    5,       6,       1,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
38,      2,       1,       P17,    5,       6,       1,       16,      B,      L,      1,       104.765129663567, 147.487361357696,  136.078277351439,  0.059422312532591    
39,      2,       1,       P17,    5,       8,       1,       17,      A,      L,      1,       135.102072579414, 145.19015791164,   132.176297483118,  0.0677805230652213   
40,      2,       1,       P17,    5,       8,       1,       18,      B,      L,      1,       136.439314213934, 154.177269830441,  139.663198267302,  0.0755941227246851   
41,      2,       1,       P17,    6,       2,       1,       19,      A,      L,      1,       101.148814841914, 142.328211245794,  130.263408241329,  0.0628375156482558   
42,      2,       1,       P17,    6,       2,       1,       20,      B,      L,      1,       102.488067633672, 144.405111751068,  131.506189461452,  0.0671818869250846   
43,      2,       1,       P17,    NaN,     NaN,     1,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
44,      2,       1,       P17,    1,       2,       2,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
45,      2,       1,       P17,    1,       2,       2,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
46,      2,       1,       P17,    1,       4,       2,       2,       A,      L,      1,       108.922751585121, 134.172857796223,  151.208136887295,  NaN                  
47,      2,       1,       P17,    1,       4,       2,       3,       B,      L,      1,       104.006052035479, 142.839780926626,  128.957278510221,  0.0723047000854445   
48,      2,       1,       P17,    1,       6,       2,       4,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
49,      2,       1,       P17,    1,       6,       2,       5,       B,      L,      1,       120.175504293774, NaN,               NaN,               NaN                  
50,      2,       1,       P17,    1,       8,       2,       6,       B,      D,      1,       NaN,              NaN,               NaN,               NaN                  
51,      2,       1,       P17,    2,       2,       2,       7,       A,      L,      1,       101.6113359732,   137.896826084416,  128.643791963812,  0.0481928860448165   
52,      2,       1,       P17,    2,       2,       2,       8,       B,      L,      1,       99.0362351427755, 134.455470772639,  124.209022948124,  0.0533669157526817   
53,      2,       1,       P17,    2,       4,       2,       9,       A,      L,      1,       98.4964866419898, 142.19774113025,   131.25374678915,   0.0569999705265651   
54,      2,       1,       P17,    2,       4,       2,       10,      B,      L,      1,       96.5533621422094, 139.849290127851,  128.273799433397,  0.0602890140336161   
55,      2,       1,       P17,    2,       6,       2,       11,      A,      L,      1,       113.407844407935, NaN,               NaN,               NaN                  
56,      2,       1,       P17,    2,       6,       2,       12,      B,      L,      1,       108.72429932081,  152.375313969254,  138.280337092791,  0.0734113378982474   
57,      2,       1,       P17,    2,       8,       2,       13,      A,      L,      1,       177.518898851352, NaN,               NaN,               NaN                  
58,      2,       1,       P17,    2,       8,       2,       14,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
59,      2,       1,       P17,    3,       2,       2,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
60,      2,       1,       P17,    3,       2,       2,       16,      B,      L,      1,       98.2494999671113, 143.532676563705,  132.538422989183,  0.0572617373673053   
61,      2,       1,       P17,    3,       4,       2,       17,      A,      L,      1,       97.0412872541601, 142.831175587964,  132.103847062415,  0.0558715027372382   
62,      2,       1,       P17,    3,       4,       2,       18,      B,      L,      1,       96.7810372013078, 140.417013991681,  129.222147005006,  0.0583065988889321   
63,      2,       1,       P17,    3,       6,       2,       19,      A,      L,      1,       105.318253137118, 152.902139350154,  141.105462014077,  0.0614410277920725   
64,      2,       1,       P17,    3,       6,       2,       20,      B,      L,      1,       103.844478008894, 131.216245082707,  118.887970009956,  0.0642097660039123   
65,      2,       1,       P17,    NaN,     NaN,     2,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
66,      2,       1,       P17,    NaN,     NaN,     3,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
67,      2,       1,       P17,    3,       5,       3,       1,       A,      L,      1,       96.8979846407512, 142.874350600036,  131.950579087093,  0.0568946432965752   
68,      2,       1,       P17,    3,       5,       3,       2,       B,      L,      1,       97.020274176618,  123.900601515514,  111.816894767442,  0.0629359726462101   
69,      2,       1,       P17,    3,       3,       3,       3,       A,      L,      1,       93.7314049067528, 142.778702088724,  132.814570851349,  0.0518965168613301   
70,      2,       1,       P17,    3,       3,       3,       4,       B,      L,      1,       93.7391987718977, 142.661190258941,  131.995852914019,  0.0555486320048001   
71,      2,       1,       P17,    3,       1,       3,       5,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
72,      2,       1,       P17,    3,       1,       3,       6,       B,      L,      1,       105.771389690534, 147.519342539452,  136.044810910149,  0.0597631855692888   
73,      2,       1,       P17,    2,       7,       3,       7,       A,      L,      1,       125.946522842623, NaN,               NaN,               NaN                  
74,      2,       1,       P17,    2,       7,       3,       8,       B,      L,      1,       118.799148172977, 33.1654104092412,  NaN,               NaN                  
75,      2,       1,       P17,    2,       5,       3,       9,       A,      L,      1,       102.002475042325, 149.906128396673,  137.330126307514,  0.0655000108810401   
76,      2,       1,       P17,    2,       5,       3,       10,      B,      L,      1,       100.062691415543, 148.17585728099,   134.965420771543,  0.0688043568200363   
77,      2,       1,       P17,    2,       3,       3,       11,      A,      L,      1,       99.0237479096261, 142.768310270311,  132.54476747844,   0.0532476187076626   
78,      2,       1,       P17,    2,       3,       3,       12,      B,      L,      1,       96.1898957899532, 141.378666222132,  130.545439254016,  0.0564230571256025   
79,      2,       1,       P17,    2,       1,       3,       13,      A,      L,      1,       114.253948375955, 165.966569031315,  153.226759009884,  0.0663531771949552   
80,      2,       1,       P17,    2,       1,       3,       14,      B,      L,      1,       110.206890672155, NaN,               NaN,               NaN                  
81,      2,       1,       P17,    1,       7,       3,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
82,      2,       1,       P17,    1,       7,       3,       16,      B,      L,      1,       143.917268036871, 132.866519160659,  114.43175744135,   0.0960143839547354   
83,      2,       1,       P17,    1,       5,       3,       17,      A,      L,      1,       113.048823138961, NaN,               183.741475701571,  NaN                  
84,      2,       1,       P17,    1,       5,       3,       18,      B,      L,      1,       107.90312337538,  49.3889132315794,  38.8298020709977,  0.0549953706280295   
85,      2,       1,       P17,    1,       3,       3,       19,      A,      L,      1,       106.606421548304, NaN,               NaN,               NaN                  
86,      2,       1,       P17,    1,       3,       3,       20,      B,      L,      1,       102.129848116716, 150.263117470504,  138.061020153435,  0.063552590193067    
87,      2,       1,       P17,    1,       1,       3,       21,      A,      D,      1,       130.542070816351, 158.290083613551,  158.285864366095,  2.19752471681671e-05 
88,      2,       1,       P17,    NaN,     NaN,     4,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
89,      2,       1,       P17,    6,       1,       4,       1,       A,      L,      1,       110.135813874026, 139.462286904059,  125.121610284841,  0.0746910240584287   
90,      2,       1,       P17,    6,       1,       4,       2,       B,      L,      1,       110.617044461824, 132.092499596749,  NaN,               NaN                  
91,      2,       1,       P17,    5,       7,       4,       3,       A,      L,      1,       112.403414512917, 149.288378751162,  138.219667233456,  0.0576495391547146   
92,      2,       1,       P17,    5,       7,       4,       4,       B,      L,      1,       112.766862029921, 148.91944860482,   136.851787610103,  0.0628524010141515   
93,      2,       1,       P17,    5,       5,       4,       5,       A,      L,      1,       97.1938185027928, 141.207774331725,  130.823361788798,  0.054085481994413    
94,      2,       1,       P17,    5,       5,       4,       6,       B,      L,      1,       98.7554925592404, 134.650570681108,  123.398818768207,  0.0586028745463584   
95,      2,       1,       P17,    5,       3,       4,       7,       A,      L,      1,       94.6251556927622, 142.083019291409,  131.722674933368,  0.0539601268647957   
96,      2,       1,       P17,    5,       3,       4,       8,       B,      L,      1,       95.2453146677586, 144.152755726649,  133.015357642252,  0.0580072816895643   
97,      2,       1,       P17,    5,       1,       4,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
98,      2,       1,       P17,    5,       1,       4,       10,      B,      L,      1,       105.723520491335, 149.643965901915,  136.525255597934,  0.0683266161665679   
99,      2,       1,       P17,    4,       7,       4,       11,      A,      L,      1,       111.07506796015,  153.468692662557,  141.909456688144,  0.0602043540333983   
100,     2,       1,       P17,    4,       7,       4,       12,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
101,     2,       1,       P17,    4,       5,       4,       13,      A,      L,      1,       98.3512374282006, 116.787711492063,  105.933861234254,  0.0565304700927539   
102,     2,       1,       P17,    4,       5,       4,       14,      B,      L,      1,       98.3471434410846, 128.90870917317,   117.223504081107,  0.0608604431878266   
103,     2,       1,       P17,    4,       3,       4,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
104,     2,       1,       P17,    4,       3,       4,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
105,     2,       1,       P17,    4,       1,       4,       17,      A,      L,      1,       104.417242908761, 140.980942672694,  129.27687742653,   0.0609586731571052   
106,     2,       1,       P17,    4,       1,       4,       18,      B,      L,      1,       103.376056762123, 153.102438420545,  140.863528196428,  0.0637443240839441   
107,     2,       1,       P17,    3,       7,       4,       19,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
108,     2,       1,       P17,    3,       7,       4,       20,      B,      L,      1,       110.555197605831, 148.858222893638,  135.849168443521,  0.0677554919276918   
109,     2,       1,       P17,    NaN,     NaN,     4,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
110,     2,       1,       P17,    8,       7,       5,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
111,     2,       1,       P17,    8,       7,       5,       1,       B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
112,     2,       1,       P17,    8,       5,       5,       2,       A,      L,      1,       118.489320519639, 168.689606624951,  188.335582402156,  NaN                  
113,     2,       1,       P17,    8,       5,       5,       3,       B,      L,      1,       125.385109511982, 176.935934645428,  159.828433356529,  0.0891015692130182   
114,     2,       1,       P17,    8,       3,       5,       4,       A,      L,      1,       108.286979022195, 178.338018549692,  129.503321248395,  NaN                  
115,     2,       1,       P17,    8,       3,       5,       5,       B,      L,      1,       115.224304483117, NaN,               NaN,               NaN                  
116,     2,       1,       P17,    8,       1,       5,       6,       B,      D,      1,       147.775459965385, 145.154576009806,  102.854360735639,  0.220313621219618    
117,     2,       1,       P17,    7,       7,       5,       7,       A,      L,      1,       129.012601178257, NaN,               NaN,               NaN                  
118,     2,       1,       P17,    7,       7,       5,       8,       B,      L,      1,       140.223890234725, 154.360923508071,  147.497907321639,  0.0357448759709987   
119,     2,       1,       P17,    7,       5,       5,       9,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
120,     2,       1,       P17,    7,       5,       5,       10,      B,      L,      1,       108.825521740062, 146.982529230691,  134.204423794309,  0.0665526324811546   
121,     2,       1,       P17,    7,       3,       5,       11,      A,      L,      1,       102.678658643853, 151.3983923005,    137.853507570641,  0.0705462746346834   
122,     2,       1,       P17,    7,       3,       5,       12,      B,      L,      1,       105.227977524422, 156.671679226938,  142.45708926212,   0.0740343227334305   
123,     2,       1,       P17,    7,       1,       5,       13,      A,      L,      1,       116.022638619021, NaN,               NaN,               NaN                  
124,     2,       1,       P17,    7,       1,       5,       14,      B,      L,      1,       119.91725290039,  173.962583598509,  155.035151261291,  0.0985803767563423   
125,     2,       1,       P17,    6,       7,       5,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
126,     2,       1,       P17,    6,       7,       5,       16,      B,      L,      1,       121.180299461873, NaN,               NaN,               NaN                  
127,     2,       1,       P17,    6,       5,       5,       17,      A,      L,      1,       100.625667304728, 134.0448665923,    123.581642469747,  0.0544959589716303   
128,     2,       1,       P17,    6,       5,       5,       18,      B,      L,      1,       101.571793077565, 134.661851627333,  122.970180553349,  0.0608941201770001   
129,     2,       1,       P17,    6,       3,       5,       19,      A,      L,      1,       96.5750883699345, 145.890386425754,  134.610649489412,  0.0587486298767823   
130,     2,       1,       P17,    6,       3,       5,       20,      B,      L,      1,       98.5762303936121, 150.114814237115,  138.071605778462,  0.0627250440554842   
131,     2,       1,       P17,    NaN,     NaN,     5,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
132,     2,       2,       P12,    NaN,     NaN,     6,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
133,     2,       2,       P12,    6,       4,       6,       1,       A,      L,      1,       76.7639777916167, 153.730872338475,  139.912175004997,  0.0719723819451951   
134,     2,       2,       P12,    6,       4,       6,       2,       B,      L,      1,       76.2097943344421, 171.845088425985,  157.214651318906,  0.0762001932660369   
135,     2,       2,       P12,    6,       6,       6,       3,       A,      L,      1,       79.9891518587365, 161.720107382449,  146.414097627153,  0.0797188008088301   
136,     2,       2,       P12,    6,       6,       6,       4,       B,      L,      1,       80.5718544330589, 167.910919248551,  152.363495236964,  0.0809761667270191   
137,     2,       2,       P12,    6,       8,       6,       5,       A,      L,      1,       97.4183495153668, 170.781744634554,  151.978917050668,  0.0979313936660745   
138,     2,       2,       P12,    6,       8,       6,       6,       B,      L,      1,       99.9693854376064, 166.261538197347,  148.345872493727,  0.0933107588730217   
139,     2,       2,       P12,    7,       2,       6,       7,       A,      L,      1,       74.7822082084771, 173.53862935834,   157.562677068844,  0.083208084841125    
140,     2,       2,       P12,    7,       2,       6,       8,       B,      L,      1,       76.8181406775372, 175.122684933452,  158.62715450554,   0.0859142209787106   
141,     2,       2,       P12,    7,       4,       6,       9,       A,      L,      1,       75.2857294906897, 167.744324507339,  152.556285136922,  0.0791043717209202   
142,     2,       2,       P12,    7,       4,       6,       10,      B,      L,      1,       77.0486025097066, 163.172748074846,  147.399139073041,  0.0821542135510718   
143,     2,       2,       P12,    7,       6,       6,       11,      A,      L,      1,       82.9201853086059, 220.275011152413,  235.820868162329,  NaN                  
144,     2,       2,       P12,    7,       6,       6,       12,      B,      L,      1,       83.9410333124556, 178.143061856537,  160.832254086232,  0.0901604571370056   
145,     2,       2,       P12,    7,       8,       6,       13,      A,      L,      1,       103.503615779906, 177.77610656427,   159.914607461149,  0.093028641162086    
146,     2,       2,       P12,    7,       8,       6,       14,      B,      L,      1,       109.675527110176, 176.961418396919,  157.300396864389,  0.102401153815259    
147,     2,       2,       P12,    8,       2,       6,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
148,     2,       2,       P12,    8,       2,       6,       16,      B,      L,      1,       86.4725354303332, 174.799841362961,  157.848688216837,  0.0882872559693999   
149,     2,       2,       P12,    8,       4,       6,       17,      A,      L,      1,       79.385934933463,  166.395602270026,  148.969819682295,  0.0907592843110985   
150,     2,       2,       P12,    8,       4,       6,       18,      B,      L,      1,       82.9228624323993, 159.865260880226,  141.749646132315,  0.0943521601453726   
151,     2,       2,       P12,    8,       6,       6,       19,      A,      L,      1,       91.3315174630132, 174.254989750164,  155.641763315162,  0.0969438876823017   
152,     2,       2,       P12,    8,       6,       6,       20,      B,      L,      1,       95.3236386294633, 183.462437268981,  164.657581664477,  0.0979419562734589   
153,     2,       2,       P12,    8,       8,       6,       21,      A,      D,      1,       130.08356665615,  7.55722239319357,  7.33455426505427,  0.00115972983405887  
154,     2,       2,       P12,    NaN,     NaN,     7,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
155,     2,       2,       P12,    3,       8,       7,       1,       A,      L,      1,       94.5546043225525, 184.228729154286,  169.424124001643,  0.0771073185033496   
156,     2,       2,       P12,    3,       8,       7,       2,       B,      L,      1,       89.8685243500937, 257.694118667241,  163.095774095898,  NaN                  
157,     2,       2,       P12,    4,       2,       7,       3,       A,      L,      1,       73.655820842626,  183.477034664277,  168.246092977626,  0.0793278212846446   
158,     2,       2,       P12,    4,       2,       7,       4,       B,      L,      1,       74.0715054524566, 173.578809035792,  157.858717949643,  0.0818754744070289   
159,     2,       2,       P12,    4,       4,       7,       5,       A,      L,      1,       75.7233344740571, 171.735345278641,  161.037350645904,  0.0557187220455069   
160,     2,       2,       P12,    4,       4,       7,       6,       B,      L,      1,       76.0228317736273, 168.57411794322,   157.814835775335,  0.0560379279577344   
161,     2,       2,       P12,    4,       6,       7,       7,       A,      L,      1,       80.3210053970503, 166.560080507045,  155.948708469406,  0.0552675626960356   
162,     2,       2,       P12,    4,       6,       7,       8,       B,      L,      1,       80.5638071555275, 160.447175747941,  149.387958763514,  0.0576000884605541   
163,     2,       2,       P12,    4,       8,       7,       9,       A,      L,      1,       93.5120947833213, 180.84950881127,   164.650587382624,  0.0843693824408688   
164,     2,       2,       P12,    4,       8,       7,       10,      B,      L,      1,       92.8974397275507, 162.505644804309,  145.796443201092,  0.0870270916834205   
165,     2,       2,       P12,    5,       2,       7,       11,      A,      L,      1,       75.2002180845108, 186.501879265169,  170.535547243613,  0.0831579792789377   
166,     2,       2,       P12,    5,       2,       7,       12,      B,      L,      1,       75.2455904460636, 185.460923759049,  168.96671301389,   0.0859073476310352   
167,     2,       2,       P12,    5,       4,       7,       13,      A,      L,      1,       75.9613469221049, 167.821614907297,  156.035846296775,  0.0613842115131392   
168,     2,       2,       P12,    5,       4,       7,       14,      B,      L,      1,       76.0487591171019, 174.783840775923,  162.413062533111,  0.0644311366813118   
169,     2,       2,       P12,    5,       6,       7,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
170,     2,       2,       P12,    5,       6,       7,       16,      B,      L,      1,       80.3291864790306, 161.739142450358,  147.968432641201,  0.0717224469226926   
171,     2,       2,       P12,    5,       8,       7,       17,      A,      L,      1,       93.3884658807746, 162.539492718179,  175.585176785991,  NaN                  
172,     2,       2,       P12,    5,       8,       7,       18,      B,      L,      1,       94.1559738960942, 170.297741187411,  152.458223275038,  0.0929141557936131   
173,     2,       2,       P12,    6,       2,       7,       19,      A,      L,      1,       73.7448110589391, 180.631020719197,  165.273442670551,  0.0799873856700298   
174,     2,       2,       P12,    6,       2,       7,       20,      B,      L,      1,       74.7874116261863, 188.031522940428,  171.773272964831,  0.084678385289572    
175,     2,       2,       P12,    NaN,     NaN,     7,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
176,     2,       2,       P12,    1,       2,       8,       0,       A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
177,     2,       2,       P12,    1,       2,       8,       1,       B,      L,      1,       69.2686433354235, NaN,               NaN,               NaN                  
178,     2,       2,       P12,    1,       4,       8,       2,       A,      L,      1,       71.405103094916,  199.651393467303,  197.78992848756,   0.00969513010282684  
179,     2,       2,       P12,    1,       4,       8,       3,       B,      L,      1,       70.8260540985877, 282.223584876632,  232.528374197465,  NaN                  
180,     2,       2,       P12,    1,       6,       8,       4,       A,      L,      1,       86.259140730293,  186.746121139947,  175.255972648658,  0.0598445233921298   
181,     2,       2,       P12,    1,       6,       8,       5,       B,      L,      1,       84.3268855581863, 186.151222350913,  174.542110712514,  0.0604641231166595   
182,     2,       2,       P12,    1,       8,       8,       6,       B,      D,      1,       106.586246632461, 151.049883878028,  141.679851033662,  0.0488022543977386   
183,     2,       2,       P12,    2,       2,       8,       7,       A,      L,      1,       69.0218123467463, 203.384093763298,  193.489956594382,  0.0515319644214403   
184,     2,       2,       P12,    2,       2,       8,       8,       B,      L,      1,       70.8450388238928, 189.734008529791,  178.268774719268,  0.0597147594298045   
185,     2,       2,       P12,    2,       4,       8,       9,       A,      L,      1,       73.273983010414,  180.072496884415,  171.078765519397,  0.0468423508594678   
186,     2,       2,       P12,    2,       4,       8,       10,      B,      L,      1,       73.7123728577022, 177.569758425961,  168.239844871993,  0.0485932997602479   
187,     2,       2,       P12,    2,       6,       8,       11,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
188,     2,       2,       P12,    2,       6,       8,       12,      B,      L,      1,       80.7209795461979, NaN,               156.647155198881,  NaN                  
189,     2,       2,       P12,    2,       8,       8,       13,      A,      L,      1,       98.8154399242898, 184.58517424893,   169.28248710439,   0.0797014955444756   
190,     2,       2,       P12,    2,       8,       8,       14,      B,      L,      1,       92.6165205340154, 186.086017271939,  170.555539631479,  0.0808879043773932   
191,     2,       2,       P12,    3,       2,       8,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
192,     2,       2,       P12,    3,       2,       8,       16,      B,      L,      1,       71.5017691051143, 183.211235669998,  169.623004783565,  0.0707720358668398   
193,     2,       2,       P12,    3,       4,       8,       17,      A,      L,      1,       73.9324798817057, 175.082085585648,  164.743746019967,  0.0538455185712552   
194,     2,       2,       P12,    3,       4,       8,       18,      B,      L,      1,       74.2954959375814, 173.433448439495,  163.089016305687,  0.053877250696917    
195,     2,       2,       P12,    3,       6,       8,       19,      A,      L,      1,       78.9304029941032, 178.436284821614,  169.809065053222,  0.0449334362937077   
196,     2,       2,       P12,    3,       6,       8,       20,      B,      L,      1,       78.9372284446482, 166.964595109971,  157.191841860018,  0.050899756510172    
197,     2,       2,       P12,    NaN,     NaN,     8,       21,      ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
198,     2,       2,       P12,    NaN,     NaN,     9,       0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
199,     2,       2,       P12,    3,       5,       9,       1,       A,      L,      1,       77.0036789988671, 179.299580636105,  169.527400055376,  0.0508967738579635   
200,     2,       2,       P12,    3,       5,       9,       2,       B,      L,      1,       77.0171247197322, 178.162911884481,  167.991856053,     0.0529742491222975   
201,     2,       2,       P12,    3,       3,       9,       3,       A,      L,      1,       71.4543909057086, 185.098930670718,  173.260991662885,  0.0616559323324626   
202,     2,       2,       P12,    3,       3,       9,       4,       B,      L,      1,       72.7726562360088, 179.625908577706,  167.395921801745,  0.0636978477914621   
203,     2,       2,       P12,    3,       1,       9,       5,       A,      L,      1,       76.779554942551,  187.969046729148,  171.702590574698,  0.0847211258044292   
204,     2,       2,       P12,    3,       1,       9,       6,       B,      L,      1,       76.0949579487101, 193.743918689761,  176.500067777714,  0.0898117235002447   
205,     2,       2,       P12,    2,       7,       9,       7,       A,      L,      1,       88.2186504930152, 175.003191395154,  163.542712708428,  0.0596899931600329   
206,     2,       2,       P12,    2,       7,       9,       8,       B,      L,      1,       86.5252964249105, 174.041925135813,  163.285122165318,  0.056025015471325    
207,     2,       2,       P12,    2,       5,       9,       9,       A,      L,      1,       76.4419714788095, 192.645570033845,  183.140926802333,  0.0495033501641226   
208,     2,       2,       P12,    2,       5,       9,       10,      B,      L,      1,       77.6855675972244, 185.916194929416,  176.223365527342,  0.050483486469134    
209,     2,       2,       P12,    2,       3,       9,       11,      A,      L,      1,       70.3248923446327, 184.564604941034,  175.703330274306,  0.0461524722225434   
210,     2,       2,       P12,    2,       3,       9,       12,      B,      L,      1,       70.4223814800874, 192.385137874241,  182.020020216472,  0.0539849878008819   
211,     2,       2,       P12,    2,       1,       9,       13,      A,      L,      1,       72.0115526487239, 210.828970558372,  199.716495035674,  0.0578774766807169   
212,     2,       2,       P12,    2,       1,       9,       14,      B,      L,      1,       73.9352760027709, 189.402575518291,  176.735239171394,  0.0659757101400867   
213,     2,       2,       P12,    1,       7,       9,       15,      A,      L,      1,       NaN,              NaN,               NaN,               NaN                  
214,     2,       2,       P12,    1,       7,       9,       16,      B,      L,      1,       NaN,              NaN,               NaN,               NaN                  
215,     2,       2,       P12,    1,       5,       9,       17,      A,      L,      1,       78.5791242567148, 192.893446312727,  184.717905813572,  0.0425809400997655   
216,     2,       2,       P12,    1,       5,       9,       18,      B,      L,      1,       77.644692534643,  189.600096569183,  179.420285680953,  0.0530198483761984   
217,     2,       2,       P12,    1,       3,       9,       19,      A,      L,      1,       69.5415833103716, 70.5691251115756,  NaN,               NaN                  
218,     2,       2,       P12,    1,       3,       9,       20,      B,      L,      1,       69.6406554612908, 209.776469343407,  207.685125692939,  0.0108924148461876   
219,     2,       2,       P12,    1,       1,       9,       21,      A,      D,      1,       74.8986956540218, NaN,               NaN,               NaN                  
220,     2,       2,       P12,    NaN,     NaN,     10,      0,       ,       O,      1,       NaN,              NaN,               NaN,               NaN                  
