Date_________JDUT, , ,R.A._(a-app), DEC_(a-app),
************************************************
$$SOE
2459579.656250000, , ,   280.51947,   -23.08529,
2459579.656944444, , ,   280.52024,   -23.08524,
2459579.657638889, , ,   280.52101,   -23.08519,
2459579.658333333, , ,   280.52177,   -23.08514,
2459579.659027778, , ,   280.52254,   -23.08509,
2459579.659722222, , ,   280.52331,   -23.08504,
2459579.660416667, , ,   280.52408,   -23.08499,
2459579.661111111, , ,   280.52484,   -23.08494,
2459579.661805556, , ,   280.52561,   -23.08488,
2459579.662500000, , ,   280.52638,   -23.08483,
2459579.663194444, , ,   280.52715,   -23.08478,
2459579.663888889, , ,   280.52791,   -23.08473,
2459579.664583333, , ,   280.52868,   -23.08468,
2459579.665277778, , ,   280.52945,   -23.08463,
2459579.665972222, , ,   280.53022,   -23.08458,
2459579.666666667, , ,   280.53098,   -23.08452,
2459579.667361111, , ,   280.53175,   -23.08447,
2459579.668055556, , ,   280.53252,   -23.08442,
2459579.668750000, , ,   280.53329,   -23.08437,
2459579.669444445, , ,   280.53406,   -23.08432,
2459579.670138889, , ,   280.53482,   -23.08427,
2459579.670833333, , ,   280.53559,   -23.08421,
2459579.671527778, , ,   280.53636,   -23.08416,
2459579.672222222, , ,   280.53713,   -23.08411,
2459579.672916667, , ,   280.53789,   -23.08406,
2459579.673611111, , ,   280.53866,   -23.08401,
2459579.674305555, , ,   280.53943,   -23.08396,
2459579.675000000, , ,   280.54020,   -23.08391,
2459579.675694444, , ,   280.54096,   -23.08385,
2459579.676388889, , ,   280.54173,   -23.08380,
2459579.677083333, , ,   280.54250,   -23.08375,
2459579.677777778, , ,   280.54327,   -23.08370,
2459579.678472222, , ,   280.54403,   -23.08365,
2459579.679166667, , ,   280.54480,   -23.08360,
2459579.679861111, , ,   280.54557,   -23.08355,
2459579.680555556, , ,   280.54634,   -23.08349,
2459579.681250000, , ,   280.54710,   -23.08344,
2459579.681944444, , ,   280.54787,   -23.08339,
2459579.682638889, , ,   280.54864,   -23.08334,
2459579.683333333, , ,   280.54941,   -23.08329,
2459579.684027778, , ,   280.55018,   -23.08324,
2459579.684722222, , ,   280.55094,   -23.08318,
2459579.685416667, , ,   280.55171,   -23.08313,
2459579.686111111, , ,   280.55248,   -23.08308,
2459579.686805556, , ,   280.55325,   -23.08303,
2459579.687500000, , ,   280.55401,   -23.08298,
2459579.688194444, , ,   280.55478,   -23.08293,
2459579.688888889, , ,   280.55555,   -23.08288,
2459579.689583333, , ,   280.55632,   -23.08282,
2459579.690277778, , ,   280.55708,   -23.08277,
2459579.690972222, , ,   280.55785,   -23.08272,
2459579.691666667, , ,   280.55862,   -23.08267,
2459579.692361111, , ,   280.55939,   -23.08262,
2459579.693055556, , ,   280.56015,   -23.08257,
2459579.693750000, , ,   280.56092,   -23.08251,
2459579.694444444, , ,   280.56169,   -23.08246,
2459579.695138889, , ,   280.56246,   -23.08241,
2459579.695833333, , ,   280.56322,   -23.08236,
2459579.696527778, , ,   280.56399,   -23.08231,
2459579.697222222, , ,   280.56476,   -23.08226,
2459579.697916667, , ,   280.56553,   -23.08220,
2459579.698611111, , ,   280.56629,   -23.08215,
2459579.699305556, , ,   280.56706,   -23.08210,
2459579.700000000, , ,   280.56783,   -23.08205,
2459579.700694445, , ,   280.56860,   -23.08200,
2459579.701388889, , ,   280.56937,   -23.08195,
2459579.702083333, , ,   280.57013,   -23.08189,
2459579.702777778, , ,   280.57090,   -23.08184,
2459579.703472222, , ,   280.57167,   -23.08179,
2459579.704166667, , ,   280.57244,   -23.08174,
2459579.704861111, , ,   280.57320,   -23.08169,
2459579.705555555, , ,   280.57397,   -23.08164,
2459579.706250000, , ,   280.57474,   -23.08158,
2459579.706944444, , ,   280.57551,   -23.08153,
2459579.707638889, , ,   280.57627,   -23.08148,
2459579.708333333, , ,   280.57704,   -23.08143,
2459579.709027778, , ,   280.57781,   -23.08138,
2459579.709722222, , ,   280.57858,   -23.08133,
2459579.710416667, , ,   280.57934,   -23.08127,
2459579.711111111, , ,   280.58011,   -23.08122,
2459579.711805556, , ,   280.58088,   -23.08117,
2459579.712500000, , ,   280.58165,   -23.08112,
2459579.713194444, , ,   280.58241,   -23.08107,
2459579.713888889, , ,   280.58318,   -23.08102,
2459579.714583333, , ,   280.58395,   -23.08096,
2459579.715277778, , ,   280.58472,   -23.08091,
2459579.715972222, , ,   280.58548,   -23.08086,
2459579.716666667, , ,   280.58625,   -23.08081,
2459579.717361111, , ,   280.58702,   -23.08076,
2459579.718055556, , ,   280.58779,   -23.08071,
2459579.718750000, , ,   280.58855,   -23.08065,
2459579.719444444, , ,   280.58932,   -23.08060,
2459579.720138889, , ,   280.59009,   -23.08055,
2459579.720833333, , ,   280.59086,   -23.08050,
2459579.721527778, , ,   280.59163,   -23.08045,
2459579.722222222, , ,   280.59239,   -23.08040,
2459579.722916667, , ,   280.59316,   -23.08034,
2459579.723611111, , ,   280.59393,   -23.08029,
2459579.724305556, , ,   280.59470,   -23.08024,
2459579.725000000, , ,   280.59546,   -23.08019,
2459579.725694444, , ,   280.59623,   -23.08014,
2459579.726388889, , ,   280.59700,   -23.08009,
2459579.727083333, , ,   280.59777,   -23.08003,
2459579.727777778, , ,   280.59853,   -23.07998,
2459579.728472222, , ,   280.59930,   -23.07993,
2459579.729166667, , ,   280.60007,   -23.07988,
2459579.729861111, , ,   280.60084,   -23.07983,
2459579.730555556, , ,   280.60160,   -23.07977,
2459579.731250000, , ,   280.60237,   -23.07972,
2459579.731944445, , ,   280.60314,   -23.07967,
2459579.732638889, , ,   280.60391,   -23.07962,
2459579.733333333, , ,   280.60467,   -23.07957,
2459579.734027778, , ,   280.60544,   -23.07952,
2459579.734722222, , ,   280.60621,   -23.07946,
2459579.735416667, , ,   280.60698,   -23.07941,
2459579.736111111, , ,   280.60774,   -23.07936,
2459579.736805555, , ,   280.60851,   -23.07931,
2459579.737500000, , ,   280.60928,   -23.07926,
2459579.738194444, , ,   280.61005,   -23.07920,
2459579.738888889, , ,   280.61081,   -23.07915,
2459579.739583333, , ,   280.61158,   -23.07910,
2459579.740277778, , ,   280.61235,   -23.07905,
2459579.740972222, , ,   280.61312,   -23.07900,
2459579.741666667, , ,   280.61388,   -23.07895,
2459579.742361111, , ,   280.61465,   -23.07889,
2459579.743055556, , ,   280.61542,   -23.07884,
2459579.743750000, , ,   280.61619,   -23.07879,
2459579.744444444, , ,   280.61695,   -23.07874,
2459579.745138889, , ,   280.61772,   -23.07869,
2459579.745833333, , ,   280.61849,   -23.07863,
2459579.746527778, , ,   280.61926,   -23.07858,
2459579.747222222, , ,   280.62002,   -23.07853,
2459579.747916667, , ,   280.62079,   -23.07848,
2459579.748611111, , ,   280.62156,   -23.07843,
2459579.749305556, , ,   280.62233,   -23.07837,
2459579.750000000, , ,   280.62310,   -23.07832,
2459579.750694444, , ,   280.62386,   -23.07827,
2459579.751388889, , ,   280.62463,   -23.07822,
2459579.752083333, , ,   280.62540,   -23.07817,
2459579.752777778, , ,   280.62617,   -23.07812,
2459579.753472222, , ,   280.62693,   -23.07806,
2459579.754166667, , ,   280.62770,   -23.07801,
2459579.754861111, , ,   280.62847,   -23.07796,
2459579.755555556, , ,   280.62924,   -23.07791,
2459579.756250000, , ,   280.63000,   -23.07786,
2459579.756944444, , ,   280.63077,   -23.07780,
2459579.757638889, , ,   280.63154,   -23.07775,
2459579.758333333, , ,   280.63231,   -23.07770,
2459579.759027778, , ,   280.63307,   -23.07765,
2459579.759722222, , ,   280.63384,   -23.07760,
2459579.760416667, , ,   280.63461,   -23.07754,
2459579.761111111, , ,   280.63538,   -23.07749,
2459579.761805556, , ,   280.63614,   -23.07744,
2459579.762500000, , ,   280.63691,   -23.07739,
2459579.763194445, , ,   280.63768,   -23.07734,
2459579.763888889, , ,   280.63845,   -23.07728,
2459579.764583333, , ,   280.63921,   -23.07723,
2459579.765277778, , ,   280.63998,   -23.07718,
2459579.765972222, , ,   280.64075,   -23.07713,
2459579.766666667, , ,   280.64152,   -23.07708,
2459579.767361111, , ,   280.64228,   -23.07702,
2459579.768055555, , ,   280.64305,   -23.07697,
2459579.768750000, , ,   280.64382,   -23.07692,
2459579.769444444, , ,   280.64459,   -23.07687,
2459579.770138889, , ,   280.64535,   -23.07682,
2459579.770833333, , ,   280.64612,   -23.07676,
2459579.771527778, , ,   280.64689,   -23.07671,
2459579.772222222, , ,   280.64766,   -23.07666,
2459579.772916667, , ,   280.64842,   -23.07661,
2459579.773611111, , ,   280.64919,   -23.07656,
2459579.774305556, , ,   280.64996,   -23.07650,
2459579.775000000, , ,   280.65073,   -23.07645,
2459579.775694444, , ,   280.65149,   -23.07640,
2459579.776388889, , ,   280.65226,   -23.07635,
2459579.777083333, , ,   280.65303,   -23.07630,
2459579.777777778, , ,   280.65380,   -23.07624,
2459579.778472222, , ,   280.65456,   -23.07619,
2459579.779166667, , ,   280.65533,   -23.07614,
2459579.779861111, , ,   280.65610,   -23.07609,
2459579.780555556, , ,   280.65687,   -23.07604,
2459579.781250000, , ,   280.65763,   -23.07598,
2459579.781944444, , ,   280.65840,   -23.07593,
2459579.782638889, , ,   280.65917,   -23.07588,
2459579.783333333, , ,   280.65994,   -23.07583,
2459579.784027778, , ,   280.66070,   -23.07578,
2459579.784722222, , ,   280.66147,   -23.07572,
2459579.785416667, , ,   280.66224,   -23.07567,
2459579.786111111, , ,   280.66301,   -23.07562,
2459579.786805556, , ,   280.66377,   -23.07557,
2459579.787500000, , ,   280.66454,   -23.07552,
2459579.788194444, , ,   280.66531,   -23.07546,
2459579.788888889, , ,   280.66608,   -23.07541,
2459579.789583333, , ,   280.66684,   -23.07536,
2459579.790277778, , ,   280.66761,   -23.07531,
2459579.790972222, , ,   280.66838,   -23.07525,
2459579.791666667, , ,   280.66915,   -23.07520,
2459579.792361111, , ,   280.66991,   -23.07515,
2459579.793055556, , ,   280.67068,   -23.07510,
2459579.793750000, , ,   280.67145,   -23.07505,
2459579.794444445, , ,   280.67222,   -23.07499,
2459579.795138889, , ,   280.67298,   -23.07494,
2459579.795833333, , ,   280.67375,   -23.07489,
2459579.796527778, , ,   280.67452,   -23.07484,
2459579.797222222, , ,   280.67529,   -23.07479,
2459579.797916667, , ,   280.67606,   -23.07473,
2459579.798611111, , ,   280.67682,   -23.07468,
2459579.799305555, , ,   280.67759,   -23.07463,
2459579.800000000, , ,   280.67836,   -23.07458,
2459579.800694444, , ,   280.67913,   -23.07452,
2459579.801388889, , ,   280.67989,   -23.07447,
2459579.802083333, , ,   280.68066,   -23.07442,
2459579.802777778, , ,   280.68143,   -23.07437,
2459579.803472222, , ,   280.68220,   -23.07432,
2459579.804166667, , ,   280.68296,   -23.07426,
2459579.804861111, , ,   280.68373,   -23.07421,
2459579.805555556, , ,   280.68450,   -23.07416,
2459579.806250000, , ,   280.68527,   -23.07411,
2459579.806944444, , ,   280.68603,   -23.07405,
2459579.807638889, , ,   280.68680,   -23.07400,
2459579.808333333, , ,   280.68757,   -23.07395,
2459579.809027778, , ,   280.68834,   -23.07390,
2459579.809722222, , ,   280.68910,   -23.07385,
2459579.810416667, , ,   280.68987,   -23.07379,
2459579.811111111, , ,   280.69064,   -23.07374,
2459579.811805556, , ,   280.69141,   -23.07369,
2459579.812500000, , ,   280.69217,   -23.07364,
2459579.813194444, , ,   280.69294,   -23.07358,
2459579.813888889, , ,   280.69371,   -23.07353,
2459579.814583333, , ,   280.69448,   -23.07348,
2459579.815277778, , ,   280.69524,   -23.07343,
2459579.815972222, , ,   280.69601,   -23.07338,
2459579.816666667, , ,   280.69678,   -23.07332,
2459579.817361111, , ,   280.69755,   -23.07327,
2459579.818055556, , ,   280.69831,   -23.07322,
2459579.818750000, , ,   280.69908,   -23.07317,
2459579.819444444, , ,   280.69985,   -23.07311,
2459579.820138889, , ,   280.70062,   -23.07306,
2459579.820833333, , ,   280.70138,   -23.07301,
2459579.821527778, , ,   280.70215,   -23.07296,
2459579.822222222, , ,   280.70292,   -23.07291,
2459579.822916667, , ,   280.70369,   -23.07285,
2459579.823611111, , ,   280.70445,   -23.07280,
2459579.824305556, , ,   280.70522,   -23.07275,
2459579.825000000, , ,   280.70599,   -23.07270,
2459579.825694445, , ,   280.70676,   -23.07264,
2459579.826388889, , ,   280.70752,   -23.07259,
2459579.827083333, , ,   280.70829,   -23.07254,
2459579.827777778, , ,   280.70906,   -23.07249,
2459579.828472222, , ,   280.70983,   -23.07243,
2459579.829166667, , ,   280.71059,   -23.07238,
2459579.829861111, , ,   280.71136,   -23.07233,
2459579.830555555, , ,   280.71213,   -23.07228,
2459579.831250000, , ,   280.71290,   -23.07223,
2459579.831944444, , ,   280.71366,   -23.07217,
2459579.832638889, , ,   280.71443,   -23.07212,
2459579.833333333, , ,   280.71520,   -23.07207,
2459579.834027778, , ,   280.71597,   -23.07202,
2459579.834722222, , ,   280.71673,   -23.07196,
2459579.835416667, , ,   280.71750,   -23.07191,
2459579.836111111, , ,   280.71827,   -23.07186,
2459579.836805556, , ,   280.71904,   -23.07181,
2459579.837500000, , ,   280.71980,   -23.07175,
2459579.838194444, , ,   280.72057,   -23.07170,
2459579.838888889, , ,   280.72134,   -23.07165,
2459579.839583333, , ,   280.72211,   -23.07160,
2459579.840277778, , ,   280.72287,   -23.07155,
2459579.840972222, , ,   280.72364,   -23.07149,
2459579.841666667, , ,   280.72441,   -23.07144,
2459579.842361111, , ,   280.72517,   -23.07139,
2459579.843055556, , ,   280.72594,   -23.07134,
2459579.843750000, , ,   280.72671,   -23.07128,
2459579.844444444, , ,   280.72748,   -23.07123,
2459579.845138889, , ,   280.72824,   -23.07118,
2459579.845833333, , ,   280.72901,   -23.07113,
2459579.846527778, , ,   280.72978,   -23.07107,
2459579.847222222, , ,   280.73055,   -23.07102,
2459579.847916667, , ,   280.73131,   -23.07097,
2459579.848611111, , ,   280.73208,   -23.07092,
2459579.849305556, , ,   280.73285,   -23.07086,
2459579.850000000, , ,   280.73362,   -23.07081,
2459579.850694444, , ,   280.73438,   -23.07076,
2459579.851388889, , ,   280.73515,   -23.07071,
2459579.852083333, , ,   280.73592,   -23.07065,
2459579.852777778, , ,   280.73669,   -23.07060,
2459579.853472222, , ,   280.73745,   -23.07055,
2459579.854166667, , ,   280.73822,   -23.07050,
2459579.854861111, , ,   280.73899,   -23.07044,
2459579.855555556, , ,   280.73976,   -23.07039,
2459579.856250000, , ,   280.74052,   -23.07034,
2459579.856944445, , ,   280.74129,   -23.07029,
2459579.857638889, , ,   280.74206,   -23.07023,
2459579.858333333, , ,   280.74283,   -23.07018,
2459579.859027778, , ,   280.74359,   -23.07013,
2459579.859722222, , ,   280.74436,   -23.07008,
2459579.860416667, , ,   280.74513,   -23.07002,
2459579.861111111, , ,   280.74590,   -23.06997,
2459579.861805555, , ,   280.74666,   -23.06992,
2459579.862500000, , ,   280.74743,   -23.06987,
2459579.863194444, , ,   280.74820,   -23.06981,
2459579.863888889, , ,   280.74897,   -23.06976,
2459579.864583333, , ,   280.74973,   -23.06971,
2459579.865277778, , ,   280.75050,   -23.06966,
2459579.865972222, , ,   280.75127,   -23.06960,
2459579.866666667, , ,   280.75204,   -23.06955,
2459579.867361111, , ,   280.75280,   -23.06950,
2459579.868055556, , ,   280.75357,   -23.06945,
2459579.868750000, , ,   280.75434,   -23.06939,
2459579.869444444, , ,   280.75511,   -23.06934,
2459579.870138889, , ,   280.75587,   -23.06929,
2459579.870833333, , ,   280.75664,   -23.06924,
2459579.871527778, , ,   280.75741,   -23.06918,
2459579.872222222, , ,   280.75818,   -23.06913,
2459579.872916667, , ,   280.75894,   -23.06908,
2459579.873611111, , ,   280.75971,   -23.06903,
2459579.874305556, , ,   280.76048,   -23.06897,
2459579.875000000, , ,   280.76125,   -23.06892,
2459579.875694444, , ,   280.76201,   -23.06887,
2459579.876388889, , ,   280.76278,   -23.06882,
2459579.877083333, , ,   280.76355,   -23.06876,
2459579.877777778, , ,   280.76432,   -23.06871,
2459579.878472222, , ,   280.76508,   -23.06866,
2459579.879166667, , ,   280.76585,   -23.06861,
2459579.879861111, , ,   280.76662,   -23.06855,
2459579.880555556, , ,   280.76739,   -23.06850,
2459579.881250000, , ,   280.76815,   -23.06845,
2459579.881944444, , ,   280.76892,   -23.06840,
2459579.882638889, , ,   280.76969,   -23.06834,
2459579.883333333, , ,   280.77046,   -23.06829,
2459579.884027778, , ,   280.77122,   -23.06824,
2459579.884722222, , ,   280.77199,   -23.06819,
2459579.885416667, , ,   280.77276,   -23.06813,
2459579.886111111, , ,   280.77353,   -23.06808,
2459579.886805556, , ,   280.77429,   -23.06803,
2459579.887500000, , ,   280.77506,   -23.06797,
2459579.888194445, , ,   280.77583,   -23.06792,
2459579.888888889, , ,   280.77660,   -23.06787,
2459579.889583333, , ,   280.77736,   -23.06782,
2459579.890277778, , ,   280.77813,   -23.06776,
2459579.890972222, , ,   280.77890,   -23.06771,
2459579.891666667, , ,   280.77966,   -23.06766,
2459579.892361111, , ,   280.78043,   -23.06761,
2459579.893055555, , ,   280.78120,   -23.06755,
2459579.893750000, , ,   280.78197,   -23.06750,
2459579.894444444, , ,   280.78273,   -23.06745,
2459579.895138889, , ,   280.78350,   -23.06740,
2459579.895833333, , ,   280.78427,   -23.06734,
2459579.896527778, , ,   280.78504,   -23.06729,
2459579.897222222, , ,   280.78580,   -23.06724,
2459579.897916667, , ,   280.78657,   -23.06718,
2459579.898611111, , ,   280.78734,   -23.06713,
2459579.899305556, , ,   280.78811,   -23.06708,
2459579.900000000, , ,   280.78887,   -23.06703,
2459579.900694444, , ,   280.78964,   -23.06697,
2459579.901388889, , ,   280.79041,   -23.06692,
2459579.902083333, , ,   280.79118,   -23.06687,
2459579.902777778, , ,   280.79194,   -23.06682,
2459579.903472222, , ,   280.79271,   -23.06676,
2459579.904166667, , ,   280.79348,   -23.06671,
2459579.904861111, , ,   280.79425,   -23.06666,
2459579.905555556, , ,   280.79501,   -23.06661,
2459579.906250000, , ,   280.79578,   -23.06655,
2459579.906944444, , ,   280.79655,   -23.06650,
2459579.907638889, , ,   280.79732,   -23.06645,
2459579.908333333, , ,   280.79808,   -23.06639,
2459579.909027778, , ,   280.79885,   -23.06634,
2459579.909722222, , ,   280.79962,   -23.06629,
2459579.910416667, , ,   280.80039,   -23.06624,
2459579.911111111, , ,   280.80115,   -23.06618,
2459579.911805556, , ,   280.80192,   -23.06613,
2459579.912500000, , ,   280.80269,   -23.06608,
2459579.913194444, , ,   280.80346,   -23.06602,
2459579.913888889, , ,   280.80422,   -23.06597,
2459579.914583333, , ,   280.80499,   -23.06592,
2459579.915277778, , ,   280.80576,   -23.06587,
2459579.915972222, , ,   280.80653,   -23.06581,
2459579.916666667, , ,   280.80729,   -23.06576,
2459579.917361111, , ,   280.80806,   -23.06571,
2459579.918055556, , ,   280.80883,   -23.06566,
2459579.918750000, , ,   280.80959,   -23.06560,
2459579.919444445, , ,   280.81036,   -23.06555,
2459579.920138889, , ,   280.81113,   -23.06550,
2459579.920833333, , ,   280.81190,   -23.06544,
2459579.921527778, , ,   280.81266,   -23.06539,
2459579.922222222, , ,   280.81343,   -23.06534,
2459579.922916667, , ,   280.81420,   -23.06529,
2459579.923611111, , ,   280.81497,   -23.06523,
2459579.924305555, , ,   280.81573,   -23.06518,
2459579.925000000, , ,   280.81650,   -23.06513,
2459579.925694444, , ,   280.81727,   -23.06507,
2459579.926388889, , ,   280.81804,   -23.06502,
2459579.927083333, , ,   280.81880,   -23.06497,
2459579.927777778, , ,   280.81957,   -23.06492,
2459579.928472222, , ,   280.82034,   -23.06486,
2459579.929166667, , ,   280.82111,   -23.06481,
2459579.929861111, , ,   280.82187,   -23.06476,
2459579.930555556, , ,   280.82264,   -23.06470,
2459579.931250000, , ,   280.82341,   -23.06465,
2459579.931944444, , ,   280.82418,   -23.06460,
2459579.932638889, , ,   280.82494,   -23.06455,
2459579.933333333, , ,   280.82571,   -23.06449,
2459579.934027778, , ,   280.82648,   -23.06444,
2459579.934722222, , ,   280.82725,   -23.06439,
2459579.935416667, , ,   280.82801,   -23.06433,
2459579.936111111, , ,   280.82878,   -23.06428,
2459579.936805556, , ,   280.82955,   -23.06423,
2459579.937500000, , ,   280.83031,   -23.06418,
2459579.938194444, , ,   280.83108,   -23.06412,
2459579.938888889, , ,   280.83185,   -23.06407,
2459579.939583333, , ,   280.83262,   -23.06402,
2459579.940277778, , ,   280.83338,   -23.06396,
2459579.940972222, , ,   280.83415,   -23.06391,
2459579.941666667, , ,   280.83492,   -23.06386,
2459579.942361111, , ,   280.83569,   -23.06381,
2459579.943055556, , ,   280.83645,   -23.06375,
2459579.943750000, , ,   280.83722,   -23.06370,
2459579.944444444, , ,   280.83799,   -23.06365,
2459579.945138889, , ,   280.83876,   -23.06359,
2459579.945833333, , ,   280.83952,   -23.06354,
2459579.946527778, , ,   280.84029,   -23.06349,
2459579.947222222, , ,   280.84106,   -23.06343,
2459579.947916667, , ,   280.84183,   -23.06338,
2459579.948611111, , ,   280.84259,   -23.06333,
2459579.949305556, , ,   280.84336,   -23.06328,
2459579.950000000, , ,   280.84413,   -23.06322,
2459579.950694445, , ,   280.84490,   -23.06317,
2459579.951388889, , ,   280.84566,   -23.06312,
2459579.952083333, , ,   280.84643,   -23.06306,
2459579.952777778, , ,   280.84720,   -23.06301,
2459579.953472222, , ,   280.84797,   -23.06296,
2459579.954166667, , ,   280.84873,   -23.06291,
2459579.954861111, , ,   280.84950,   -23.06285,
2459579.955555555, , ,   280.85027,   -23.06280,
2459579.956250000, , ,   280.85103,   -23.06275,
2459579.956944444, , ,   280.85180,   -23.06269,
2459579.957638889, , ,   280.85257,   -23.06264,
2459579.958333333, , ,   280.85334,   -23.06259,
2459579.959027778, , ,   280.85410,   -23.06253,
2459579.959722222, , ,   280.85487,   -23.06248,
2459579.960416667, , ,   280.85564,   -23.06243,
2459579.961111111, , ,   280.85641,   -23.06238,
2459579.961805556, , ,   280.85717,   -23.06232,
2459579.962500000, , ,   280.85794,   -23.06227,
2459579.963194444, , ,   280.85871,   -23.06222,
2459579.963888889, , ,   280.85948,   -23.06216,
2459579.964583333, , ,   280.86024,   -23.06211,
2459579.965277778, , ,   280.86101,   -23.06206,
2459579.965972222, , ,   280.86178,   -23.06200,
2459579.966666667, , ,   280.86255,   -23.06195,
2459579.967361111, , ,   280.86331,   -23.06190,
2459579.968055556, , ,   280.86408,   -23.06184,
2459579.968750000, , ,   280.86485,   -23.06179,
2459579.969444444, , ,   280.86562,   -23.06174,
2459579.970138889, , ,   280.86638,   -23.06169,
2459579.970833333, , ,   280.86715,   -23.06163,
2459579.971527778, , ,   280.86792,   -23.06158,
2459579.972222222, , ,   280.86868,   -23.06153,
2459579.972916667, , ,   280.86945,   -23.06147,
2459579.973611111, , ,   280.87022,   -23.06142,
2459579.974305556, , ,   280.87099,   -23.06137,
2459579.975000000, , ,   280.87175,   -23.06131,
2459579.975694444, , ,   280.87252,   -23.06126,
2459579.976388889, , ,   280.87329,   -23.06121,
2459579.977083333, , ,   280.87406,   -23.06115,
2459579.977777778, , ,   280.87482,   -23.06110,
2459579.978472222, , ,   280.87559,   -23.06105,
2459579.979166667, , ,   280.87636,   -23.06100,
2459579.979861111, , ,   280.87713,   -23.06094,
2459579.980555556, , ,   280.87789,   -23.06089,
2459579.981250000, , ,   280.87866,   -23.06084,
2459579.981944445, , ,   280.87943,   -23.06078,
2459579.982638889, , ,   280.88020,   -23.06073,
2459579.983333333, , ,   280.88096,   -23.06068,
2459579.984027778, , ,   280.88173,   -23.06062,
2459579.984722222, , ,   280.88250,   -23.06057,
2459579.985416667, , ,   280.88326,   -23.06052,
2459579.986111111, , ,   280.88403,   -23.06046,
2459579.986805555, , ,   280.88480,   -23.06041,
2459579.987500000, , ,   280.88557,   -23.06036,
2459579.988194444, , ,   280.88633,   -23.06030,
2459579.988888889, , ,   280.88710,   -23.06025,
2459579.989583333, , ,   280.88787,   -23.06020,
2459579.990277778, , ,   280.88864,   -23.06014,
2459579.990972222, , ,   280.88940,   -23.06009,
2459579.991666667, , ,   280.89017,   -23.06004,
2459579.992361111, , ,   280.89094,   -23.05999,
2459579.993055556, , ,   280.89171,   -23.05993,
2459579.993750000, , ,   280.89247,   -23.05988,
2459579.994444444, , ,   280.89324,   -23.05983,
2459579.995138889, , ,   280.89401,   -23.05977,
2459579.995833333, , ,   280.89478,   -23.05972,
2459579.996527778, , ,   280.89554,   -23.05967,
2459579.997222222, , ,   280.89631,   -23.05961,
2459579.997916667, , ,   280.89708,   -23.05956,
2459579.998611111, , ,   280.89784,   -23.05951,
2459579.999305556, , ,   280.89861,   -23.05945,
2459580.000000000, , ,   280.89938,   -23.05940,
2459580.000694444, , ,   280.90015,   -23.05935,
2459580.001388889, , ,   280.90091,   -23.05929,
2459580.002083333, , ,   280.90168,   -23.05924,
2459580.002777778, , ,   280.90245,   -23.05919,
2459580.003472222, , ,   280.90322,   -23.05913,
2459580.004166667, , ,   280.90398,   -23.05908,
2459580.004861111, , ,   280.90475,   -23.05903,
2459580.005555556, , ,   280.90552,   -23.05897,
2459580.006250000, , ,   280.90629,   -23.05892,
2459580.006944444, , ,   280.90705,   -23.05887,
2459580.007638889, , ,   280.90782,   -23.05881,
2459580.008333333, , ,   280.90859,   -23.05876,
2459580.009027778, , ,   280.90935,   -23.05871,
2459580.009722222, , ,   280.91012,   -23.05865,
2459580.010416667, , ,   280.91089,   -23.05860,
2459580.011111111, , ,   280.91166,   -23.05855,
2459580.011805556, , ,   280.91242,   -23.05849,
2459580.012500000, , ,   280.91319,   -23.05844,
2459580.013194445, , ,   280.91396,   -23.05839,
2459580.013888889, , ,   280.91473,   -23.05833,
2459580.014583333, , ,   280.91549,   -23.05828,
2459580.015277778, , ,   280.91626,   -23.05823,
2459580.015972222, , ,   280.91703,   -23.05817,
2459580.016666667, , ,   280.91780,   -23.05812,
2459580.017361111, , ,   280.91856,   -23.05807,
2459580.018055555, , ,   280.91933,   -23.05801,
2459580.018750000, , ,   280.92010,   -23.05796,
2459580.019444444, , ,   280.92087,   -23.05791,
2459580.020138889, , ,   280.92163,   -23.05785,
2459580.020833333, , ,   280.92240,   -23.05780,
2459580.021527778, , ,   280.92317,   -23.05775,
2459580.022222222, , ,   280.92393,   -23.05769,
2459580.022916667, , ,   280.92470,   -23.05764,
2459580.023611111, , ,   280.92547,   -23.05759,
2459580.024305556, , ,   280.92624,   -23.05753,
2459580.025000000, , ,   280.92700,   -23.05748,
2459580.025694444, , ,   280.92777,   -23.05743,
2459580.026388889, , ,   280.92854,   -23.05737,
2459580.027083333, , ,   280.92931,   -23.05732,
2459580.027777778, , ,   280.93007,   -23.05727,
2459580.028472222, , ,   280.93084,   -23.05721,
2459580.029166667, , ,   280.93161,   -23.05716,
2459580.029861111, , ,   280.93238,   -23.05711,
2459580.030555556, , ,   280.93314,   -23.05705,
2459580.031250000, , ,   280.93391,   -23.05700,
2459580.031944444, , ,   280.93468,   -23.05695,
2459580.032638889, , ,   280.93544,   -23.05689,
2459580.033333333, , ,   280.93621,   -23.05684,
2459580.034027778, , ,   280.93698,   -23.05679,
2459580.034722222, , ,   280.93775,   -23.05673,
2459580.035416667, , ,   280.93851,   -23.05668,
2459580.036111111, , ,   280.93928,   -23.05663,
2459580.036805556, , ,   280.94005,   -23.05657,
2459580.037500000, , ,   280.94082,   -23.05652,
2459580.038194444, , ,   280.94158,   -23.05647,
2459580.038888889, , ,   280.94235,   -23.05641,
2459580.039583333, , ,   280.94312,   -23.05636,
2459580.040277778, , ,   280.94389,   -23.05631,
2459580.040972222, , ,   280.94465,   -23.05625,
2459580.041666667, , ,   280.94542,   -23.05620,
2459580.042361111, , ,   280.94619,   -23.05615,
2459580.043055556, , ,   280.94695,   -23.05609,
