Date_________JDUT, , ,Azi_(a-app), Elev_(a-app),
************************************************
$$SOE
2459576.977083333,*,m,  54.781366,    23.257505,
2459576.977777778,*,m,  54.531447,    23.257492,
2459576.978472222,*,m,  54.281529,    23.257479,
2459576.979166667,*,m,  54.031610,    23.257467,
2459576.979861111,*,m,  53.781691,    23.257454,
2459576.980555556,*,m,  53.531772,    23.257441,
2459576.981250000,*,m,  53.281853,    23.257427,
2459576.981944445,*,m,  53.031934,    23.257414,
2459576.982638889,*,m,  52.782015,    23.257401,
2459576.983333333,*,m,  52.532096,    23.257388,
2459576.984027778,*,m,  52.282177,    23.257374,
2459576.984722222,*,m,  52.032258,    23.257361,
2459576.985416667,*,m,  51.782338,    23.257347,
2459576.986111111,*,m,  51.532419,    23.257333,
2459576.986805555,*,m,  51.282500,    23.257320,
2459576.987500000,*,m,  51.032580,    23.257306,
2459576.988194444,*,m,  50.782661,    23.257292,
2459576.988888889,*,m,  50.532742,    23.257278,
2459576.989583333,*,m,  50.282822,    23.257264,
2459576.990277778,*,m,  50.032903,    23.257250,
2459576.990972222,*,m,  49.782983,    23.257235,
2459576.991666667,*,m,  49.533063,    23.257221,
2459576.992361111,*,m,  49.283144,    23.257206,
2459576.993055556,*,m,  49.033224,    23.257192,
2459576.993750000,*,m,  48.783304,    23.257177,
2459576.994444444,*,m,  48.533385,    23.257163,
2459576.995138889,*,m,  48.283465,    23.257148,
2459576.995833333,*,m,  48.033545,    23.257133,
2459576.996527778,*,m,  47.783625,    23.257118,
2459576.997222222,*,m,  47.533705,    23.257103,
2459576.997916667,*,m,  47.283785,    23.257088,
2459576.998611111,*,m,  47.033865,    23.257072,
2459576.999305556,*,m,  46.783945,    23.257057,
2459577.000000000,*,m,  46.534025,    23.257041,
2459577.000694444,*,m,  46.284105,    23.257026,
2459577.001388889,*,m,  46.034184,    23.257010,
2459577.002083333,*,m,  45.784264,    23.256995,
2459577.002777778,*,m,  45.534344,    23.256979,
2459577.003472222,*,m,  45.284423,    23.256963,
2459577.004166667,*,m,  45.034503,    23.256947,
2459577.004861111,*,m,  44.784583,    23.256931,
2459577.005555556,*,m,  44.534662,    23.256914,
2459577.006250000,*,m,  44.284742,    23.256898,
2459577.006944444,*,m,  44.034821,    23.256882,
2459577.007638889,*,m,  43.784901,    23.256865,
2459577.008333333,*,m,  43.534980,    23.256849,
2459577.009027778,*,m,  43.285059,    23.256832,
2459577.009722222,*,m,  43.035139,    23.256815,
2459577.010416667,*,m,  42.785218,    23.256798,
2459577.011111111,*,m,  42.535297,    23.256781,
2459577.011805556,*,m,  42.285376,    23.256764,
2459577.012500000,*,m,  42.035456,    23.256747,
2459577.013194445,*,m,  41.785535,    23.256730,
2459577.013888889,*,m,  41.535614,    23.256712,
2459577.014583333,*,m,  41.285693,    23.256695,
2459577.015277778,*,m,  41.035772,    23.256677,
2459577.015972222,*,m,  40.785851,    23.256659,
2459577.016666667,*,m,  40.535930,    23.256642,
2459577.017361111,*,m,  40.286009,    23.256624,
2459577.018055555,*,m,  40.036088,    23.256606,
2459577.018750000,*,m,  39.786166,    23.256588,
2459577.019444444,*,m,  39.536245,    23.256569,
2459577.020138889,*,m,  39.286324,    23.256551,
2459577.020833333,*,m,  39.036403,    23.256533,
2459577.021527778,*,m,  38.786481,    23.256514,
2459577.022222222,*,m,  38.536560,    23.256496,
2459577.022916667,*,m,  38.286639,    23.256477,
2459577.023611111,*,m,  38.036717,    23.256458,
2459577.024305556,*,m,  37.786796,    23.256439,
2459577.025000000,*,m,  37.536874,    23.256420,
2459577.025694444,*,m,  37.286953,    23.256401,
2459577.026388889,*,m,  37.037031,    23.256381,
2459577.027083333,*,m,  36.787110,    23.256362,
2459577.027777778,*,m,  36.537188,    23.256343,
2459577.028472222,*,m,  36.287266,    23.256323,
2459577.029166667,*,m,  36.037345,    23.256303,
2459577.029861111,*,m,  35.787423,    23.256284,
2459577.030555556,*,m,  35.537501,    23.256264,
2459577.031250000,*,m,  35.287579,    23.256244,
2459577.031944444,*,m,  35.037657,    23.256223,
2459577.032638889,*,m,  34.787736,    23.256203,
2459577.033333333,*,m,  34.537814,    23.256183,
2459577.034027778,*,m,  34.287892,    23.256162,
2459577.034722222,*,m,  34.037970,    23.256142,
2459577.035416667,*,m,  33.788048,    23.256121,
2459577.036111111,*,m,  33.538126,    23.256100,
2459577.036805556,*,m,  33.288204,    23.256079,
2459577.037500000,*,m,  33.038282,    23.256058,
2459577.038194444,*,m,  32.788359,    23.256037,
2459577.038888889,*,m,  32.538437,    23.256016,
2459577.039583333,*,m,  32.288515,    23.255995,
2459577.040277778,*,m,  32.038593,    23.255973,
2459577.040972222,*,m,  31.788671,    23.255952,
2459577.041666667,*,m,  31.538748,    23.255930,
2459577.042361111,*,m,  31.288826,    23.255908,
2459577.043055556,*,m,  31.038904,    23.255886,
2459577.043750000,*,m,  30.788981,    23.255864,
2459577.044444445,*,m,  30.539059,    23.255842,
2459577.045138889,*,m,  30.289137,    23.255820,
2459577.045833333,*,m,  30.039214,    23.255797,
2459577.046527778,*,m,  29.789292,    23.255775,
2459577.047222222,*,m,  29.539369,    23.255752,
2459577.047916667,*,m,  29.289447,    23.255729,
2459577.048611111,*,m,  29.039524,    23.255706,
2459577.049305555,*,m,  28.789602,    23.255683,
2459577.050000000,*,m,  28.539679,    23.255660,
2459577.050694444,*,m,  28.289756,    23.255637,
2459577.051388889,*,m,  28.039834,    23.255614,
2459577.052083333,*,m,  27.789911,    23.255590,
2459577.052777778,*,m,  27.539988,    23.255567,
2459577.053472222,*,m,  27.290065,    23.255543,
2459577.054166667,*,m,  27.040143,    23.255519,
2459577.054861111,*,m,  26.790220,    23.255495,
2459577.055555556,*,m,  26.540297,    23.255471,
2459577.056250000,*,m,  26.290374,    23.255447,
2459577.056944444,*,m,  26.040451,    23.255423,
2459577.057638889,*,m,  25.790528,    23.255398,
2459577.058333333,*,m,  25.540605,    23.255374,
2459577.059027778,*,m,  25.290682,    23.255349,
2459577.059722222,*,m,  25.040759,    23.255324,
2459577.060416667,*,m,  24.790836,    23.255300,
2459577.061111111,*,m,  24.540913,    23.255275,
2459577.061805556,*,m,  24.290990,    23.255249,
2459577.062500000,*,m,  24.041067,    23.255224,
2459577.063194444,*,m,  23.791144,    23.255199,
2459577.063888889,*,m,  23.541221,    23.255173,
2459577.064583333,*,m,  23.291298,    23.255148,
2459577.065277778,*,m,  23.041375,    23.255122,
2459577.065972222,*,m,  22.791452,    23.255096,
2459577.066666667,*,m,  22.541528,    23.255070,
2459577.067361111,*,m,  22.291605,    23.255044,
2459577.068055556,*,m,  22.041682,    23.255018,
2459577.068750000,*,m,  21.791759,    23.254991,
2459577.069444444,*,m,  21.541835,    23.254965,
2459577.070138889,*,m,  21.291912,    23.254938,
2459577.070833333,*,m,  21.041989,    23.254911,
2459577.071527778,*,m,  20.792065,    23.254885,
2459577.072222222,*,m,  20.542142,    23.254858,
2459577.072916667,*,m,  20.292218,    23.254830,
2459577.073611111,*,m,  20.042295,    23.254803,
2459577.074305556,*,m,  19.792372,    23.254776,
2459577.075000000,*,m,  19.542448,    23.254748,
2459577.075694445,*,m,  19.292525,    23.254721,
2459577.076388889,*,m,  19.042601,    23.254693,
2459577.077083333,*,m,  18.792678,    23.254665,
2459577.077777778,*,m,  18.542754,    23.254637,
2459577.078472222,*,m,  18.292831,    23.254609,
2459577.079166667,*,m,  18.042907,    23.254581,
2459577.079861111,*,m,  17.792983,    23.254552,
2459577.080555555,*,m,  17.543060,    23.254524,
2459577.081250000,*,m,  17.293136,    23.254495,
2459577.081944444,*,m,  17.043212,    23.254466,
2459577.082638889,*,m,  16.793289,    23.254437,
2459577.083333333,*,m,  16.543365,    23.254408,
2459577.084027778,*,m,  16.293441,    23.254379,
2459577.084722222,*,m,  16.043518,    23.254350,
2459577.085416667,*,m,  15.793594,    23.254321,
2459577.086111111,*,m,  15.543670,    23.254291,
2459577.086805556,*,m,  15.293746,    23.254261,
2459577.087500000,*,m,  15.043823,    23.254232,
2459577.088194444,*,m,  14.793899,    23.254202,
2459577.088888889,*,m,  14.543975,    23.254172,
2459577.089583333,*,m,  14.294051,    23.254141,
2459577.090277778,*,m,  14.044127,    23.254111,
2459577.090972222,*,m,  13.794204,    23.254081,
2459577.091666667,*,m,  13.544280,    23.254050,
2459577.092361111,*,m,  13.294356,    23.254019,
2459577.093055556,*,m,  13.044432,    23.253989,
2459577.093750000,*,m,  12.794508,    23.253958,
2459577.094444444,*,m,  12.544584,    23.253927,
2459577.095138889,*,m,  12.294660,    23.253895,
2459577.095833333,*,m,  12.044736,    23.253864,
2459577.096527778,*,m,  11.794812,    23.253832,
2459577.097222222,*,m,  11.544888,    23.253801,
2459577.097916667,*,m,  11.294964,    23.253769,
2459577.098611111,*,m,  11.045040,    23.253737,
2459577.099305556,*,m,  10.795116,    23.253705,
2459577.100000000,*,m,  10.545192,    23.253673,
2459577.100694444,*,m,  10.295268,    23.253641,
2459577.101388889,*,m,  10.045344,    23.253608,
2459577.102083333,*,m,   9.795420,    23.253576,
2459577.102777778,*,m,   9.545496,    23.253543,
2459577.103472222,*,m,   9.295572,    23.253510,
2459577.104166667,*,m,   9.045648,    23.253477,
2459577.104861111,*,m,   8.795724,    23.253444,
2459577.105555556,*,m,   8.545800,    23.253411,
2459577.106250000,*,m,   8.295876,    23.253378,
2459577.106944445,*,m,   8.045952,    23.253344,
2459577.107638889,*,m,   7.796027,    23.253311,
2459577.108333333,*,m,   7.546103,    23.253277,
2459577.109027778,*,m,   7.296179,    23.253243,
2459577.109722222,*,m,   7.046255,    23.253209,
2459577.110416667,*,m,   6.796331,    23.253175,
2459577.111111111,*,m,   6.546407,    23.253141,
2459577.111805555,*,m,   6.296482,    23.253106,
2459577.112500000,*,m,   6.046558,    23.253072,
2459577.113194444,*,m,   5.796634,    23.253037,
2459577.113888889,*,m,   5.546710,    23.253003,
2459577.114583333,*,m,   5.296786,    23.252968,
2459577.115277778,*,m,   5.046862,    23.252933,
2459577.115972222,*,m,   4.796937,    23.252897,
2459577.116666667,*,m,   4.547013,    23.252862,
2459577.117361111,*,m,   4.297089,    23.252827,
2459577.118055556,*,m,   4.047165,    23.252791,
2459577.118750000,*,m,   3.797240,    23.252755,
2459577.119444444,*,m,   3.547316,    23.252719,
2459577.120138889,*,m,   3.297392,    23.252683,
2459577.120833333,*,m,   3.047468,    23.252647,
2459577.121527778,*,m,   2.797543,    23.252611,
2459577.122222222,*,m,   2.547619,    23.252575,
2459577.122916667,*,m,   2.297695,    23.252538,
2459577.123611111,*,m,   2.047771,    23.252502,
2459577.124305556,*,m,   1.797846,    23.252465,
2459577.125000000,*,m,   1.547922,    23.252428,
2459577.125694444,*,m,   1.297998,    23.252391,
2459577.126388889,*,m,   1.048074,    23.252354,
2459577.127083333,*,m,   0.798149,    23.252316,
2459577.127777778,*,m,   0.548225,    23.252279,
2459577.128472222,*,m,   0.298301,    23.252241,
2459577.129166667,*,m,   0.048377,    23.252203,
2459577.129861111,*,t, 359.798452,    23.252166,
2459577.130555556,*,m, 359.548528,    23.252128,
2459577.131250000,*,m, 359.298604,    23.252090,
2459577.131944444,*,m, 359.048679,    23.252051,
2459577.132638889,*,m, 358.798755,    23.252013,
2459577.133333333,*,m, 358.548831,    23.251974,
2459577.134027778,*,m, 358.298907,    23.251936,
2459577.134722222,*,m, 358.048982,    23.251897,
2459577.135416667,*,m, 357.799058,    23.251858,
2459577.136111111,*,m, 357.549134,    23.251819,
2459577.136805556,*,m, 357.299210,    23.251780,
2459577.137500000,*,m, 357.049285,    23.251740,
2459577.138194445,*,m, 356.799361,    23.251701,
2459577.138888889,*,m, 356.549437,    23.251661,
2459577.139583333,*,m, 356.299513,    23.251622,
2459577.140277778,*,m, 356.049588,    23.251582,
2459577.140972222,*,m, 355.799664,    23.251542,
2459577.141666667,*,m, 355.549740,    23.251502,
2459577.142361111,*,m, 355.299816,    23.251461,
2459577.143055555,*,m, 355.049891,    23.251421,
2459577.143750000,*,m, 354.799967,    23.251380,
2459577.144444444,*,m, 354.550043,    23.251340,
2459577.145138889,*,m, 354.300119,    23.251299,
2459577.145833333,*,m, 354.050194,    23.251258,
2459577.146527778,*,m, 353.800270,    23.251217,
2459577.147222222,*,m, 353.550346,    23.251176,
2459577.147916667,*,m, 353.300422,    23.251135,
2459577.148611111,*,m, 353.050498,    23.251093,
2459577.149305556,*,m, 352.800573,    23.251051,
2459577.150000000,*,m, 352.550649,    23.251010,
2459577.150694444,*,m, 352.300725,    23.250968,
2459577.151388889,*,m, 352.050801,    23.250926,
2459577.152083333,*,m, 351.800877,    23.250884,
2459577.152777778,*,m, 351.550952,    23.250842,
2459577.153472222,*,m, 351.301028,    23.250799,
2459577.154166667,*,m, 351.051104,    23.250757,
2459577.154861111,*,m, 350.801180,    23.250714,
2459577.155555556,*,m, 350.551256,    23.250671,
2459577.156250000,*,m, 350.301332,    23.250628,
2459577.156944444,*,m, 350.051408,    23.250585,
2459577.157638889,*,m, 349.801483,    23.250542,
2459577.158333333,*,m, 349.551559,    23.250499,
2459577.159027778,*,m, 349.301635,    23.250455,
2459577.159722222,*,m, 349.051711,    23.250412,
2459577.160416667,*,m, 348.801787,    23.250368,
2459577.161111111,*,m, 348.551863,    23.250324,
2459577.161805556,*,m, 348.301939,    23.250280,
2459577.162500000,*,m, 348.052015,    23.250236,
2459577.163194444,*,m, 347.802091,    23.250192,
2459577.163888889,*,m, 347.552167,    23.250148,
2459577.164583333,*,m, 347.302243,    23.250103,
2459577.165277778,*,m, 347.052319,    23.250058,
2459577.165972222,*,m, 346.802395,    23.250014,
2459577.166666667,*,m, 346.552471,    23.249969,
2459577.167361111,*,m, 346.302547,    23.249924,
2459577.168055556,*,m, 346.052623,    23.249879,
2459577.168750000,*,m, 345.802699,    23.249833,
2459577.169444445,*,m, 345.552775,    23.249788,
2459577.170138889,*,m, 345.302851,    23.249743,
2459577.170833333,*,m, 345.052927,    23.249697,
2459577.171527778,*,m, 344.803004,    23.249651,
2459577.172222222,*,m, 344.553080,    23.249605,
2459577.172916667,*,m, 344.303156,    23.249559,
2459577.173611111,*,m, 344.053232,    23.249513,
2459577.174305555,*,m, 343.803308,    23.249467,
2459577.175000000,*,m, 343.553384,    23.249420,
2459577.175694444,*,m, 343.303461,    23.249374,
2459577.176388889,*,m, 343.053537,    23.249327,
2459577.177083333,*,m, 342.803613,    23.249280,
2459577.177777778,*,m, 342.553689,    23.249233,
2459577.178472222,*,m, 342.303766,    23.249186,
2459577.179166667,*,m, 342.053842,    23.249139,
2459577.179861111,*,m, 341.803918,    23.249092,
2459577.180555556,*,m, 341.553994,    23.249044,
2459577.181250000,*,m, 341.304071,    23.248997,
2459577.181944444,*,m, 341.054147,    23.248949,
2459577.182638889,*,m, 340.804223,    23.248901,
2459577.183333333,*,m, 340.554300,    23.248853,
2459577.184027778,*,m, 340.304376,    23.248805,
2459577.184722222,*,m, 340.054453,    23.248757,
2459577.185416667,*,m, 339.804529,    23.248708,
2459577.186111111,*,m, 339.554606,    23.248660,
2459577.186805556,*,m, 339.304682,    23.248611,
2459577.187500000,*,m, 339.054759,    23.248563,
2459577.188194444,*,m, 338.804835,    23.248514,
2459577.188888889,*,m, 338.554912,    23.248465,
2459577.189583333,*,m, 338.304988,    23.248416,
2459577.190277778,*,m, 338.055065,    23.248367,
2459577.190972222,*,m, 337.805141,    23.248317,
2459577.191666667,*,m, 337.555218,    23.248268,
2459577.192361111,*,m, 337.305295,    23.248218,
2459577.193055556,*,m, 337.055371,    23.248169,
2459577.193750000,*,m, 336.805448,    23.248119,
2459577.194444444,*,m, 336.555525,    23.248069,
2459577.195138889,*,m, 336.305601,    23.248019,
2459577.195833333,*,m, 336.055678,    23.247968,
2459577.196527778,*,m, 335.805755,    23.247918,
2459577.197222222,*,m, 335.555832,    23.247868,
2459577.197916667,*,m, 335.305908,    23.247817,
2459577.198611111,*,m, 335.055985,    23.247766,
2459577.199305556,*,m, 334.806062,    23.247716,
2459577.200000000,*,m, 334.556139,    23.247665,
2459577.200694445,*,m, 334.306216,    23.247614,
2459577.201388889,*,m, 334.056293,    23.247562,
2459577.202083333,*,m, 333.806370,    23.247511,
2459577.202777778,*,m, 333.556447,    23.247460,
2459577.203472222,*,m, 333.306524,    23.247408,
2459577.204166667,*,m, 333.056601,    23.247357,
2459577.204861111,*,m, 332.806678,    23.247305,
2459577.205555555,*,m, 332.556755,    23.247253,
2459577.206250000,*,m, 332.306832,    23.247201,
2459577.206944444,*,m, 332.056909,    23.247149,
2459577.207638889,*,m, 331.806986,    23.247097,
2459577.208333333,*,m, 331.557063,    23.247044,
2459577.209027778,*,m, 331.307140,    23.246992,
2459577.209722222,*,m, 331.057218,    23.246939,
2459577.210416667,*,m, 330.807295,    23.246886,
2459577.211111111,*,m, 330.557372,    23.246834,
2459577.211805556,*,m, 330.307449,    23.246781,
2459577.212500000,*,m, 330.057527,    23.246728,
2459577.213194444,*,m, 329.807604,    23.246674,
2459577.213888889,*,m, 329.557681,    23.246621,
2459577.214583333,*,m, 329.307759,    23.246568,
2459577.215277778,*,m, 329.057836,    23.246514,
2459577.215972222,*,m, 328.807914,    23.246460,
2459577.216666667,*,m, 328.557991,    23.246407,
2459577.217361111,*,m, 328.308069,    23.246353,
2459577.218055556,*,m, 328.058146,    23.246299,
2459577.218750000,*,m, 327.808224,    23.246245,
2459577.219444444,*,m, 327.558301,    23.246190,
2459577.220138889,*,m, 327.308379,    23.246136,
2459577.220833333,*,m, 327.058457,    23.246082,
2459577.221527778,*,m, 326.808534,    23.246027,
2459577.222222222,*,m, 326.558612,    23.245972,
2459577.222916667,*,m, 326.308690,    23.245918,
2459577.223611111,*,m, 326.058768,    23.245863,
2459577.224305556,*,m, 325.808845,    23.245808,
2459577.225000000,*,m, 325.558923,    23.245753,
2459577.225694444,*,m, 325.309001,    23.245697,
2459577.226388889,*,m, 325.059079,    23.245642,
2459577.227083333,*,m, 324.809157,    23.245587,
2459577.227777778,*,m, 324.559235,    23.245531,
2459577.228472222,*,m, 324.309313,    23.245475,
2459577.229166667,*,m, 324.059391,    23.245420,
2459577.229861111,*,m, 323.809469,    23.245364,
2459577.230555556,*,m, 323.559547,    23.245308,
2459577.231250000,*,m, 323.309625,    23.245252,
2459577.231944445,*,m, 323.059703,    23.245195,
2459577.232638889,*,m, 322.809782,    23.245139,
2459577.233333333,*,m, 322.559860,    23.245083,
2459577.234027778,*,m, 322.309938,    23.245026,
2459577.234722222,*,m, 322.060016,    23.244969,
2459577.235416667,*,m, 321.810095,    23.244913,
2459577.236111111,*,m, 321.560173,    23.244856,
2459577.236805555,*,m, 321.310251,    23.244799,
2459577.237500000,*,m, 321.060330,    23.244742,
2459577.238194444,*,m, 320.810408,    23.244685,
2459577.238888889,*,m, 320.560487,    23.244627,
2459577.239583333,*,m, 320.310565,    23.244570,
2459577.240277778,*,m, 320.060644,    23.244513,
2459577.240972222,*,m, 319.810722,    23.244455,
2459577.241666667,*,m, 319.560801,    23.244397,
2459577.242361111,*,m, 319.310880,    23.244339,
2459577.243055556,*,m, 319.060958,    23.244282,
2459577.243750000,*,m, 318.811037,    23.244224,
2459577.244444444,*,m, 318.561116,    23.244166,
2459577.245138889,*,m, 318.311195,    23.244107,
2459577.245833333,*,m, 318.061273,    23.244049,
2459577.246527778,*,m, 317.811352,    23.243991,
2459577.247222222,*,m, 317.561431,    23.243932,
2459577.247916667,*,m, 317.311510,    23.243874,
2459577.248611111,*,m, 317.061589,    23.243815,
2459577.249305556,*,m, 316.811668,    23.243756,
2459577.250000000,*,m, 316.561747,    23.243697,
2459577.250694444,*,m, 316.311826,    23.243638,
2459577.251388889,*,m, 316.061906,    23.243579,
2459577.252083333,*,m, 315.811985,    23.243520,
2459577.252777778,*,m, 315.562064,    23.243461,
2459577.253472222,*,m, 315.312143,    23.243401,
2459577.254166667,*,m, 315.062222,    23.243342,
2459577.254861111,*,m, 314.812302,    23.243282,
2459577.255555556,*,m, 314.562381,    23.243222,
2459577.256250000,*,m, 314.312461,    23.243163,
2459577.256944444,*,m, 314.062540,    23.243103,
2459577.257638889,*,m, 313.812619,    23.243043,
2459577.258333333,*,m, 313.562699,    23.242983,
2459577.259027778,*,m, 313.312779,    23.242923,
2459577.259722222,*,m, 313.062858,    23.242863,
2459577.260416667,*,m, 312.812938,    23.242802,
2459577.261111111,*,m, 312.563017,    23.242742,
2459577.261805556,*,m, 312.313097,    23.242681,
2459577.262500000,*,m, 312.063177,    23.242621,
2459577.263194445,*,m, 311.813257,    23.242560,
2459577.263888889,*,m, 311.563337,    23.242499,
2459577.264583333,*,m, 311.313416,    23.242438,
2459577.265277778,*,m, 311.063496,    23.242377,
2459577.265972222,*,m, 310.813576,    23.242316,
2459577.266666667,*,m, 310.563656,    23.242255,
2459577.267361111,*,m, 310.313736,    23.242194,
2459577.268055555,*,m, 310.063817,    23.242133,
2459577.268750000,*,m, 309.813897,    23.242071,
2459577.269444444,*,m, 309.563977,    23.242010,
2459577.270138889,*,m, 309.314057,    23.241948,
2459577.270833333,*,m, 309.064137,    23.241887,
2459577.271527778,*,m, 308.814218,    23.241825,
2459577.272222222,*,m, 308.564298,    23.241763,
2459577.272916667,*,m, 308.314378,    23.241701,
2459577.273611111,*,m, 308.064459,    23.241639,
2459577.274305556,*,m, 307.814539,    23.241577,
2459577.275000000,*,m, 307.564620,    23.241515,
2459577.275694444,*,m, 307.314700,    23.241453,
2459577.276388889,*,m, 307.064781,    23.241390,
2459577.277083333,*,m, 306.814862,    23.241328,
2459577.277777778,*,m, 306.564942,    23.241265,
2459577.278472222,*,m, 306.315023,    23.241203,
2459577.279166667,*,m, 306.065104,    23.241140,
2459577.279861111,*,m, 305.815185,    23.241077,
2459577.280555556,*,m, 305.565265,    23.241015,
2459577.281250000,*,m, 305.315346,    23.240952,
2459577.281944444,*,m, 305.065427,    23.240889,
2459577.282638889,*,m, 304.815508,    23.240826,
2459577.283333333,*,m, 304.565589,    23.240762,
2459577.284027778,*,m, 304.315670,    23.240699,
2459577.284722222,*,m, 304.065751,    23.240636,
2459577.285416667,*,m, 303.815833,    23.240573,
2459577.286111111,*,m, 303.565914,    23.240509,
2459577.286805556,*,m, 303.315995,    23.240446,
2459577.287500000,*,m, 303.066076,    23.240382,
2459577.288194444,*,m, 302.816158,    23.240318,
2459577.288888889,*,m, 302.566239,    23.240255,
2459577.289583333,*,m, 302.316321,    23.240191,
2459577.290277778,*,m, 302.066402,    23.240127,
2459577.290972222,*,m, 301.816484,    23.240063,
2459577.291666667,*,m, 301.566565,    23.239999,
2459577.292361111,*,m, 301.316647,    23.239935,
2459577.293055556,*,m, 301.066729,    23.239871,
2459577.293750000,*,m, 300.816810,    23.239806,
2459577.294444445,*,m, 300.566892,    23.239742,
2459577.295138889,*,m, 300.316974,    23.239678,
2459577.295833333,*,m, 300.067056,    23.239613,
2459577.296527778,*,m, 299.817138,    23.239549,
2459577.297222222,*,m, 299.567220,    23.239484,
2459577.297916667,*,m, 299.317302,    23.239420,
2459577.298611111,*,m, 299.067384,    23.239355,
2459577.299305555,*,m, 298.817466,    23.239290,
2459577.300000000,*,m, 298.567548,    23.239225,
2459577.300694444,*,m, 298.317630,    23.239160,
2459577.301388889,*,m, 298.067712,    23.239095,
2459577.302083333,*,m, 297.817795,    23.239030,
2459577.302777778,*,m, 297.567877,    23.238965,
2459577.303472222,*,m, 297.317960,    23.238900,
2459577.304166667,*,m, 297.068042,    23.238835,
2459577.304861111,*,m, 296.818124,    23.238769,
2459577.305555556,*,m, 296.568207,    23.238704,
2459577.306250000,*,m, 296.318290,    23.238639,
2459577.306944444,*,m, 296.068372,    23.238573,
2459577.307638889,*,m, 295.818455,    23.238507,
2459577.308333333,*,m, 295.568538,    23.238442,
2459577.309027778,*,m, 295.318620,    23.238376,
2459577.309722222,*,m, 295.068703,    23.238310,
2459577.310416667,*,m, 294.818786,    23.238245,
2459577.311111111,*,m, 294.568869,    23.238179,
2459577.311805556,*,m, 294.318952,    23.238113,
2459577.312500000,*,m, 294.069035,    23.238047,
2459577.313194444,*,m, 293.819118,    23.237981,
2459577.313888889,*,m, 293.569201,    23.237915,
2459577.314583333,*,m, 293.319285,    23.237849,
2459577.315277778,*,m, 293.069368,    23.237783,
2459577.315972222,*,m, 292.819451,    23.237716,
2459577.316666667,*,m, 292.569534,    23.237650,
2459577.317361111,*,m, 292.319618,    23.237584,
2459577.318055556,*,m, 292.069701,    23.237517,
2459577.318750000,*,m, 291.819785,    23.237451,
2459577.319444444,*,m, 291.569868,    23.237384,
2459577.320138889,*,m, 291.319952,    23.237318,
2459577.320833333,*,m, 291.070035,    23.237251,
2459577.321527778,*,m, 290.820119,    23.237184,
2459577.322222222,*,m, 290.570203,    23.237118,
2459577.322916667,*,m, 290.320287,    23.237051,
2459577.323611111,*,m, 290.070371,    23.236984,
2459577.324305556,*,m, 289.820454,    23.236917,
2459577.325000000,*,m, 289.570538,    23.236850,
2459577.325694445,*,m, 289.320622,    23.236783,
2459577.326388889,*,m, 289.070706,    23.236716,
2459577.327083333,*,m, 288.820791,    23.236649,
2459577.327777778,*,m, 288.570875,    23.236582,
2459577.328472222,*,m, 288.320959,    23.236515,
2459577.329166667,*,m, 288.071043,    23.236448,
2459577.329861111,*,m, 287.821127,    23.236381,
2459577.330555555,*,m, 287.571212,    23.236313,
2459577.331250000,*,m, 287.321296,    23.236246,
2459577.331944444,*,m, 287.071381,    23.236179,
2459577.332638889,*,m, 286.821465,    23.236111,
2459577.333333333,*,m, 286.571550,    23.236044,
2459577.334027778,*,m, 286.321634,    23.235976,
2459577.334722222,*,m, 286.071719,    23.235909,
2459577.335416667,*,m, 285.821804,    23.235841,
2459577.336111111,*,m, 285.571889,    23.235774,
2459577.336805556,*,m, 285.321973,    23.235706,
2459577.337500000,*,m, 285.072058,    23.235638,
2459577.338194444,*,m, 284.822143,    23.235571,
2459577.338888889,*,m, 284.572228,    23.235503,
2459577.339583333,*,m, 284.322313,    23.235435,
2459577.340277778,*,m, 284.072398,    23.235367,
2459577.340972222,*,m, 283.822484,    23.235299,
2459577.341666667,*,m, 283.572569,    23.235232,
2459577.342361111,*,m, 283.322654,    23.235164,
2459577.343055556,*,m, 283.072739,    23.235096,
2459577.343750000,*,m, 282.822825,    23.235028,
2459577.344444444,*,m, 282.572910,    23.234960,
2459577.345138889,*,m, 282.322996,    23.234892,
2459577.345833333,*,m, 282.073081,    23.234824,
2459577.346527778,*,m, 281.823167,    23.234755,
2459577.347222222,*,m, 281.573252,    23.234687,
2459577.347916667,*,m, 281.323338,    23.234619,
2459577.348611111,*,m, 281.073424,    23.234551,
2459577.349305556,*,m, 280.823510,    23.234483,
2459577.350000000,*,m, 280.573595,    23.234414,
2459577.350694444,*,m, 280.323681,    23.234346,
2459577.351388889,*,m, 280.073767,    23.234278,
2459577.352083333,*,m, 279.823853,    23.234209,
2459577.352777778,*,m, 279.573939,    23.234141,
2459577.353472222,*,m, 279.324025,    23.234073,
2459577.354166667,*,m, 279.074112,    23.234004,
2459577.354861111,*,m, 278.824198,    23.233936,
2459577.355555556,*,m, 278.574284,    23.233867,
2459577.356250000,*,m, 278.324370,    23.233799,
2459577.356944445,*,m, 278.074457,    23.233730,
2459577.357638889,*,m, 277.824543,    23.233662,
2459577.358333333,*,m, 277.574630,    23.233593,
2459577.359027778,*,m, 277.324716,    23.233525,
2459577.359722222,*,m, 277.074803,    23.233456,
2459577.360416667,*,m, 276.824890,    23.233387,
2459577.361111111,*,m, 276.574976,    23.233319,
2459577.361805555,*,m, 276.325063,    23.233250,
2459577.362500000,*,m, 276.075150,    23.233181,
2459577.363194444,*,m, 275.825237,    23.233113,
2459577.363888889,*,m, 275.575324,    23.233044,
