Date_________JDUT, , ,Azi_(a-app), Elev_(a-app),
************************************************
$$SOE
2459566.040972222,*, , 191.080855,   -23.041597,
2459566.041666667,*, , 190.838761,   -23.043645,
2459566.042361111,*, , 190.596666,   -23.045692,
2459566.043055556,*, , 190.354573,   -23.047739,
2459566.043750000,*, , 190.112479,   -23.049786,
2459566.044444445,*, , 189.870385,   -23.051832,
2459566.045138889,*, , 189.628292,   -23.053877,
2459566.045833333,*, , 189.386199,   -23.055921,
2459566.046527778,*, , 189.144107,   -23.057965,
2459566.047222222,*, , 188.902014,   -23.060009,
2459566.047916667,*, , 188.659922,   -23.062052,
2459566.048611111,*, , 188.417830,   -23.064094,
2459566.049305555,*, , 188.175738,   -23.066136,
2459566.050000000,*, , 187.933647,   -23.068177,
2459566.050694444,*, , 187.691555,   -23.070218,
2459566.051388889,*, , 187.449464,   -23.072258,
2459566.052083333,*, , 187.207373,   -23.074297,
2459566.052777778,*, , 186.965283,   -23.076336,
2459566.053472222,*, , 186.723192,   -23.078374,
2459566.054166667,*, , 186.481102,   -23.080412,
2459566.054861111,*, , 186.239012,   -23.082449,
2459566.055555556,*, , 185.996923,   -23.084486,
2459566.056250000,*, , 185.754833,   -23.086522,
2459566.056944444,*, , 185.512744,   -23.088558,
2459566.057638889,*, , 185.270655,   -23.090593,
2459566.058333333,*, , 185.028567,   -23.092627,
2459566.059027778,*, , 184.786478,   -23.094661,
2459566.059722222,*, , 184.544390,   -23.096694,
2459566.060416667,*, , 184.302302,   -23.098726,
2459566.061111111,*, , 184.060215,   -23.100758,
2459566.061805556,*, , 183.818127,   -23.102790,
2459566.062500000,*, , 183.576040,   -23.104821,
2459566.063194444,*, , 183.333953,   -23.106851,
2459566.063888889,*, , 183.091866,   -23.108881,
2459566.064583333,*, , 182.849780,   -23.110910,
2459566.065277778,*, , 182.607693,   -23.112939,
2459566.065972222,*, , 182.365607,   -23.114967,
2459566.066666667,*, , 182.123522,   -23.116994,
2459566.067361111,*, , 181.881436,   -23.119021,
2459566.068055556,*, , 181.639351,   -23.121047,
2459566.068750000,*, , 181.397266,   -23.123073,
2459566.069444444,*, , 181.155181,   -23.125098,
2459566.070138889,*, , 180.913097,   -23.127123,
2459566.070833333,*, , 180.671012,   -23.129147,
2459566.071527778,*, , 180.428928,   -23.131170,
2459566.072222222,*, , 180.186844,   -23.133193,
2459566.072916667,*, , 179.944761,   -23.135215,
2459566.073611111,*, , 179.702678,   -23.137237,
2459566.074305556,*, , 179.460595,   -23.139258,
2459566.075000000,*, , 179.218512,   -23.141279,
2459566.075694445,*, , 178.976429,   -23.143299,
2459566.076388889,*, , 178.734347,   -23.145318,
2459566.077083333,*, , 178.492265,   -23.147337,
2459566.077777778,*, , 178.250183,   -23.149355,
2459566.078472222,*, , 178.008101,   -23.151373,
2459566.079166667,*, , 177.766020,   -23.153390,
2459566.079861111,*, , 177.523939,   -23.155407,
2459566.080555555,*, , 177.281858,   -23.157423,
2459566.081250000,*, , 177.039777,   -23.159438,
2459566.081944444,*, , 176.797697,   -23.161453,
2459566.082638889,*, , 176.555617,   -23.163467,
2459566.083333333,*, , 176.313537,   -23.165481,
2459566.084027778,*, , 176.071458,   -23.167494,
2459566.084722222,*, , 175.829378,   -23.169506,
2459566.085416667,*, , 175.587299,   -23.171518,
2459566.086111111,*, , 175.345220,   -23.173530,
2459566.086805556,*, , 175.103142,   -23.175540,
2459566.087500000,*, , 174.861063,   -23.177551,
2459566.088194444,*, , 174.618985,   -23.179560,
2459566.088888889,*, , 174.376907,   -23.181569,
2459566.089583333,*, , 174.134830,   -23.183578,
2459566.090277778,*, , 173.892752,   -23.185586,
2459566.090972222,*, , 173.650675,   -23.187593,
2459566.091666667,*, , 173.408598,   -23.189600,
2459566.092361111,*, , 173.166522,   -23.191606,
2459566.093055556,*, , 172.924445,   -23.193612,
2459566.093750000,*, , 172.682369,   -23.195617,
2459566.094444444,*, , 172.440293,   -23.197621,
2459566.095138889,*, , 172.198218,   -23.199625,
2459566.095833333,*, , 171.956142,   -23.201628,
2459566.096527778,*, , 171.714067,   -23.203631,
2459566.097222222,*, , 171.471992,   -23.205633,
2459566.097916667,*, , 171.229918,   -23.207635,
2459566.098611111,*, , 170.987843,   -23.209636,
2459566.099305556,*, , 170.745769,   -23.211636,
2459566.100000000,*, , 170.503696,   -23.213636,
2459566.100694444,*, , 170.261622,   -23.215635,
2459566.101388889,*, , 170.019549,   -23.217634,
2459566.102083333,*, , 169.777475,   -23.219632,
2459566.102777778,*, , 169.535403,   -23.221630,
2459566.103472222,*, , 169.293330,   -23.223627,
2459566.104166667,*, , 169.051258,   -23.225623,
2459566.104861111,*, , 168.809186,   -23.227619,
2459566.105555556,*, , 168.567114,   -23.229614,
2459566.106250000,*, , 168.325042,   -23.231609,
2459566.106944445,*, , 168.082971,   -23.233603,
2459566.107638889,*, , 167.840900,   -23.235597,
2459566.108333333,*, , 167.598829,   -23.237590,
2459566.109027778,*, , 167.356759,   -23.239582,
2459566.109722222,*, , 167.114688,   -23.241574,
2459566.110416667,*, , 166.872618,   -23.243565,
2459566.111111111,*, , 166.630549,   -23.245556,
2459566.111805555,*, , 166.388479,   -23.247546,
2459566.112500000,*, , 166.146410,   -23.249535,
2459566.113194444,*, , 165.904341,   -23.251524,
2459566.113888889,*, , 165.662272,   -23.253513,
2459566.114583333,*, , 165.420204,   -23.255500,
2459566.115277778,*, , 165.178135,   -23.257488,
2459566.115972222,*, , 164.936067,   -23.259474,
2459566.116666667,*, , 164.694000,   -23.261460,
2459566.117361111,*, , 164.451932,   -23.263446,
2459566.118055556,*, , 164.209865,   -23.265431,
2459566.118750000,*, , 163.967798,   -23.267415,
2459566.119444444,*, , 163.725731,   -23.269399,
2459566.120138889,*, , 163.483665,   -23.271382,
2459566.120833333,*, , 163.241599,   -23.273365,
2459566.121527778,*, , 162.999533,   -23.275347,
2459566.122222222,*, , 162.757467,   -23.277328,
2459566.122916667,*, , 162.515402,   -23.279309,
2459566.123611111,*, , 162.273337,   -23.281290,
2459566.124305556,*, , 162.031272,   -23.283269,
2459566.125000000,*, , 161.789207,   -23.285249,
2459566.125694444,*, , 161.547143,   -23.287227,
2459566.126388889,*, , 161.305079,   -23.289205,
2459566.127083333,*, , 161.063015,   -23.291183,
2459566.127777778,*, , 160.820951,   -23.293160,
2459566.128472222,*, , 160.578888,   -23.295136,
2459566.129166667,*, , 160.336825,   -23.297112,
2459566.129861111,*, , 160.094762,   -23.299087,
2459566.130555556,*, , 159.852700,   -23.301062,
2459566.131250000,*, , 159.610637,   -23.303036,
2459566.131944444,*, , 159.368575,   -23.305009,
2459566.132638889,*, , 159.126514,   -23.306982,
2459566.133333333,*, , 158.884452,   -23.308954,
2459566.134027778,*, , 158.642391,   -23.310926,
2459566.134722222,*, , 158.400330,   -23.312897,
2459566.135416667,*, , 158.158269,   -23.314868,
2459566.136111111,*, , 157.916209,   -23.316838,
2459566.136805556,*, , 157.674149,   -23.318807,
2459566.137500000,*, , 157.432089,   -23.320776,
2459566.138194445,*, , 157.190029,   -23.322745,
2459566.138888889,*, , 156.947970,   -23.324713,
2459566.139583333,*, , 156.705911,   -23.326680,
2459566.140277778,*, , 156.463852,   -23.328646,
2459566.140972222,*, , 156.221793,   -23.330612,
2459566.141666667,*, , 155.979735,   -23.332578,
2459566.142361111,*, , 155.737677,   -23.334543,
2459566.143055555,*, , 155.495619,   -23.336507,
2459566.143750000,*, , 155.253561,   -23.338471,
2459566.144444444,*, , 155.011504,   -23.340434,
2459566.145138889,*, , 154.769447,   -23.342397,
2459566.145833333,*, , 154.527390,   -23.344359,
2459566.146527778,*, , 154.285334,   -23.346320,
2459566.147222222,*, , 154.043278,   -23.348281,
2459566.147916667,*, , 153.801222,   -23.350242,
2459566.148611111,*, , 153.559166,   -23.352202,
2459566.149305556,*, , 153.317111,   -23.354161,
2459566.150000000,*, , 153.075056,   -23.356119,
2459566.150694444,*, , 152.833001,   -23.358078,
2459566.151388889,*, , 152.590946,   -23.360035,
2459566.152083333,*, , 152.348892,   -23.361992,
2459566.152777778,*, , 152.106838,   -23.363948,
2459566.153472222,*, , 151.864784,   -23.365904,
2459566.154166667,*, , 151.622730,   -23.367860,
2459566.154861111,*, , 151.380677,   -23.369814,
2459566.155555556,*, , 151.138624,   -23.371768,
2459566.156250000,*, , 150.896571,   -23.373722,
2459566.156944444,*, , 150.654519,   -23.375675,
2459566.157638889,*, , 150.412467,   -23.377627,
2459566.158333333,*, , 150.170415,   -23.379579,
2459566.159027778,*, , 149.928363,   -23.381531,
2459566.159722222,*, , 149.686312,   -23.383481,
2459566.160416667,*, , 149.444261,   -23.385432,
2459566.161111111,*, , 149.202210,   -23.387381,
2459566.161805556,*, , 148.960159,   -23.389330,
2459566.162500000,*, , 148.718109,   -23.391279,
2459566.163194444,*, , 148.476059,   -23.393227,
2459566.163888889,*, , 148.234009,   -23.395174,
2459566.164583333,*, , 147.991960,   -23.397121,
2459566.165277778,*, , 147.749911,   -23.399067,
2459566.165972222,*, , 147.507862,   -23.401013,
2459566.166666667,*, , 147.265813,   -23.402958,
2459566.167361111,*, , 147.023765,   -23.404902,
2459566.168055556,*, , 146.781716,   -23.406846,
2459566.168750000,*, , 146.539668,   -23.408790,
2459566.169444445,*, , 146.297621,   -23.410733,
2459566.170138889,*, , 146.055574,   -23.412675,
2459566.170833333,*, , 145.813527,   -23.414617,
2459566.171527778,*, , 145.571480,   -23.416558,
2459566.172222222,*, , 145.329433,   -23.418498,
2459566.172916667,*, , 145.087387,   -23.420439,
2459566.173611111,*, , 144.845341,   -23.422378,
2459566.174305555,*, , 144.603295,   -23.424317,
2459566.175000000,*, , 144.361250,   -23.426255,
2459566.175694444,*, , 144.119205,   -23.428193,
2459566.176388889,*, , 143.877160,   -23.430130,
2459566.177083333,*, , 143.635115,   -23.432067,
2459566.177777778,*, , 143.393071,   -23.434003,
2459566.178472222,*, , 143.151027,   -23.435939,
2459566.179166667,*, , 142.908983,   -23.437874,
2459566.179861111,*, , 142.666940,   -23.439808,
2459566.180555556,*, , 142.424896,   -23.441742,
2459566.181250000,*, , 142.182853,   -23.443676,
2459566.181944444,*, , 141.940811,   -23.445608,
2459566.182638889,*, , 141.698768,   -23.447541,
2459566.183333333,*, , 141.456726,   -23.449472,
2459566.184027778,*, , 141.214684,   -23.451403,
2459566.184722222,*, , 140.972643,   -23.453334,
2459566.185416667,*, , 140.730602,   -23.455264,
2459566.186111111,*, , 140.488560,   -23.457193,
2459566.186805556,*, , 140.246520,   -23.459122,
2459566.187500000,*, , 140.004479,   -23.461051,
2459566.188194444,*, , 139.762439,   -23.462978,
2459566.188888889,*, , 139.520399,   -23.464906,
2459566.189583333,*, , 139.278359,   -23.466832,
2459566.190277778,*, , 139.036320,   -23.468758,
2459566.190972222,*, , 138.794281,   -23.470684,
2459566.191666667,*, , 138.552242,   -23.472609,
2459566.192361111,*, , 138.310204,   -23.474533,
2459566.193055556,*, , 138.068165,   -23.476457,
2459566.193750000,*, , 137.826127,   -23.478381,
2459566.194444444,*, , 137.584090,   -23.480303,
2459566.195138889,*, , 137.342052,   -23.482226,
2459566.195833333,*, , 137.100015,   -23.484147,
2459566.196527778,*, , 136.857978,   -23.486069,
2459566.197222222,*, , 136.615942,   -23.487989,
2459566.197916667,*, , 136.373905,   -23.489909,
2459566.198611111,*, , 136.131869,   -23.491829,
2459566.199305556,*, , 135.889834,   -23.493748,
2459566.200000000,*, , 135.647798,   -23.495666,
2459566.200694445,*, , 135.405763,   -23.497584,
2459566.201388889,*, , 135.163728,   -23.499501,
2459566.202083333,*, , 134.921693,   -23.501418,
2459566.202777778,*, , 134.679659,   -23.503334,
2459566.203472222,*, , 134.437625,   -23.505250,
2459566.204166667,*, , 134.195591,   -23.507165,
2459566.204861111,*, , 133.953557,   -23.509079,
2459566.205555555,*, , 133.711524,   -23.510993,
2459566.206250000,*, , 133.469491,   -23.512907,
2459566.206944444,*, , 133.227459,   -23.514820,
2459566.207638889,*, , 132.985426,   -23.516732,
2459566.208333333,*, , 132.743394,   -23.518644,
2459566.209027778,*, , 132.501362,   -23.520555,
2459566.209722222,*, , 132.259331,   -23.522466,
2459566.210416667,*, , 132.017299,   -23.524376,
2459566.211111111,*, , 131.775268,   -23.526286,
2459566.211805556,*, , 131.533238,   -23.528195,
2459566.212500000,*, , 131.291207,   -23.530103,
2459566.213194444,*, , 131.049177,   -23.532011,
2459566.213888889,*, , 130.807147,   -23.533919,
2459566.214583333,*, , 130.565117,   -23.535826,
2459566.215277778,*, , 130.323088,   -23.537732,
2459566.215972222,*, , 130.081059,   -23.539638,
2459566.216666667,*, , 129.839030,   -23.541543,
2459566.217361111,*, , 129.597002,   -23.543448,
2459566.218055556,*, , 129.354974,   -23.545352,
2459566.218750000,*, , 129.112946,   -23.547256,
2459566.219444444,*, , 128.870918,   -23.549159,
2459566.220138889,*, , 128.628891,   -23.551061,
2459566.220833333,*, , 128.386864,   -23.552963,
2459566.221527778,*, , 128.144837,   -23.554865,
2459566.222222222,*, , 127.902810,   -23.556766,
2459566.222916667,*, , 127.660784,   -23.558666,
2459566.223611111,*, , 127.418758,   -23.560566,
2459566.224305556,*, , 127.176733,   -23.562465,
2459566.225000000,*, , 126.934707,   -23.564364,
2459566.225694444,*, , 126.692682,   -23.566262,
2459566.226388889,*, , 126.450657,   -23.568160,
2459566.227083333,*, , 126.208633,   -23.570057,
2459566.227777778,*, , 125.966609,   -23.571954,
2459566.228472222,*, , 125.724585,   -23.573850,
2459566.229166667,*, , 125.482561,   -23.575746,
2459566.229861111,*, , 125.240538,   -23.577641,
2459566.230555556,*, , 124.998515,   -23.579535,
2459566.231250000,*, , 124.756492,   -23.581429,
2459566.231944445,*, , 124.514469,   -23.583323,
2459566.232638889,*, , 124.272447,   -23.585215,
2459566.233333333,*, , 124.030425,   -23.587108,
2459566.234027778,*, , 123.788403,   -23.589000,
2459566.234722222,*, , 123.546382,   -23.590891,
2459566.235416667,*, , 123.304361,   -23.592782,
2459566.236111111,*, , 123.062340,   -23.594672,
2459566.236805555,*, , 122.820320,   -23.596562,
2459566.237500000,*, , 122.578299,   -23.598451,
2459566.238194444,*, , 122.336279,   -23.600339,
2459566.238888889,*, , 122.094260,   -23.602228,
2459566.239583333,*, , 121.852240,   -23.604115,
2459566.240277778,*, , 121.610221,   -23.606002,
2459566.240972222,*, , 121.368202,   -23.607889,
2459566.241666667,*, , 121.126184,   -23.609775,
2459566.242361111,*, , 120.884166,   -23.611660,
2459566.243055556,*, , 120.642148,   -23.613545,
2459566.243750000,*, , 120.400130,   -23.615429,
2459566.244444444,*, , 120.158113,   -23.617313,
2459566.245138889,*, , 119.916096,   -23.619197,
2459566.245833333,*, , 119.674079,   -23.621079,
2459566.246527778,*, , 119.432062,   -23.622962,
2459566.247222222,*, , 119.190046,   -23.624844,
2459566.247916667,*, , 118.948030,   -23.626725,
2459566.248611111,*, , 118.706014,   -23.628605,
2459566.249305556,*, , 118.463999,   -23.630486,
2459566.250000000,*, , 118.221984,   -23.632365,
2459566.250694444,*, , 117.979969,   -23.634244,
2459566.251388889,*, , 117.737955,   -23.636123,
2459566.252083333,*, , 117.495940,   -23.638001,
2459566.252777778,*, , 117.253926,   -23.639879,
2459566.253472222,*, , 117.011913,   -23.641756,
2459566.254166667,*, , 116.769899,   -23.643632,
2459566.254861111,*, , 116.527886,   -23.645508,
2459566.255555556,*, , 116.285874,   -23.647384,
2459566.256250000,*, , 116.043861,   -23.649259,
2459566.256944444,*, , 115.801849,   -23.651133,
2459566.257638889,*, , 115.559837,   -23.653007,
2459566.258333333,*, , 115.317825,   -23.654880,
2459566.259027778,*, , 115.075814,   -23.656753,
2459566.259722222,*, , 114.833803,   -23.658626,
2459566.260416667,*, , 114.591792,   -23.660498,
2459566.261111111,*, , 114.349782,   -23.662369,
2459566.261805556,*, , 114.107772,   -23.664240,
2459566.262500000,*, , 113.865762,   -23.666110,
2459566.263194445,*, , 113.623752,   -23.667980,
2459566.263888889,*, , 113.381743,   -23.669849,
2459566.264583333,*, , 113.139734,   -23.671718,
2459566.265277778,*, , 112.897725,   -23.673586,
2459566.265972222,*, , 112.655717,   -23.675454,
2459566.266666667,*, , 112.413708,   -23.677321,
2459566.267361111,*, , 112.171701,   -23.679187,
2459566.268055555,*, , 111.929693,   -23.681054,
2459566.268750000,*, , 111.687686,   -23.682919,
2459566.269444444,*, , 111.445679,   -23.684784,
2459566.270138889,*, , 111.203672,   -23.686649,
2459566.270833333,*, , 110.961666,   -23.688513,
2459566.271527778,*, , 110.719659,   -23.690377,
2459566.272222222,*, , 110.477654,   -23.692240,
2459566.272916667,*, , 110.235648,   -23.694102,
2459566.273611111,*, , 109.993643,   -23.695964,
2459566.274305556,*, , 109.751638,   -23.697826,
2459566.275000000,*, , 109.509633,   -23.699687,
2459566.275694444,*, , 109.267629,   -23.701547,
2459566.276388889,*, , 109.025625,   -23.703407,
2459566.277083333,*, , 108.783621,   -23.705267,
2459566.277777778,*, , 108.541617,   -23.707126,
2459566.278472222,*, , 108.299614,   -23.708984,
2459566.279166667,*, , 108.057611,   -23.710842,
2459566.279861111,*, , 107.815609,   -23.712700,
2459566.280555556,*, , 107.573606,   -23.714557,
2459566.281250000,*, , 107.331604,   -23.716413,
2459566.281944444,*, , 107.089602,   -23.718269,
2459566.282638889,*, , 106.847601,   -23.720125,
2459566.283333333,*, , 106.605600,   -23.721980,
2459566.284027778,*, , 106.363599,   -23.723834,
2459566.284722222,*, , 106.121598,   -23.725688,
2459566.285416667,*, , 105.879598,   -23.727542,
2459566.286111111,*, , 105.637598,   -23.729395,
2459566.286805556,*, , 105.395598,   -23.731247,
2459566.287500000,*, , 105.153599,   -23.733099,
2459566.288194444,*, , 104.911599,   -23.734950,
2459566.288888889,*, , 104.669601,   -23.736801,
2459566.289583333,*, , 104.427602,   -23.738652,
2459566.290277778,*, , 104.185604,   -23.740502,
2459566.290972222,*, , 103.943606,   -23.742351,
2459566.291666667,*, , 103.701608,   -23.744200,
2459566.292361111,*, , 103.459611,   -23.746048,
2459566.293055556,*, , 103.217614,   -23.747896,
2459566.293750000,*, , 102.975617,   -23.749744,
2459566.294444445,*, , 102.733620,   -23.751591,
2459566.295138889,*, , 102.491624,   -23.753437,
2459566.295833333,*, , 102.249628,   -23.755283,
2459566.296527778,*, , 102.007632,   -23.757129,
2459566.297222222,*, , 101.765637,   -23.758973,
2459566.297916667,*, , 101.523642,   -23.760818,
2459566.298611111,*, , 101.281647,   -23.762662,
2459566.299305555,*, , 101.039653,   -23.764505,
2459566.300000000,*, , 100.797659,   -23.766348,
2459566.300694444,*, , 100.555665,   -23.768191,
2459566.301388889,*, , 100.313671,   -23.770033,
2459566.302083333,*, , 100.071678,   -23.771874,
2459566.302777778,*, ,  99.829685,   -23.773715,
2459566.303472222,*, ,  99.587692,   -23.775556,
2459566.304166667,*, ,  99.345700,   -23.777396,
2459566.304861111,*, ,  99.103707,   -23.779235,
2459566.305555556,*, ,  98.861716,   -23.781074,
2459566.306250000,*, ,  98.619724,   -23.782913,
2459566.306944444,*, ,  98.377733,   -23.784751,
2459566.307638889,*, ,  98.135742,   -23.786588,
2459566.308333333,*, ,  97.893751,   -23.788426,
2459566.309027778,*, ,  97.651761,   -23.790262,
2459566.309722222,*, ,  97.409771,   -23.792098,
2459566.310416667,*, ,  97.167781,   -23.793934,
2459566.311111111,*, ,  96.925791,   -23.795769,
2459566.311805556,*, ,  96.683802,   -23.797604,
2459566.312500000,*, ,  96.441813,   -23.799438,
2459566.313194444,*, ,  96.199825,   -23.801271,
2459566.313888889,*, ,  95.957836,   -23.803105,
2459566.314583333,*, ,  95.715848,   -23.804937,
2459566.315277778,*, ,  95.473861,   -23.806769,
2459566.315972222,*, ,  95.231873,   -23.808601,
2459566.316666667,*, ,  94.989886,   -23.810432,
2459566.317361111,*, ,  94.747899,   -23.812263,
2459566.318055556,*, ,  94.505912,   -23.814093,
2459566.318750000,*, ,  94.263926,   -23.815923,
2459566.319444444,*, ,  94.021940,   -23.817753,
2459566.320138889,*, ,  93.779954,   -23.819581,
2459566.320833333,*, ,  93.537969,   -23.821410,
2459566.321527778,*, ,  93.295984,   -23.823238,
2459566.322222222,*, ,  93.053999,   -23.825065,
2459566.322916667,*, ,  92.812015,   -23.826892,
2459566.323611111,*, ,  92.570030,   -23.828718,
2459566.324305556,*, ,  92.328046,   -23.830544,
2459566.325000000,*, ,  92.086063,   -23.832370,
2459566.325694445,*, ,  91.844079,   -23.834195,
2459566.326388889,*, ,  91.602096,   -23.836019,
2459566.327083333,*, ,  91.360114,   -23.837843,
2459566.327777778,*, ,  91.118131,   -23.839667,
2459566.328472222,*, ,  90.876149,   -23.841490,
2459566.329166667,*, ,  90.634167,   -23.843313,
2459566.329861111,*, ,  90.392185,   -23.845135,
2459566.330555555,*, ,  90.150204,   -23.846957,
2459566.331250000,*, ,  89.908223,   -23.848778,
2459566.331944444,*, ,  89.666242,   -23.850598,
2459566.332638889,*, ,  89.424262,   -23.852419,
2459566.333333333,*, ,  89.182282,   -23.854238,
2459566.334027778,*, ,  88.940302,   -23.856058,
2459566.334722222,*, ,  88.698322,   -23.857877,
2459566.335416667,*, ,  88.456343,   -23.859695,
2459566.336111111,*, ,  88.214364,   -23.861513,
2459566.336805556,*, ,  87.972385,   -23.863330,
2459566.337500000,*, ,  87.730407,   -23.865147,
2459566.338194444,*, ,  87.488429,   -23.866964,
2459566.338888889,*, ,  87.246451,   -23.868780,
2459566.339583333,*, ,  87.004474,   -23.870595,
2459566.340277778,*, ,  86.762496,   -23.872410,
2459566.340972222,*, ,  86.520520,   -23.874225,
2459566.341666667,*, ,  86.278543,   -23.876039,
2459566.342361111,*, ,  86.036567,   -23.877853,
2459566.343055556,*, ,  85.794591,   -23.879666,
2459566.343750000,*, ,  85.552615,   -23.881479,
2459566.344444444,*, ,  85.310639,   -23.883291,
2459566.345138889,*, ,  85.068664,   -23.885103,
2459566.345833333,*, ,  84.826689,   -23.886914,
2459566.346527778,*, ,  84.584715,   -23.888725,
2459566.347222222,*, ,  84.342740,   -23.890536,
2459566.347916667,*, ,  84.100766,   -23.892346,
2459566.348611111,*, ,  83.858793,   -23.894155,
2459566.349305556,*, ,  83.616819,   -23.895964,
2459566.350000000,*, ,  83.374846,   -23.897773,
2459566.350694444,*, ,  83.132873,   -23.899581,
2459566.351388889,*, ,  82.890901,   -23.901388,
2459566.352083333,*, ,  82.648929,   -23.903196,
2459566.352777778,*, ,  82.406957,   -23.905002,
2459566.353472222,*, ,  82.164985,   -23.906809,
2459566.354166667,*, ,  81.923014,   -23.908615,
2459566.354861111,*, ,  81.681043,   -23.910420,
2459566.355555556,*, ,  81.439072,   -23.912225,
2459566.356250000,*, ,  81.197101,   -23.914029,
2459566.356944445,*, ,  80.955131,   -23.915833,
2459566.357638889,*, ,  80.713161,   -23.917637,
2459566.358333333,*, ,  80.471192,   -23.919440,
2459566.359027778,*, ,  80.229222,   -23.921242,
2459566.359722222,*, ,  79.987253,   -23.923045,
2459566.360416667,*, ,  79.745285,   -23.924846,
2459566.361111111,*, ,  79.503316,   -23.926648,
2459566.361805555,*, ,  79.261348,   -23.928448,
2459566.362500000,*, ,  79.019380,   -23.930249,
2459566.363194444,*, ,  78.777412,   -23.932049,
2459566.363888889,*, ,  78.535445,   -23.933848,
2459566.364583333,*, ,  78.293478,   -23.935647,
2459566.365277778,*, ,  78.051512,   -23.937446,
2459566.365972222,*, ,  77.809545,   -23.939244,
2459566.366666667,*, ,  77.567579,   -23.941041,
2459566.367361111,*, ,  77.325613,   -23.942839,
2459566.368055556,*, ,  77.083648,   -23.944635,
2459566.368750000,*, ,  76.841682,   -23.946432,
2459566.369444444,*, ,  76.599717,   -23.948228,
2459566.370138889,*, ,  76.357753,   -23.950023,
2459566.370833333,*, ,  76.115788,   -23.951818,
2459566.371527778,*, ,  75.873824,   -23.953612,
2459566.372222222,*, ,  75.631861,   -23.955406,
2459566.372916667,*, ,  75.389897,   -23.957200,
2459566.373611111,*, ,  75.147934,   -23.958993,
2459566.374305556,*, ,  74.905971,   -23.960786,
2459566.375000000,*, ,  74.664008,   -23.962578,
2459566.375694444,*, ,  74.422046,   -23.964370,
2459566.376388889,*, ,  74.180084,   -23.966161,
2459566.377083333,*, ,  73.938122,   -23.967952,
2459566.377777778,*, ,  73.696161,   -23.969743,
2459566.378472222,*, ,  73.454200,   -23.971533,
2459566.379166667,*, ,  73.212239,   -23.973322,
2459566.379861111,*, ,  72.970278,   -23.975112,
2459566.380555556,*, ,  72.728318,   -23.976900,
2459566.381250000,*, ,  72.486358,   -23.978689,
2459566.381944444,*, ,  72.244398,   -23.980477,
2459566.382638889,*, ,  72.002439,   -23.982264,
2459566.383333333,*, ,  71.760479,   -23.984051,
2459566.384027778,*, ,  71.518521,   -23.985837,
2459566.384722222,*, ,  71.276562,   -23.987623,
2459566.385416667,*, ,  71.034604,   -23.989409,
2459566.386111111,*, ,  70.792646,   -23.991194,
2459566.386805556,*, ,  70.550688,   -23.992979,
2459566.387500000,*, ,  70.308731,   -23.994763,
2459566.388194445,*, ,  70.066773,   -23.996547,
2459566.388888889,*, ,  69.824817,   -23.998331,
2459566.389583333,*, ,  69.582860,   -24.000114,
2459566.390277778,*, ,  69.340904,   -24.001896,
2459566.390972222,*, ,  69.098948,   -24.003679,
2459566.391666667,*, ,  68.856992,   -24.005460,
2459566.392361111,*, ,  68.615037,   -24.007242,
2459566.393055555,*, ,  68.373082,   -24.009022,
2459566.393750000,*, ,  68.131127,   -24.010803,
2459566.394444444,*, ,  67.889172,   -24.012583,
2459566.395138889,*, ,  67.647218,   -24.014362,
2459566.395833333,*, ,  67.405264,   -24.016141,
2459566.396527778,*, ,  67.163311,   -24.017920,
2459566.397222222,*, ,  66.921357,   -24.019698,
2459566.397916667,*, ,  66.679404,   -24.021476,
2459566.398611111,*, ,  66.437451,   -24.023254,
2459566.399305556,*, ,  66.195499,   -24.025031,
2459566.400000000,*, ,  65.953547,   -24.026807,
2459566.400694444,*, ,  65.711595,   -24.028583,
2459566.401388889,*, ,  65.469643,   -24.030359,
2459566.402083333,*, ,  65.227692,   -24.032134,
2459566.402777778,*, ,  64.985740,   -24.033909,
2459566.403472222,*, ,  64.743790,   -24.035683,
2459566.404166667,*, ,  64.501839,   -24.037457,
2459566.404861111,*, ,  64.259889,   -24.039231,
2459566.405555556,*, ,  64.017939,   -24.041004,
2459566.406250000,*, ,  63.775989,   -24.042777,
2459566.406944444,*, ,  63.534040,   -24.044549,
2459566.407638889,*, ,  63.292091,   -24.046321,
2459566.408333333,*, ,  63.050142,   -24.048092,
2459566.409027778,*, ,  62.808194,   -24.049863,
2459566.409722222,*, ,  62.566245,   -24.051634,
2459566.410416667,*, ,  62.324298,   -24.053404,
2459566.411111111,*, ,  62.082350,   -24.055174,
2459566.411805556,*, ,  61.840403,   -24.056943,
2459566.412500000,*, ,  61.598455,   -24.058712,
2459566.413194444,*, ,  61.356509,   -24.060480,
2459566.413888889,*, ,  61.114562,   -24.062248,
2459566.414583333,*, ,  60.872616,   -24.064016,
2459566.415277778,*, ,  60.630670,   -24.065783,
2459566.415972222,*, ,  60.388724,   -24.067550,
2459566.416666667,*, ,  60.146779,   -24.069316,
2459566.417361111,*, ,  59.904834,   -24.071082,
2459566.418055556,*, ,  59.662889,   -24.072847,
2459566.418750000,*, ,  59.420945,   -24.074613,
2459566.419444445,*, ,  59.179000,   -24.076377,
2459566.420138889,*, ,  58.937056,   -24.078141,
2459566.420833333,*, ,  58.695113,   -24.079905,
2459566.421527778,*, ,  58.453169,   -24.081669,
2459566.422222222,*, ,  58.211226,   -24.083432,
2459566.422916667,*, ,  57.969284,   -24.085194,
